material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,confidence_old,confidence,family
c379a102ce,Cs2NbFeS4,8,258.7055175264118,3.484183941450944,542.8222838,12.738962232497755,6.00782315461416,0.1047922363641529,0.2141025946236337,0.296228516545218,1.749588313353049,0.4065215164475623,0.043435383995592,0.4062169356439818,3.002731012541908,C2,monoclinic,69.1309880637094,moderate,wide,non-oxide
f1af70f3ba,Zn3PBrCl2,7,183.24932339271345,3.4253967608274354,378.01076200000006,19.509149676356643,9.465763697179105,0.145864697578168,0.1230855591626733,0.2911755456690281,1.7193156821371924,0.8509010347266758,0.2122071457429194,0.8465638487324201,3.019116630552699,Pm,monoclinic,14.227214733900803,tight,wide,non-oxide
50b5380512,Rb3Cu(AsAu)2,8,244.5432771743216,5.865016406721174,863.725738,23.48813726291533,7.502654272984212,0.1261985909255269,0.2484795510740917,0.3556572412181572,2.179447197240328,0.2813794169325879,0.0248338871152769,0.2941635977824453,3.0467323779625803,C2/m,monoclinic,122.68447399393796,moderate,wide,non-oxide
aee435bf21,ErFeBr6,8,299.2873897664289,3.897842778877697,702.528,10.095817923393462,4.053853737666931,0.1657458593043527,0.310871821281212,0.3229310108501,1.924343588545376,0.1884240083491707,0.008422668707533,0.1808782251554271,3.075413982766616,R3,trigonal,365.135337688877,moderate,wide,non-oxide
9daac5bf43,Rb3Cu2P2Au,8,219.6283445134519,4.85705095913179,642.4094929999999,27.22359679574791,10.859440512495306,0.1614533998165501,0.1522668269659177,0.3239584986403735,1.9316121151492327,0.6627851978444085,0.1216676126293853,0.6647134317758139,3.0848122136218645,C2/m,monoclinic,25.354423802319403,moderate,wide,non-oxide
ea1ef1cad3,K2RbCu(AgP)2,8,212.08419354056505,3.953131710013993,504.894324,28.094158471665217,12.099852690066566,0.1384292902163813,0.1200656614905341,0.3116897631346323,1.847570574427896,0.9274582210835536,0.2453919524481528,0.9003009019618148,3.112260863164692,C2/m,monoclinic,12.68281552070156,tight,wide,non-oxide
47efeae168,Cs2MgCdSb2,6,226.4014444191469,4.738424380935505,646.0469038,19.78623283353325,9.771101489663035,0.3924401326006881,0.0437206066010521,0.287983586867617,1.7006088409747446,0.967408133734824,0.1877881027419127,0.9574281869486309,3.122961513305089,P-4m2,tetragonal,16.630241573914525,moderate,wide,non-oxide
88350da99f,NaScSnBr6,9,304.63406806565246,3.630753910100604,666.0796812799999,9.39813745685861,5.812438111017882,0.3078193734327864,0.2182450985945647,0.2436205634142505,1.4698404663855602,0.4675548389353369,0.0412478810304489,0.4704186937173759,3.158399126262031,R3,trigonal,76.57118492779108,moderate,wide,non-oxide
1ea216bb3c,Er2CuBr5,8,304.6162094683423,4.347829667557896,797.584,17.654012001227688,7.339694985238196,0.2347257306908804,0.189660712037217,0.3174257637831326,1.8861275310333163,0.4539076757722417,0.0658290890059532,0.4576029576311508,3.1918484576858663,P1,triclinic,48.48690002982132,moderate,wide,non-oxide
4c3992ab8b,Rb3Cu3AsP,8,216.103381915924,4.248767824930841,552.9367619999999,25.73812465037761,10.671561828082275,0.1807201349696509,0.1465979919934818,0.3178622938903824,1.8891137794531483,0.715859508569852,0.144683644052529,0.7018770234176417,3.197728419009663,R3m,trigonal,22.101519767145845,moderate,wide,non-oxide
0f007e6887,KTmSnI6,9,425.72778609638704,4.244373388530475,1088.16933,6.795661533593534,4.070330467818094,0.2052697460115273,0.2802608123919645,0.2503611625150905,1.5017350840259804,0.2746449166739467,0.0150549293878252,0.2699180633586652,3.197989475008956,R3,trigonal,212.4214197640234,moderate,wide,non-oxide
cfca35b1dc,ZnCd2PBr3,7,219.0590466755116,4.251932124459592,560.9167620000001,16.95175194825295,5.804207415761056,0.1942011289152042,0.2609326125694889,0.3463396823296752,2.101508377629052,0.2674787086767229,0.0197509623999473,0.2509061499005535,3.2153179863823245,Pm,monoclinic,162.79297794576826,moderate,wide,non-oxide
d495c81573,CoICl2,8,215.8828285599704,3.949669265258647,513.48733,10.742076304676614,4.330137326939873,0.3126008864477003,0.304230263670217,0.3223235332638052,1.9200666500829613,0.1861021106449779,0.0090490047135583,0.1856361854158131,3.269253622946781,C2/m,monoclinic,361.2832268777988,moderate,wide,non-oxide
999eaeb58a,Cs2HfCuAgTe4,9,326.42262915688826,5.728641212132519,1126.1151037999998,15.09292462536242,7.270717861633388,0.2721507755362919,0.2275061139607705,0.2924608510604951,1.7269384883380998,0.4145102536393473,0.0376388762744707,0.4129311652596744,3.396169088623126,C222,orthorhombic,90.23035288985612,moderate,wide,non-oxide
80db2bc5cb,CsK2Cu(AgAs)2,8,230.80375529355,4.60617734590462,640.2276519,22.0577521223996,9.959476635537907,0.1112014757772591,0.1718058202698924,0.3037740881734818,1.796363669914466,0.6939412955710592,0.1193690785949846,0.6862410485024282,3.491357816589154,C2/m,monoclinic,29.24842729527315,moderate,wide,non-oxide
ea5938aeae,Cs2ZrCuAgTe4,9,328.9350195990125,5.24434742665997,1038.8491038,15.02718309861,6.738450067650883,0.1692931871089192,0.2419790302340158,0.3049464448932527,1.8038063209397888,0.3594195869652326,0.0307202117866668,0.3563021471032257,3.504717950811649,C222,orthorhombic,114.08508428098676,moderate,wide,non-oxide
d88ee0f6bc,K3Cu(AgP)2,8,208.0855918776193,3.659063452934624,458.524824,26.666497957717304,11.822957555981484,0.0461110833534052,0.1430677550088083,0.3068616546612319,1.816069275101554,0.9542350367714778,0.2298506630547726,0.9585701327800608,3.5270714239943763,C2/m,monoclinic,15.345056555933828,tight,wide,non-oxide
30ee5d3be2,Be(Se3Br)2,9,343.5080243938717,3.106272405157124,642.5801819999999,4.650976725866515,3.217192775588378,0.5753874736749814,0.3306181626399342,0.2189426554172358,1.3612656734844542,0.2408318928873442,0.0061346591146983,0.2400076334976726,3.529674863231879,P-1,triclinic,575.3660956930707,moderate,wide,non-oxide
93e0a3048a,Er2SBr5,8,325.2398958231519,3.911401948697408,766.103,16.682389232838123,7.53980243866212,0.2690110332519351,0.1908109414575496,0.3036065514290365,1.7953039961106714,0.556694078209563,0.0696809457527761,0.5431045195739623,3.565559396352004,P1,triclinic,51.16979050488778,moderate,wide,non-oxide
757d018561,Gd2(BrCl)3,8,311.7946012966441,3.518033823337272,660.571,10.99522333432909,5.845214370428702,0.1520204849731813,0.2278672788760743,0.2742049480169553,1.623349345257081,0.467487275757489,0.0441424712906716,0.4905458758311684,3.6805952293193536,P1,triclinic,83.37990877500222,moderate,wide,non-oxide
164b7cd4e3,MnPtCl6,8,218.0471997545069,3.5239981267423564,462.740045,6.645203048636021,3.246349364248554,0.1421314808853588,0.3610314041060484,0.2899433715128354,1.7120568174395745,0.1573399907402564,0.0042462898351263,0.1514329464304036,3.685215319339077,C2,monoclinic,867.8671175137647,moderate,wide,non-oxide
