material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,id_unverifiable
1979fc0db0,Er3TmV4F28,36,501.17747323852507,4.659898415412437,1406.4324996,39.21386941020401,21.96089567775901,0.0602703081134614,0.146157312929991,0.2640347229139975,1.5697149003290154,0.811448065024025,0.1897053577436842,0.7732313384110079,2.9726980094014563,False
197ead3ef8,BrClF13,15,255.879769680958,2.35139138202535,362.3362416,6.122793250992058,3.599528899714537,0.1216043343959139,0.0540306829518331,0.2542190549435628,1.5204586222523468,0.1525660052584621,0.0735931829276061,0.1502911749083506,0.2832901072359733,False
198468c59e,V(OF3)2,9,128.5474611956122,2.5438942944543816,196.9307192,6.24544631054811,3.820818604056623,0.1325945574515759,0.1215771096923182,0.2459241973633341,1.4806256656552186,0.2209559334425295,0.0623068694557536,0.2257354879529509,0.6949024509376537,False
198a273563,Pr6YCoBr12,20,726.3767171763014,4.462688500671722,1952.132945,15.410476358925942,7.749090898851189,0.0829406293127223,0.0808815078387969,0.2846697965576361,1.6815187467255457,0.3173829017107626,0.1388810238662799,0.3156737286489657,0.744574639063741,False
198e3a47b6,BTeOsBr12,15,620.246661721215,3.446896077395874,1287.489,4.472664266413974,1.358581846360021,0.1500362124766608,0.1188935767175923,0.36208760701205,2.236016501851138,0.0194565241017494,0.0052761093618024,0.0196027265685005,0.0699658714534684,False
19908793ca,Cs3RbSi4(BiSe4)4,28,931.9974543486989,4.803118377362596,2695.8077557,13.180481040483528,9.220084725793203,0.0425075465127539,0.0516183729000412,0.2163721544571833,1.3506406601412344,0.4256246484692601,0.2573031565158383,0.4204527069640419,0.6817133923643797,False
1992aab01a,Tb6ErCoBr12,20,660.8886069333133,5.373395790278949,2138.5922950000004,13.741941409014611,7.9950295007893315,0.0189393702908522,0.0705468952191805,0.2563523721571998,1.5309634455450505,0.3402749744808475,0.1755765808867779,0.3417856172712898,0.6536469377974715,False
1998a1fed6,K4Na2Sc2Bi3Sb,24,880.1848621930709,3.9278056307702895,2081.97152512,20.767561946652595,12.971877438661298,0.0774008055481237,0.0958801506473239,0.2415087473045662,1.4600560059745618,0.8081571023543789,0.3117305514606838,0.8062301658246447,1.9404832182981564,False
19a05292b3,Cs6ScInTe6,28,1405.0535450494554,4.072140476680765,3445.6132468,15.034128123847786,6.032267105918512,0.103516718475792,0.0558308941138029,0.323047573466577,1.9251659754194237,0.1599577625083343,0.0801909044308069,0.1603569822388598,0.3231726724685672,False
19a73a5c4e,H12Ir3Rh,16,133.99029144956612,8.571627021278335,691.65178,35.07685920139475,17.484103001640626,0.3434024463416439,0.1131047160149469,0.2862834799146594,1.6907733105896434,0.5472938483846256,0.0964325909365701,0.5669734040738359,2.328194437298363,False
19a79a9ea4,Cs10ScGa5Se14,30,1168.423949730941,4.019185963039336,2828.065431,13.292348366612533,7.162758136421682,0.0293607729297493,0.0448414369962967,0.2715947672937814,1.6093206949320351,0.2491368663083405,0.1564975644217198,0.2504395248174496,0.3810181404383402,False
