material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,K_baseline_rf,G_baseline_rf,gamma_baseline_rf,Kappa_baseline_rf,K_baseline_xgb,G_baseline_xgb,gamma_baseline_xgb,Kappa_baseline_xgb,Kappa_baseline,Kappa_baseline_vs_r9_ratio
f5d8efce0d,Cs8Tm2O7,34,963.5671604046968,5.2151521535526095,3026.2156704,54.39463987005774,18.165926597180448,2.1109782806862647,0.2946511289426932,0.1741517694504336,0.4468528048904402,0.1749851628422823,0.4447650765259398,1.212829770352638,0.256404309025234,False,True,"ternary oxide (A-B-O, other ratio)",24.75533313235951,8.672082428702232,2.19106269419058,0.13598810983463722,23.687935,8.604652,2.0853887,0.14928291192524978,0.13598810983463722,0.3043241719563088
8e83339b49,GdDyV6O18,26,503.4890421580434,3.012412712478502,913.3882,75.66263718311576,24.280278720767896,2.153387146275555,0.2273135264159365,0.0664365190022317,0.9175017082614164,0.6847863008099149,0.916868447150596,1.2193139228054848,1.0782428069253327,False,True,complex oxide (4 elements),81.82635073212407,39.56768974588662,2.0388378594294454,2.1245241650943543,88.784996,37.997253,2.0598226,1.9630056417050266,2.1245241650943543,2.3155533618788975
5c68407ef0,RbHgAsO4,28,552.0750002942596,5.11300755525084,1699.908,59.28302063899015,22.395915704571877,2.1565192648696008,0.2462675717825459,0.1385999403958846,0.5939375534021077,0.2930043407037435,0.5997879526223834,1.22168248470438,0.5416047587428886,False,True,complex oxide (4 elements),111.45403606680388,49.383900056289704,2.2110862186015177,1.836230164869756,108.130135,51.094036,2.1875563,1.9756613087735106,1.836230164869756,3.0916215927949433
e7a5bce39c,Sr3NbP3O,32,854.4842132811342,3.612148783658952,1858.748264,49.06374358882483,23.30645735729058,2.1002917488460686,0.0579080209679067,0.0657639234578256,0.7996448016247666,0.5139988680524765,0.7984278751115407,1.2269010408314047,1.0595716161383828,False,True,complex oxide (4 elements),43.23638029446446,31.278737302721538,2.1253523441451465,1.2002999719130694,49.14663,33.036396,2.0852258,1.358755629527507,1.2002999719130694,1.5010414242351446
d63b7f6e31,TbLuV6O18,26,489.8331325401711,3.144337558189867,927.53055,75.49379711748774,25.03912195793052,2.1378421451175824,0.2284345723324735,0.064065579949052,0.945877601754975,0.7334788176087809,0.9509404106101066,1.233507539161572,1.4947908202253417,False,True,complex oxide (4 elements),83.3864344830795,38.7025564313704,2.0468880772016025,1.9791183599687017,85.056435,38.215202,2.05673,1.9242016751387017,1.9791183599687017,2.0923620099436318
27f3fc5273,K3NbS3O,32,967.734045193252,2.21280061376418,1289.58272,43.9752165895322,17.441734262522065,2.1723428216625424,0.2342685662070847,0.1174496133440895,0.6437098396819592,0.3379148254413545,0.6496473463965905,1.233786704449315,0.8833903221888993,False,True,complex oxide (4 elements),27.5812691563628,12.107757897451645,2.098596118362333,0.40014092816882707,21.61807,10.733213,2.0626943,0.3452421923507699,0.40014092816882707,0.6216169203915333
4aae5ef0fd,KRb3SnO4,36,839.4179771552059,3.783980078492222,1912.8372,47.65684984988263,18.191366502451405,2.1871126861937094,0.2381746523069079,0.1702729771035281,0.4384214116292659,0.1573793797395936,0.4452827058417255,1.238736181448415,0.1733041942526382,False,True,complex oxide (4 elements),24.61435329867975,10.859663197419342,2.129601749132522,0.21359015847403612,22.759212,9.970771,2.191896,0.17658805055535903,0.21359015847403612,0.48718003457059794
274b3a0972,Ho3TmCr6O24,34,672.6061461365498,3.356814403750201,1359.68737,80.6083750735788,24.771141027813457,2.138960632719766,0.2119403243665248,0.0969316662866826,0.7661758986489727,0.4731276562549192,0.769906631535385,1.2388203148298025,1.3075789548100734,False,True,complex oxide (4 elements),58.344672726009925,38.59850934742978,2.0960231515587373,1.5308600331332383,82.22019,35.580276,2.0481498,1.4354435004750157,1.5308600331332383,1.9980529743008915
c745ca14fd,Cs8Tb2O7,34,987.6290622152736,5.02078070514989,2986.1802304,56.64129806207104,18.8221129671301,2.106663707664429,0.2926781922586165,0.1609076685175033,0.4863475668985593,0.1865963633985488,0.481733277099298,1.2403454081494236,0.2175508386369454,False,True,"ternary oxide (A-B-O, other ratio)",23.548492217951935,8.152696038056087,2.204761704698556,0.12567027298302416,22.759174,8.661901,2.0962548,0.1531208543894211,0.12567027298302416,0.25839601457127476
22a8715ed3,HoV3O9,26,494.03708408659895,3.104029946977611,923.49884,76.92658624710333,24.948763700701125,2.1424561720573903,0.2320058359369152,0.0677085821794182,0.9455740398752474,0.7157912175647693,0.9400918865004996,1.2441416744204268,1.3334896126240432,False,True,"ternary oxide (A-B-O, other ratio)",83.41741589122546,40.90856185934558,2.031841528851178,2.2010183320889753,94.257515,38.518364,2.0523725,1.9778809234637682,2.2010183320889753,2.32770596407169
894fabea93,Cs8Dy2O7,34,987.1179336679502,5.047433699064558,3000.4788304,55.70782818934121,18.29484205587776,2.102245510455323,0.3081594361430145,0.176314263568158,0.4669074303605474,0.1780634480019315,0.4746692457107033,1.2448134123221084,0.171765967728916,False,True,"ternary oxide (A-B-O, other ratio)",22.710616583753144,8.181160511409853,2.1836241990706666,0.12856791561268024,22.82093,8.953459,2.0840693,0.16233221314246968,0.12856791561268024,0.27536061166000225
f41cb2194e,Ba3RuBr2O5,22,514.7049246919404,4.857722323209047,1505.7119999999998,62.20711076570893,21.34656013754458,2.258115249051988,0.1695019323825067,0.106481227863739,0.6380914412853087,0.3302835806176119,0.6389774655508764,1.2451947243129655,1.2300234380867838,False,True,complex oxide (4 elements),57.66278938446428,31.77481576260136,2.202384421877996,1.2134431621901236,41.032642,29.057302,2.1700459,1.0892744856719727,1.2134431621901236,1.9016759725626204
e03344c0e5,HoEr3Cr6O24,34,670.795346777102,3.373258307258882,1362.66952,82.51497544484621,25.18581380584796,2.140467671028622,0.2075975011000429,0.092888781534626,0.7817877508601202,0.4824988983587765,0.7864488458910258,1.2460490687266053,1.3070768818880476,False,True,complex oxide (4 elements),64.04624091400198,39.7156943999073,2.0987904546107967,1.5906262201236474,93.20005,37.552727,2.0496943,1.551168169102926,1.5906262201236474,2.0346011028871276
96e38f5717,RbNdCr2O8,12,245.65016186688075,3.1209677729682577,461.6972,62.89423172012477,16.769093908534476,2.1695396146148926,0.2931745095313853,0.0780637882106509,0.8704779723818035,0.5856937220077478,0.8704338023924442,1.250952913994543,0.98077410300269,False,True,complex oxide (4 elements),113.49790441171805,46.582200227316704,2.155695186373237,4.060504344388589,72.30172,45.39195,2.1577847,3.8600550167536007,4.060504344388589,4.6646836257995465
ff2b304351,Sr2CrIO4,32,603.9870573268487,4.59834202782244,1672.55268,53.72317384517923,28.267871657175405,2.088528525234089,0.0382403087952081,0.051847799541369,0.8513010381953158,0.5769491708983718,0.84927301744185,1.253358894430778,2.048864572832125,False,True,complex oxide (4 elements),81.60125854263225,37.37748272793209,2.242665946764546,1.112991140787635,77.055664,34.735382,2.1685185,1.0742068735072863,1.112991140787635,1.3074001920015033
39fb7e8aad,Rb4FeO3,16,392.617535541442,3.770214561402918,891.4287999999999,44.791146426775626,18.27487144973159,2.170826353535484,0.1813378836841741,0.0700640613112729,0.7838690654204761,0.4931608718049312,0.7917404444459922,1.2604729323372466,0.190217597934889,False,True,"ternary oxide (A-B-O, other ratio)",23.86842561324357,9.799715893196906,2.321566739830478,0.26481155954550983,20.404116,9.444681,2.225659,0.27506711281910284,0.26481155954550983,0.33782626618064326
d6f5907ee6,DyErV6O18,26,493.2769817939599,3.108470865911607,923.3972,76.87171421365272,25.01765082519348,2.1439167530798606,0.2291637929945786,0.067541650596763,0.946914936688462,0.7103505239443914,0.9484693850854046,1.2643201685555423,1.234448843503026,False,True,complex oxide (4 elements),82.13861093220213,39.84580051047966,2.0294812771110875,2.118723386924902,88.784996,38.518364,2.0523725,1.9729792014138914,2.118723386924902,2.237501284259463
4b34c9dbfa,Er2Cr3O12,34,666.8911426249855,3.398804835199433,1364.9982,80.25162477548693,24.942427661257987,2.139829483882004,0.2070376527960554,0.0976403438048947,0.7663687771613786,0.4756274713604889,0.7657888374808309,1.2657623712006008,1.29545061077503,False,True,"ternary oxide (A-B-O, other ratio)",64.04624091400198,39.7156943999073,2.0987904546107967,1.5815567937926425,93.20005,37.552727,2.0496943,1.5423237245321673,1.5815567937926425,2.0637020203911636
f0c141e935,BiSb(SeO3)4,36,661.1872129818698,4.212070449666871,1677.1464,75.03147687141255,30.853374801199323,2.117967894318544,0.1479645237190264,0.0653910566911675,0.9069373389242376,0.6405123812714031,0.9091929004754804,1.2724173624893662,0.2949094472002658,False,True,complex oxide (4 elements),56.66036183863192,25.408681528316325,2.2233327879393276,0.609039991788088,49.319218,20.432682,2.2064455,0.44742928260956705,0.609039991788088,0.6715348080281929
b29def332c,HoTmCr3O12,34,667.3320751675235,3.3933070197566666,1363.69126,80.0611088224612,25.104663529202856,2.1385118466945183,0.2085148556040277,0.0978930523519932,0.7755517323069637,0.4711739388188951,0.7777735523390502,1.276839423294899,1.3519048101021682,False,True,complex oxide (4 elements),58.49485275999221,38.695632799643235,2.0966796071129843,1.5233532533223881,78.84665,35.77851,2.0513113,1.4298861572990929,1.5233532533223881,1.9642187488783072
1e9bcc31cf,CsVSeO6,36,667.2272882798995,3.5718382287713744,1435.2134076,48.46682311588975,18.99938797524265,2.110666068970605,0.2041380380394842,0.1494314857607981,0.4813136617804844,0.1719374892688112,0.4888806029925338,1.285169857490139,0.2315700927378943,False,True,complex oxide (4 elements),72.77388425431008,37.07717638299861,2.1203685719956775,1.2925005751280223,70.351,45.228664,2.248427,1.5235418924324016,1.2925005751280223,2.68536025000159
8477409094,Rb4CdO3,32,805.4554303970609,4.142035406436355,2009.1216,57.733587501645744,21.88507562002307,2.1333706419307474,0.2209897302364114,0.1130038969841878,0.6474218714596085,0.3219741563008262,0.6415927423425937,1.285697847982841,0.1838741908563034,False,True,"ternary oxide (A-B-O, other ratio)",22.922091285135018,9.469374802087213,2.2793513207252247,0.1590183490436459,20.426485,9.270377,2.2442524,0.15921584150996682,0.1590183490436459,0.24561782054897224
d46a92112b,KRb3(TeO4)2,14,307.31918213966543,3.6672059015590768,678.6968999999999,28.75185290050231,12.606210843741817,2.1053204258402745,0.1657972397335762,0.1493562123301939,0.5115001060722936,0.1990190370603358,0.5005935913481041,1.288876692455149,0.2771707303315434,False,True,complex oxide (4 elements),29.224391000377917,22.26048638115897,2.1919299747754764,1.0862435961783379,40.46704,25.06477,2.2038758,1.289148224777683,1.0862435961783379,2.1236429538976718
2bda298261,CaRe4Hg7O20,32,666.7543060310529,6.248677120150301,2509.024,64.45011868211726,21.34587655096894,2.181401621584751,0.3175799744448612,0.1725065964280754,0.4552644880256358,0.1689527122734641,0.4385880451861715,1.290805926968882,0.3185716930133754,False,True,complex oxide (4 elements),116.93765613549067,42.08631975752202,2.3284666708798887,1.087412062692791,96.82158,37.612736,2.278997,0.963873800766315,1.087412062692791,2.3885281881058096
17722d9b20,Cs2KFeO4,16,361.9436451286404,3.89738554217998,849.5036076,46.64002236030825,16.531043286544165,2.219644550603773,0.2236656743588418,0.1243604014419251,0.616567966619537,0.3034148816016568,0.6228324286371884,1.2962174797440946,0.3298720149789328,False,True,complex oxide (4 elements),37.40349982389519,13.605596579529013,2.0481861155215326,0.5463746598314283,30.609285,13.217633,2.1381257,0.4765140655546545,0.5463746598314283,0.8861547946239274
8f7a6ad86b,Rb4NiO3,16,376.7538846972289,3.954072324232236,897.1256,57.977366824811625,21.319506833040933,2.211420388544427,0.1651225162711595,0.0572173518702641,0.9153921232002368,0.6532305715334291,0.919333067590557,1.2968002332681827,0.3890208563684759,False,True,"ternary oxide (A-B-O, other ratio)",24.006297489993717,9.787815593262856,2.302898487705057,0.2594211971215351,21.576029,9.230937,2.2369397,0.2535448081794377,0.2594211971215351,0.28339898339368624
83fb6423da,Cs2CdAs2O7,24,561.9818720507694,3.782492603790351,1280.1218076,41.22534886887203,17.725086503002306,2.139848815652701,0.1800607229514547,0.1278614469409056,0.5788656576911565,0.2766213267020206,0.5918206557505422,1.2980948339932437,0.530122781069819,False,True,complex oxide (4 elements),110.9835083134907,50.23301214397585,2.2074806055404883,2.5785142458669505,86.99697,62.934658,2.1688316,3.716552621296972,2.5785142458669505,4.4544260168266385
5e3233da25,Tm2Cr3O12,34,662.4305594486053,3.4384884788769727,1371.69904,80.6377676528928,25.851850720319604,2.1378617209497013,0.2048123228237371,0.0968906181552132,0.803336514998516,0.4925985864259579,0.7934941252501492,1.3001865271008712,1.4549177308495638,False,True,"ternary oxide (A-B-O, other ratio)",58.268656303275385,39.01896421189636,2.114721287437643,1.500767765617251,73.65363,37.781036,2.0513113,1.5333671685639976,1.500767765617251,1.8681682428191668
ced1394406,Ho3ErCr6O24,34,676.8912375481813,3.331454335140397,1358.0121599999998,83.23484832397561,25.513434076267743,2.138253540452953,0.2087859705603969,0.0919866419760475,0.8061978555946266,0.4923643826354696,0.8032631617226915,1.3089748197132758,1.3191128128611822,False,True,complex oxide (4 elements),64.04624091400198,39.7156943999073,2.0987904546107967,1.6054087327697264,93.20005,37.552727,2.0496943,1.565583977660499,1.6054087327697264,1.991333419741766
3531b35b78,Rb4CoO3,16,385.00688704082506,3.8713813612957786,897.60519,63.84783823580388,21.466953723249965,2.22934938805104,0.1959210868285021,0.0656928242338671,0.9261784455619428,0.651357763957522,0.9249790415297868,1.3104234117810682,0.2794716735080101,False,True,"ternary oxide (A-B-O, other ratio)",23.00723353435975,9.891788322036625,2.2758315771216515,0.27535234006527515,20.88496,9.299446,2.1935241,0.27232191849208853,0.27535234006527515,0.2972994474063903
975b24ee44,Cs12Mn(FeO4)3,28,696.473547017158,4.790667336719762,2009.3312678,58.16756745647756,19.198036317916525,2.177369350175246,0.2839689198580701,0.1663010648657583,0.5166024674878577,0.1982987383479137,0.5135196720367219,1.3178819479611972,0.1305664436794904,False,True,complex oxide (4 elements),23.65915590865895,8.02802147315976,2.1534365312456605,0.14308391089668862,20.323473,8.8931465,2.150323,0.1664997593463221,0.14308391089668862,0.2769710171778297
86555e54d5,Rb6I2O9,34,734.7159709803115,4.116159457143596,1821.22068,48.86963901110804,16.810780002615232,2.21463498590118,0.2681782682361045,0.1986749738992637,0.3686969785611125,0.1174629986441094,0.3870344494096882,1.3179980135382066,0.6816470376092296,False,True,"ternary oxide (A-B-O, other ratio)",32.68310793777615,12.820076032331183,2.1445198139450548,0.2627496710368507,33.0858,15.6071205,2.136456,0.35440139203350046,0.2627496710368507,0.7126439496799382
9f93838675,Cs3VSeO3,16,462.4336133470516,4.1411067907722,1153.2321114,39.02026867263808,14.443094074440404,2.173434803367752,0.2420604347515574,0.149962229491064,0.5546487162362582,0.2388954085495831,0.5511209982887422,1.3199240559494814,0.5070983980951154,False,True,complex oxide (4 elements),27.93532605237884,10.244301064636026,2.1074289053911732,0.3541105189572284,18.38477,9.585625,2.1448605,0.30642816280714946,0.3541105189572284,0.6384410683579252
e64dc5b934,MnRe4Hg7O20,32,648.9257958854031,6.458377966664238,2523.884045,70.94282332291512,23.684713074330908,2.1894235408359326,0.2977705303563589,0.1580179796520428,0.514580268040238,0.2059268813008852,0.5260409183594322,1.325004862099338,0.2900617613884388,False,True,complex oxide (4 elements),115.46900943385651,43.45684118191888,2.340063948464674,1.0984135450644021,99.22408,38.690186,2.296216,0.9634232663313204,1.0984135450644021,2.1345815478849857
25bf62df89,K6VIO5,13,329.33264799007753,2.482911604397427,492.43277000000006,41.107954229140944,15.92916685751466,2.1805531982559887,0.1237383025374763,0.0534557178111655,0.9047350671311792,0.6129531158854943,0.9039825357333308,1.326771868452595,1.1605660532901745,False,True,complex oxide (4 elements),24.853149245515162,11.120678267799493,2.1423805260747635,0.5467352192426238,21.880507,10.806928,2.143751,0.5219012366111712,0.5467352192426238,0.6043042202136193
50beed8ac0,Cs5Ag(IO)2,20,767.7431384868047,4.577540762107627,2116.406399,39.273299161908,14.3315883720921,2.1602738150356338,0.3424913652251544,0.1891821274842907,0.5004018233957094,0.184200692093873,0.4958274662618089,1.3340401945202174,0.5344475835449214,False,True,complex oxide (4 elements),13.813930740263695,7.1638068407756075,2.3475396116846454,0.14566876414141758,12.378046,6.727797,2.306386,0.13799285652846147,0.14566876414141758,0.29110358382172635
ddeba63fa5,Rb8Tm2O7,34,870.3303654965721,4.325709307458977,2267.21324,57.52592425521309,22.324263254799103,2.096946372078497,0.217471889711495,0.1233515587679646,0.6535050636165725,0.3210716361376718,0.6562517907470168,1.335892810447508,0.2210207618031341,False,True,"ternary oxide (A-B-O, other ratio)",25.73519758132196,10.921718671244594,2.195491967943603,0.202320818118294,25.608982,9.851799,2.1171987,0.18782486589382547,0.202320818118294,0.30959334423306106
01e20c716e,Cs2AgAs2O7,24,550.1929374165935,3.836118454449751,1271.0362076,46.76061146214831,19.49151808949396,2.1282414913467296,0.182747921502747,0.125797270251004,0.6662841697672846,0.3248782939159772,0.6689323885919813,1.3415227528139513,0.3481922707274446,False,True,complex oxide (4 elements),112.36687758577105,52.10505068117851,2.2212584602910694,2.647681622184101,86.69875,59.689407,2.1778557,3.3585617007078774,2.647681622184101,3.973802383912057
1f1ef37c74,VCo(ReO4)4,22,396.7179027976687,4.649019529546703,1110.693095,68.62053558147294,24.56750149545251,2.15757012788178,0.3043283709150472,0.1029731671352985,0.8149125909498349,0.4965616416320067,0.8107041258461746,1.3437578658787743,0.5946560471682624,False,True,complex oxide (4 elements),108.47543724953242,66.65625860584599,2.1271603429800545,3.715583763339091,99.65581,71.9463,2.165755,3.9926404924033014,3.715583763339091,4.559487489337146
cb05d3e591,K6SbIO5,13,347.2432501604565,2.693503009839982,563.25127,53.98062458406328,16.280301798509683,2.135472115217864,0.1689816913195691,0.0632208429908738,0.9598804549615292,0.6838659791088183,0.9494539190856076,1.3453419167559768,0.5484005363772717,False,True,complex oxide (4 elements),22.30997957926592,9.79389420889597,2.2029446098867456,0.4157931618905074,20.630867,10.123163,2.2015798,0.4364627468029118,0.4157931618905074,0.4331718181585142
b02a430f88,K3AsSeO3,16,374.69753171707714,2.828959436866581,638.3494,41.40314509763323,17.729705944462687,2.1107500776902186,0.171568732730573,0.0792329882525749,0.9033118241353352,0.5833049511083475,0.9049249193313856,1.3463420520385003,0.5860175497545098,False,True,complex oxide (4 elements),26.649980479443457,12.679461716616721,2.092017578488659,0.5555091296165373,20.995565,12.038701,2.0947742,0.5103093801064471,0.5555091296165373,0.6149693990204099
bc8ab2046a,Rb5AuCO5,24,603.8447591844034,3.939642269535901,1432.626538,42.6030941671643,17.36085279975164,2.121009294396097,0.2395168478699116,0.1582042975628841,0.5744276989567965,0.2322749387562024,0.5566614796343925,1.3536364486564516,0.2007112734213357,False,True,complex oxide (4 elements),24.748848259825106,10.553326734006454,2.1703604527148554,0.25894489344885435,29.37467,11.2536,2.1520112,0.29105986889345437,0.25894489344885435,0.45078761682125984
6021b45aaf,Ba4MnAl6O16,27,463.2268052999204,3.6640358457703455,1022.1256766,74.27120373398907,26.4282155873226,2.0901449210232994,0.1315264379265648,0.0393483059853755,0.9407148520945482,0.6358691566036117,0.9508637260498046,1.3588623547379304,1.7729872057501692,False,True,complex oxide (4 elements),114.26258074474211,64.84492816305821,2.0289074024900704,3.8087734974478002,113.36528,62.952454,2.0540414,3.5546727212763773,3.8087734974478002,4.048807658311525
8922c94afe,Cs3CoGe2O7,26,546.4887035193502,4.344688073343302,1429.8507014000002,57.75020046682501,24.39977632752372,2.058975671598868,0.1381848290559023,0.0755864282844993,0.8652501788830234,0.5560189990280376,0.8786104533454252,1.3594503439275092,0.6142267054480414,False,True,complex oxide (4 elements),30.93174515326308,17.26248613570081,2.0995361413775795,0.4914124662044887,44.046497,25.339386,2.1254797,0.8509473968909208,0.4914124662044887,0.5679426346248981
cd928b1f64,LuAg(NO3)4,36,528.3844713729441,3.336605002918525,1061.7096,34.93633738030607,16.58997957216667,1.984841193930971,0.2837719708309904,0.2378169082158238,0.4246225820405988,0.1319931837913731,0.4436744433814217,1.3604536216670036,0.1173996024106553,False,True,complex oxide (4 elements),28.40987113737592,17.482512676858793,2.1296515004890364,0.39510458017591477,14.886314,13.135395,2.139747,0.2523958397042719,0.39510458017591477,0.9304841449486034
c63ce5d687,Ba3Te(IO2)2,10,275.5472865962884,5.166900842907398,857.3875400000001,45.49366422349207,18.682145803457274,2.175080513776058,0.1235333843522884,0.0662333960617967,0.9800359025808432,0.6988369672332172,0.9704152730669958,1.360866199860737,1.839160151503464,False,True,complex oxide (4 elements),49.269036525910224,32.49900657980948,2.226558818404648,2.112832612975233,38.67772,28.010805,2.2283103,1.6836822628322499,2.112832612975233,2.1558726648801985
814a8c8bfc,Ce2DyBi(MoO4)6,34,631.8609518577885,4.234617908209694,1611.338,86.93475758264995,23.75662133006443,2.218376480876518,0.2838039240900761,0.138928203396603,0.5803666555757024,0.2517253900059087,0.578399540518687,1.361634169061789,0.6764886224068595,False,True,complex oxide (5 elements),76.19967244573505,50.507883968847416,2.143063475439726,1.906242832229019,85.2319,40.65069,2.1443062,1.3854910942273915,1.906242832229019,3.2845491964697664
d6f6e36f5a,Cs8Er2O7,34,976.5560943438354,5.13439255983708,3019.5148304,55.85138455418943,17.711603259895206,2.113309216327805,0.3457619096726348,0.2075362033806801,0.4348108599615437,0.1325234528678082,0.4281476898015525,1.3638373961190464,0.2616700719930723,False,True,"ternary oxide (A-B-O, other ratio)",22.982122914854173,8.197285213990735,2.187022914013257,0.126985710085126,22.82093,8.953459,2.0904963,0.1593481299744116,0.126985710085126,0.2920481565165071
351083e95b,Ca3TaAs3O,32,795.9589455926765,4.522457566792996,2167.78432,69.28222380191491,27.460498986668824,2.084637364070709,0.1668900691798159,0.0816264491713331,0.9100297851331924,0.6007583067651836,0.9137661409484604,1.3720252423952566,1.9033106485701765,False,True,complex oxide (4 elements),47.20375809030018,33.563557842597625,2.070016086041069,1.2313070207141463,49.856327,30.12895,2.0431824,1.0800887517653734,1.2313070207141463,1.3530403518978575
f6093c8fdd,CsBi2As3O11,34,635.2873593340705,4.974786789323054,1903.2489038,57.38622531298071,22.58664653225613,2.1180958989062684,0.2385382269844191,0.162158813654398,0.5465631348614776,0.2119905385778251,0.5399792376109956,1.3734439556424578,0.31461618104175,False,True,complex oxide (4 elements),122.49077002266917,54.37296545413773,2.2565065288771926,1.77351517454896,113.41583,54.32836,2.2079532,1.8563542394747266,1.77351517454896,3.2448496091827423
c29bc3ac40,ZnCr(ReO4)4,22,400.703800805857,4.633981024887053,1118.2234999999998,64.15306925414097,22.948738709053565,2.162939175277762,0.3036996530588429,0.1194039268602378,0.7354790312804792,0.398901342280153,0.7212347325791291,1.3735663741189394,0.588276652826577,False,True,complex oxide (4 elements),110.23357421829394,69.48524388644016,2.18097800425947,3.7636539805405027,105.10535,90.42851,2.1824212,5.535325971886588,3.7636539805405027,5.117282506325067
1f0a010d62,Cs2MnAs2O7,24,493.1228745255435,3.9236064682464975,1165.1758976,53.30922257145927,20.60491201944152,2.1102831468529004,0.1979860240015136,0.1251068141850857,0.7039408375695001,0.3477338054723952,0.7148653465417597,1.3781913335195546,0.460168659812261,False,True,complex oxide (4 elements),112.59806647216256,52.443448106211314,2.185869631046292,2.6403395460273464,88.63274,62.748966,2.1636608,3.498035249114704,2.6403395460273464,3.750797517506811
6d5bcb1e1d,Rb2V(AsO4)2,26,467.52626088273865,3.54973476582106,999.431,53.55353427263529,22.89491865902241,2.1033235735107354,0.1467950333623469,0.0912173319179962,0.789967120715434,0.4456952721875069,0.7883624173911106,1.3797981896007865,1.2839775521734629,False,True,complex oxide (4 elements),108.42720166502632,27.559475898219276,2.146680897773788,1.0085283544780566,68.2416,27.375801,2.1614528,0.9759350199269446,1.0085283544780566,1.2766713044521176
2412370dd6,Rb7Sb(SO4)6,38,701.9491928277967,3.066802851890313,1296.4101999999998,54.84304582028764,22.60255047768081,2.078804267100874,0.1627828877530714,0.1315265608365235,0.6697827961184146,0.3112859165792621,0.6595644007710058,1.3800904305173871,0.1832491407387026,False,True,complex oxide (4 elements),61.65222134977934,21.47036542763332,2.1185278978965294,0.5980694884508683,49.30089,12.069274,2.2074013,0.23197915666070226,0.5980694884508683,0.8929305021222615
f2b5f9d496,KRb3CrO4,36,772.4006706033751,3.538599664068582,1645.9815999999998,59.543805165959085,27.255984825865244,2.173983815694758,0.1020961834202202,0.0916452062197165,0.8161490186295655,0.4847814119232872,0.8055759064547554,1.380917892329654,0.3262865103532166,False,True,complex oxide (4 elements),26.05190406020546,11.797893857035769,2.123856633878974,0.24452707075411337,23.875866,11.246828,2.1360116,0.2246522136601155,0.24452707075411337,0.29961081269779677
d951a0308f,Rb3VSeO3,16,409.6900059233368,3.520599745545268,868.6062,44.48112839489349,17.02044611546809,2.177015891794092,0.1891193007160291,0.1128518314174153,0.7360759447868472,0.39341356279921,0.7311273396937311,1.383238578130657,0.7342663497009582,False,True,complex oxide (4 elements),28.16576096867851,11.314421899476725,2.114458667717055,0.4243678488573667,20.52741,10.442825,2.1251667,0.370375977387621,0.4243678488573667,0.5765272617083759
21d8607a81,Cs3FeGe2O7,26,552.7568087178205,4.27686602537052,1423.6743114,51.75077263607127,22.484200579676056,2.0609124334563784,0.1423296122239381,0.0852698232092377,0.7723893096151552,0.4312666852839607,0.7811939900785798,1.3846010339609938,0.5311651530718435,False,True,complex oxide (4 elements),32.04214568440863,17.14029416161235,2.1132830360929504,0.48567998700406,45.040016,25.73023,2.1264117,0.8802576276060431,0.48567998700406,0.6288020574055475
4a07f572ea,Cs8Y2O7,34,986.5675388907446,4.554770252346994,2706.1022304,58.30466183034984,18.769368431913787,2.090539364482844,0.321582222458141,0.1788594260513024,0.516817177374178,0.1929721344937628,0.5086816488434994,1.3858138443099766,0.2080753283199241,False,True,"ternary oxide (A-B-O, other ratio)",24.00691606937379,7.561988533332852,2.1935536318965214,0.1193549184200385,21.011986,9.003844,2.1041396,0.168567680955958,0.1193549184200385,0.2309422434959529
3c4884fb89,Rb12Ti3CrO14,30,657.8108073590673,3.648184029200813,1445.2023,61.94545369021348,27.678815027004283,2.136142770773447,0.0576273836121993,0.0699178917571212,0.972243245142748,0.6822005269191841,0.9739995178582626,1.392363859281068,0.3705263405418293,False,True,complex oxide (4 elements),32.72669106997685,12.996798436666674,2.1168586609729902,0.3198340487431948,27.028471,13.157118,2.0715413,0.33938956829364625,0.3198340487431948,0.3289650510209878
fe5a2d480c,CrBi4Mo5O24,34,624.1155775128348,4.660363909662844,1751.6033,88.35407144437964,23.887958373793374,2.210377841648996,0.285105382151551,0.1467309479890698,0.5600352115034856,0.2202848732154674,0.5558662117415024,1.3941620413841265,0.621045288971961,False,True,complex oxide (4 elements),77.97976248676659,49.15123619271562,2.1431450852795217,1.7392496057043463,87.309784,40.94147,2.1536999,1.3174759014429465,1.7392496057043463,3.105607593913801
0b98b775d0,Rb6Cr2O9,17,391.9909161088113,3.222848908655864,760.7936,69.04405958716889,20.685697640086364,2.2141604687772403,0.160739534227456,0.0734445981999875,0.9250911684250412,0.6065196298823804,0.9230530209281848,1.4009504218207918,0.7255526327493753,False,True,"ternary oxide (A-B-O, other ratio)",34.03562577400957,13.71884391616184,2.180515664391824,0.5140651890950947,34.639523,16.99486,2.1519277,0.726264143133777,0.5140651890950947,0.5556913811752042
