material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95
74270e452f,Cs11Rb(P4W)2,22,891.5959869518063,4.028255468432605,2162.8978669,15.706210946830002,7.105062200859216,0.10153476769275172,0.13565156715230015,0.3034513639625317,1.794323303916915,0.25562829925499503,0.06358083293458193,0.26538748962803826,0.9818228899555305
7429533a58,Nd3Dy3(MoO7)2,22,308.467378833535,7.192469664312674,1336.0976,142.76565653969618,62.39825619939775,0.009670205618911916,0.034050673553744706,0.30925556358740824,1.831582108540528,3.369948516831282,2.4117567602527163,3.3213156360307536,4.6474096725920395
7429e96b28,Ba2GeWN4,16,312.97400572854434,6.230571423135914,1174.3216,57.81587358476036,27.769785246384483,0.019507417488631423,0.05461712753250287,0.29298670677904015,1.73007231531478,1.6405500178773529,0.9426515014943381,1.6426069284648834,2.787956178674407
742bf8020e,SmHoEr4(SbO7)2,22,294.4422124777173,8.187798779300353,1451.83792,146.39676376124265,73.8336441235278,0.0054811588388909704,0.012435049568328823,0.2841222240491095,1.6783961299535732,4.650685400872796,4.132412330015291,4.6488326936436755,5.258657791280184
742cc5bf90,TbPr3(AuCl6)4,32,990.3161732680537,3.723092439646057,2220.386576,11.119904908936272,4.1954988007154945,0.04741571614308376,0.06227461262373042,0.33242677620616107,1.9932192629227825,0.0706753738207621,0.03691141631333359,0.07196064878347408,0.1345620574781286
742ef184de,TbHo15(Ga3Ir)2,24,612.173305343544,9.319312966599222,3435.65215,60.758844993517954,26.359961412772925,0.02361393314509215,0.034749005835110314,0.3104840581457153,1.839623871007489,0.929047704579825,0.6615556995098183,0.9255511338069851,1.3193471213636332
743082abba,LiZnBiO4,28,348.1187662484395,6.588908053095527,1381.312,83.98699033637041,44.962308523225374,0.07267759473869499,0.04483014573759528,0.27285895908510904,1.6160919842097043,2.175459159803623,1.2793255762987674,2.1724044994950615,3.6328362316027865
743423bd61,Sr4TaNb(MoO6)2,20,273.18487731226463,6.128330488723609,1008.20706,144.50256358012723,70.7250486037137,0.006300950510200032,0.01105070752018851,0.289605940614707,1.7100772521678604,5.241911262917123,4.693459037228875,5.239925484019851,5.81367799778849
74352255ab,NaLa2Pr4RhBr12,20,747.3407146787328,4.2798486245254725,1926.18480928,14.079319478618144,8.157214063421725,0.046834288275416164,0.04199985743008943,0.2572025158697823,1.5351802024952126,0.40769190432107805,0.2671526699606705,0.4059151840667166,0.617009808643212
7436868dea,Ba4YAuO8,14,245.54538420937982,6.513625783398487,963.175619,85.29457226069732,42.449252116526274,0.015756046617712478,0.03073273260264478,0.28656774539582464,1.692411729418027,3.3163678127317917,2.425954992415839,3.3021020609810288,4.480226321128838
7436cc9c72,Y4Pd3RuO14,22,270.28331920660173,6.143360027342197,999.9449999999999,172.24140089310097,67.34440329772066,0.004322406394525505,0.022134674184398122,0.3270466792550825,1.9537228791644112,3.470415195886207,2.7776340847354386,3.46296677861786,4.303041444169445
744525ee1b,Ho4(PbO4)3,19,271.213134289072,9.020564572003114,1473.3140799999999,125.48984222613122,56.252576036203145,0.0037648569159347274,0.025038753794556556,0.3050044970548753,1.8041761161468295,2.9349628154375758,2.3109557821314834,2.931555112495987,3.72790288085177
74462ff639,SrScSiGe3N7,26,324.9959116836029,4.870583936452163,953.256624,155.37025002322503,84.6211318654717,0.01616408011447529,0.030259375218139258,0.2695217909807611,1.598310677920974,6.996711870453503,5.204688471895872,6.999552360834345,9.320489359734381
744a0520f0,NaFe(IO3)4,36,550.8010749189532,4.693669422277818,1556.89089856,21.825924470945967,19.53698546871785,0.07292684068294569,0.05587767794887263,0.15528952162405404,1.1295865808861918,1.0743809149256691,0.6411604997359873,1.084918116179683,1.7814166971779803
744a304a6d,PrNd5CoCl10,17,546.3372286351467,3.877004380572835,1275.580845,18.501068632049478,10.160194437089391,0.04111075061848119,0.04597591822626583,0.26790279549504714,1.5897914620120746,0.5982804892214024,0.37010408619627755,0.5915036847755044,0.9215841681150146
744aac75f4,Tb2YGaS6,20,466.64696236271914,4.7602753660383526,1337.7391,70.74764280528252,32.73926224365805,0.03146514789968595,0.007178764201103371,0.2995409656788389,1.7698855762238312,2.11186714992149,1.827228297203466,2.1039317040795575,2.4380210952155594
744ab34173,Gd7Lu(TeO6)4,36,500.36678642136525,7.201797258841804,2170.1026,124.38075420501916,56.133838685451735,0.009360929705309044,0.05789323334251141,0.30385407486443344,1.796869932749131,2.134726283821379,1.238876136304192,2.1403059566351406,3.6688792333986306
744d37bb92,Tb5CoGeO12,19,247.7555827227816,7.494494046307767,1118.1927449999998,145.8489797045796,66.47754152287291,0.0035509679162542334,0.024968528150552425,0.30215978367090035,1.786193683050458,4.085109492095731,3.2096940978880153,4.073051622475998,5.119344185694733
745206d97d,Y4HoEr2CoI12,20,769.7397981724383,5.256969752138153,2436.858555,10.487885509102114,6.493927722005751,0.006678169773906084,0.06102266600549986,0.2433743011929122,1.4686944563733284,0.2815614656047117,0.16027320081290528,0.2814052886896934,0.4831952683721178
7453e4916e,RbHoBiSbSe5,36,1129.7242810291652,5.737980739327403,3903.7540799999997,20.933838161269644,12.585798513056679,0.03342373343947142,0.0016206488529026059,0.24957725618407514,1.4979728863629709,0.44615903536754037,0.39180347414949396,0.44439020726285794,0.503195223650476
745406ad06,Ba2NdAlSe5,18,565.0023874685938,4.941493799568759,1681.3550771999999,40.84024656420185,19.037005415454576,0.02190978134773699,0.05216091737246717,0.29827661071187883,1.7620950806435653,1.0967478965352242,0.6383913136109534,1.0773829254542173,1.8215548859488326
7459328de0,K2MgSiSe4,16,504.02315790714664,2.941569764583011,892.8542,14.914265353841245,8.477474759492273,0.058375334690732646,0.0813773231196728,0.2610644977361344,1.554558375589108,0.560421082364063,0.248015126018034,0.5667603624454993,1.2598138793181817
745c01089e,TbHo3Er2NiI10,17,643.4410836995913,5.976868382780031,2315.97241,9.847805874943244,7.25257235997632,0.02752336205937493,0.06706652315311427,0.20434662732388437,1.3025031632156163,0.40606564083103375,0.20797028729620742,0.3982688028110255,0.7402267010505963
7460a033a6,K2Hf(WO4)3,18,292.6180535761811,5.675897847423641,1000.1994,110.90080787940781,59.704034372160514,0.06383614748281008,0.013039354443373447,0.2717773249392575,1.610295835506699,5.295129768156297,4.0339188871204,5.332751776893178,6.868055243932056
7463d16d76,ErTm3Lu3CoI12,20,750.1147835950087,6.155782059621325,2780.749465,12.471559454428114,6.60030107449383,0.058807631463136285,0.04265924449268885,0.2750663129188433,1.6280198686183267,0.22624902342128048,0.1391419175528671,0.2244124679041598,0.3494404348111065
