material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,K_baseline_rf,G_baseline_rf,gamma_baseline_rf,Kappa_baseline_rf,K_baseline_xgb,G_baseline_xgb,gamma_baseline_xgb,Kappa_baseline_xgb,Kappa_baseline,Kappa_baseline_vs_r9_ratio
11a8cce63f,K2AgAuO2,12,277.68249489355526,4.963754093819654,830.060338,81.87037068418088,30.414510011389428,2.061923156106914,0.2581227143396487,0.2169709464714093,1.947239058939976,0.5828369916195418,1.9198627939166872,6.3815912333621005,0.3738530019247232,False,True,complex oxide (4 elements),25.854859717776772,12.018611852282529,2.289957376647334,0.3833102123033152,24.907963,11.963709,2.3069797,0.3739894523776988,0.3833102123033152,0.19684805034261116
5ae257cb1f,Cs2KSbO4,16,396.5993791161502,4.108788063903578,981.3336076,48.942283918201554,14.686847632570858,2.2331180900746204,0.3237656606092953,0.1913403795957421,0.5128521437015418,0.1642625652682409,0.4994399569027871,1.5781288825462076,0.2563701053299683,False,True,complex oxide (4 elements),27.94922651015613,11.41263166964255,2.138662181776132,0.384118991413292,25.607063,10.958051,2.1760173,0.3478075501339507,0.384118991413292,0.748985835646293
913b24bd95,BOF7,36,576.8537332804358,1.8400009338189405,639.1968896000001,65.24995283737626,23.824254837692063,1.9682349474633076,0.1823949571605604,0.2028613590649574,1.0358880559516246,0.3635367433554479,1.0231805018984623,2.967730279012242,0.1383581364273589,False,True,"ternary oxide (A-B-O, other ratio)",43.37719289680717,13.665622741690326,2.128616704256876,0.38445418104234863,49.005497,12.163891,2.0183392,0.36187583850171157,0.38445418104234863,0.37113487199074574
e0710dd305,Rb3IrO5,18,361.1257268699259,4.861408533915295,1057.2348,49.03068756680021,18.600040299652285,2.2059228421127623,0.2899971027187849,0.2415858451782719,0.5926564405219613,0.139360300637244,0.6035972641521182,2.68286146769789,0.7429679509072445,False,True,"ternary oxide (A-B-O, other ratio)",29.242844523986363,13.731726609986401,2.1740356957634654,0.3864321130900372,35.508266,13.380945,2.167154,0.3760140959608552,0.3864321130900372,0.6520339384985013
8ad5ccd72d,K4AlAuO5,22,369.6166943219664,4.136229539591353,920.6766152,108.84840528778103,44.97077160030427,2.062824843233835,0.0594836789683415,0.0145893755283701,2.294161796234007,2.0391726271380044,2.3022426770758355,2.5932462878412728,1.114574113895834,False,True,complex oxide (4 elements),32.60023472077081,14.265782624941972,2.1206449722270317,0.38643443346700995,27.765333,14.151411,2.1597733,0.36590580256218036,0.38643443346700995,0.16844253709627777
35dce4c9f7,NiAg2SnO4,16,220.04121258643,6.899566709725749,914.2748,211.303319335571,92.65585139545338,2.119091864972902,0.2512132496953616,0.29600701456055,5.736504113416134,1.2560526964784469,5.652130050889521,29.155388400467725,0.7199785814157542,False,True,complex oxide (4 elements),104.88844122128386,16.36463669783246,2.231396327075935,0.38666499219480177,89.39881,31.058832,2.2112012,1.0202434517070331,0.38666499219480177,0.06740429093225903
1cef4f2967,Li2Pd(IO3)6,27,409.9579522264119,4.737955347081585,1169.71802,109.4024843568286,47.87090873692632,2.0942960617709296,0.2417835906043813,0.2133034473934769,1.9218309246589385,0.5409981004561452,1.8675083891125015,6.553349259828117,1.4331832270634726,False,True,complex oxide (4 elements),57.08724174038807,18.62503432296398,2.2869437204066423,0.3869250232308239,56.54166,22.576452,2.2741394,0.5210101556208913,0.3869250232308239,0.20133145859305512
3cefb7e4ee,Ca12NbSb15(O6F)8,84,1148.007884117084,4.802513319495774,3320.2008056,160.95116558443422,76.45155685461863,2.1397200492305357,0.0712200678185075,0.081379715877201,1.6650410727859402,1.071572304558709,1.652958856478726,2.6284322368209607,2.2642086312806105,False,True,complex oxide (5 elements),81.69925792260531,31.150184340063873,2.256968472848314,0.3869255746193181,91.28289,46.018696,2.1705503,0.7529661508455536,0.3869255746193181,0.23238200002593074
9d431c9397,Hg2AsO4F,32,518.2492581715352,7.165690245104716,2236.3904128,106.58016631010948,47.143698201006494,2.05497874507828,0.2424114058320091,0.1761189529513017,1.4487346911886694,0.5910211365932453,1.487494302250489,3.700019062589688,0.6012082669727937,False,True,complex oxide (4 elements),71.9553650906558,22.566656849889217,2.2747302587817493,0.38779551082871944,78.35302,18.43926,2.2139492,0.30574985929113047,0.38779551082871944,0.267678763535743
57f5a4b304,Rb2BO3,24,483.6308158954538,3.1553011408080347,918.9792,25.06785831453461,11.121922151821773,2.0188443804049183,0.2395774261721785,0.1832973840483893,0.3379543168920168,0.1118417438159145,0.3340497980202236,0.9618728561676912,0.2358400673911579,False,True,"ternary oxide (A-B-O, other ratio)",29.739297566190256,11.33197563404002,1.9125534341485606,0.3878074010600857,33.638752,16.944874,1.8929039,0.7188827321759166,0.3878074010600857,1.1475142694626326
