material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate
94f3d61989,RbTeAuO6,9,158.34267001189983,5.306743039870314,506.030769,47.9802668047508,24.42470815913168,0.0806305222380399,0.0508562038782888,0.2823956786093818,1.668608506060585,2.205904375556736,1.2144727118642211,2.212682422967508,3.835675839176405,False
4d737af7c5,Tb3YSe3N2,9,209.82859819282055,6.572996947072679,830.5753000000001,75.6482355284449,29.94517277867836,0.0363177872266178,0.0158726251407687,0.3251478054362388,1.940079971955256,2.2650935964927696,1.8233745464990017,2.258916110423661,2.79054224630409,False
f09b715e98,TiCu3AgS4,9,172.41389193662278,4.571249817249257,474.6332,67.88215766680226,27.39816839406922,0.0150101882362641,0.047557396038001,0.3221241906193526,1.9186664671757236,2.273733843537672,1.4314946810286766,2.2794208372548765,3.624085609510401,False
90e21635d3,GdAgH6Ru,9,85.36501865431411,7.240813215016105,372.23584,84.718635583474,36.01582453190564,0.1068177875571535,0.0484930246674749,0.3138215030143818,1.861753593864052,2.277748298582177,1.206132910285085,2.276766640045694,4.365128327214131,False
69761c8fb9,LiTmH6Ru,9,77.92377382620134,6.030517524704501,282.99285,72.04273610875234,32.91536198202787,0.095567847725077,0.0587167602909588,0.3017493769787987,1.7836224998988817,2.283689411686555,1.1460781677195575,2.309905869231357,4.503327060052052,False
4328548da3,Cs2Mn2BeS4,9,229.63864897971237,3.709256938940424,512.9591757999999,25.401073572499552,17.136667714672964,0.034995239487072,0.0944684476923222,0.2246086104903712,1.3851219238972423,2.31462508297955,0.9402368506442704,2.293544078121797,5.330060823090546,False
0b2366a8d2,LaSbPdO6,9,127.79850454696142,6.017015144030616,463.08187,122.90691668039965,39.34876676630076,0.0388471673488354,0.1050630702816592,0.355360060679822,2.176889334524911,2.3950149940087595,0.8328987165203919,2.4480386122493405,6.665215109160414,False
213e7d2a4a,KTeAuO6,9,151.56469774809443,5.036037461127336,459.661269,45.88086782783224,24.68568409051454,0.0949044268319676,0.0566845935138344,0.2718911060471259,1.610904059069772,2.3991043554279394,1.2949055107230814,2.3969947051763096,4.347017143080801,False
a64b5c4d3e,CaAgH6Rh,9,88.79268326471055,4.804352962034039,256.89934,61.95006673690593,29.8542266328346,0.1001930933744484,0.0243067361316125,0.292394896087454,1.7265460524679428,2.4411000953017443,1.5431746267858983,2.474174434585544,3.7533542024500695,False
307f789f14,TaReMoS6,9,169.559485947177,6.419329748766907,655.48488,23.076033805380277,19.867545729137174,0.0486495045655715,0.0727384810137163,0.1655131922986969,1.1628306017119658,2.463815028158964,1.2416108167893918,2.459917046338492,4.712312795932425,False
