material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,space_group,space_group_number,crystal_system,space_group_order
ffa4125185,Rb8Zr6BCl20,35,1078.8022760206327,3.0029979139908898,1950.9574,11.198745664347678,7.007063820065882,0.1100792901157085,0.0515666668511945,0.2411393773506847,1.4583546208584726,0.2697197279418346,0.1375610592815999,0.2751224299818737,0.4950801924255663,True,Fm-3m,225.0,cubic,192
4d946de236,K2Rb6ZrAs4,26,1036.1368552085946,3.14727966487293,1963.8276,18.84097659557037,7.811195016496813,0.0721221072656911,0.0620038823746878,0.3178759319321464,1.889207196021476,0.2702223277828171,0.1402174510769529,0.2697139083861857,0.5446962681398464,True,Fd-3m,227.0,cubic,192
92f5b67a77,Rb8Tm6BeBr20,35,1306.0816258693526,4.2012316457514505,3304.439842,16.0778104856486,8.464396769166983,0.0289857553370705,0.0127000749367527,0.2760655822103796,1.6334639520863727,0.2719692881221675,0.2300832551893083,0.2711271432738481,0.3173140293238334,True,Fm-3m,225.0,cubic,192
2bb4ba1f0d,Cs8Zr6BeCl20,35,1208.3350077209454,3.2001312109356137,2328.6597972,10.514570507581052,6.864466354108664,0.114817195313325,0.0411984712189556,0.2319138761495711,1.4167981241527297,0.2739788476067744,0.1506656836372925,0.2753314065788118,0.4649385749880312,True,Fm-3m,225.0,cubic,192
8af31fe7fc,Rb8Er6ZnBr20,35,1325.1647451692763,4.198806290727248,3350.7854,16.193482432266396,8.506069079003089,0.0598599606316261,0.0299999909079311,0.2764953192359635,1.63581376187891,0.2747557209780114,0.190485288077639,0.2739070502881207,0.3857414346420315,True,Fm-3m,225.0,cubic,192
55eea5dd84,Na6SnI8,15,563.8848642274613,3.745469742052896,1271.88437568,14.90626819446308,6.446537740043374,0.0564943980379618,0.0120491807579731,0.3110086599452594,1.8430748572633628,0.2749826847961825,0.211551128686053,0.2751643162355845,0.3507022297370465,True,Fm-3m,225.0,cubic,192
af129db073,Cs8SnBi4,26,1491.9673375585098,4.49173456642585,4035.7504304,9.705975451220098,6.160755725688357,0.051932181307308,0.0399696690035863,0.2380533216136755,1.4442542864135626,0.2764607585398613,0.1788742605506523,0.2754115755028642,0.4084881130931689,True,Fd-3m,227.0,cubic,192
93a80de3e4,Cs8CeAs4,26,1250.970950457007,3.9902871121225134,3006.0920304,11.242821257076988,6.565194986328757,0.1821413539355569,0.1070040781431385,0.255599447080602,1.5272434619634254,0.2806081223122526,0.0852994965933343,0.2874002495109492,0.9137853166311852,True,Fd-3m,227.0,cubic,192
5a238f96a5,Rb8Zr6CrI20,35,1562.0203237044475,4.062178406207378,3821.1719,11.49197952159839,7.281421213790423,0.0487851268816255,0.062237255035448,0.2384381608751321,1.446001543715559,0.2812822951314364,0.1520148859239179,0.2839169353318549,0.5101009618481558,True,Fm-3m,225.0,cubic,192
64e249869f,Rb8Zr6CrCl20,35,1115.1845504475634,2.9663524757210187,1992.1425000000004,11.583848964452386,7.182278261557164,0.1062518107144626,0.0399285394093053,0.2430852694087416,1.4673511129807812,0.2822670461609305,0.1626465639730338,0.282406443067972,0.4733326320452758,True,Fm-3m,225.0,cubic,192
afada10ce9,Rb8Sc6PBr20,35,1272.0032009698068,3.37137097745448,2582.531634,16.086871847584476,8.313825359079953,0.0488937324565879,0.0179420298560288,0.2795693984805107,1.6527750305191549,0.2874647207137877,0.2227536758102123,0.2876543490142177,0.3684069427928836,True,Fm-3m,225.0,cubic,192
d904c07eef,Rb8Ho6ZnBr20,35,1348.711932356249,4.108296776074697,3336.81332,16.993071929438667,8.80866772782643,0.0525920939267964,0.0331752596578895,0.2790020182237727,1.6496242607638492,0.2904932367713299,0.1954419740832274,0.2897432693674854,0.4193421708598479,True,Fm-3m,225.0,cubic,192
704f6c8fd5,Rb8Ti6BCl20,35,1009.0530824833328,2.782475053861176,1690.8154,12.381596766029771,7.471539311548021,0.0729593449707244,0.0304622672542051,0.24880701605492,1.4942900256421816,0.2913329128603903,0.1927259620475757,0.2935027351838426,0.4239979266051044,True,Fm-3m,225.0,cubic,192
2f03049991,Rb8Zr6BeCl20,35,1085.8709793032403,2.980698479490203,1949.158582,11.58044936270335,7.3485171480896305,0.1017164763309723,0.0422760186134252,0.2381133044670758,1.4445264156980844,0.2953428823634663,0.1740030707471011,0.2955253612560225,0.4952665052758304,True,Fm-3m,225.0,cubic,192
c0dc12c356,Rb8Zr6BeI20,35,1518.6209717929962,4.131267031317015,3778.187982,11.229613583042196,7.4981897927657615,0.0389918041261163,0.0753153073541881,0.2269216901250322,1.3950377554897082,0.3034426024780038,0.1500890579993188,0.3063349075125957,0.6127046954378957,True,Fm-3m,225.0,cubic,192
dcf516af70,K8Zr6BeCl20,35,994.8554711005388,2.6342188611400608,1578.202582,12.189453361788033,7.484055581865471,0.0962708586539664,0.0486501395700054,0.2451653172075816,1.477059704323022,0.3038205670509324,0.1672459249187253,0.3000428059496294,0.5203054897155895,True,Fm-3m,225.0,cubic,192
cd4c5760c8,K8ZrSb4,26,1127.2865485089085,2.625107171790405,1782.1008000000002,14.220758117443523,6.982336846058991,0.0236847225107086,0.0615523421440704,0.289030369736721,1.706708783313599,0.3075455808750413,0.1739849243387707,0.3088222656678933,0.5366716492674527,True,Fd-3m,227.0,cubic,192
93192064a9,K8Ti6BeCl20,35,940.7820927391796,2.3264591327858333,1318.060582,13.36485478156219,7.696962648028276,0.0463215726906622,0.0326843760840576,0.2584206929859688,1.5412530363008794,0.3108677070445298,0.2154197794357154,0.307137871902636,0.4324247688355907,True,Fm-3m,225.0,cubic,192
d44e96a757,Cs6Rb2SnAs4,26,1179.9727043136463,3.903102121364277,2773.5294228,12.585917123950775,7.18963228472934,0.1100197379907065,0.077351222273991,0.2600650460660386,1.5495081453495962,0.312024037150284,0.129327012821348,0.3142287040520386,0.6993762512595308,True,Fd-3m,227.0,cubic,192
bcbec0c661,Rb8Sc6BeBr20,35,1262.5601449588714,3.3677022281675946,2560.570054,15.969234732928422,8.581997537516365,0.0226514349811888,0.034950767902976,0.2721178212912735,1.61211702454853,0.3131020446595896,0.2201652513374795,0.3152125447912861,0.4329971136626339,True,Fm-3m,225.0,cubic,192
fa3a736f5c,Rb8Ti6BeCl20,35,1050.7682045745546,2.6691690995734936,1689.0165820000002,12.44890745181036,7.617170169303091,0.0757828975639574,0.0285707263587587,0.2458904331365561,1.480466734877269,0.3145665953848606,0.2148547919330157,0.3157937446310859,0.4526940711205959,True,Fm-3m,225.0,cubic,192
aa9896f11b,K2Rb6TiAs4,26,1004.1420574777738,3.104162848661542,1877.1136,18.874504899290017,8.3096559438489,0.0577198547381876,0.0918881334683615,0.3080413478567294,1.8236879540425863,0.3150489117422667,0.1249634670078039,0.3124456180340212,0.7570094869871873,True,Fd-3m,227.0,cubic,192
30f52e079f,K8Sc6BeBr20,35,1151.848400153155,3.156613042167577,2189.614054,15.427613208727845,8.479075095790497,0.0174541543300667,0.0140562538815583,0.2677471157051743,1.5889759133760153,0.3150772873494019,0.269639259445832,0.3146817635558643,0.3652857352111411,True,Fm-3m,225.0,cubic,192
3e07a54623,Rb8Ho6BeBr20,35,1310.8660448313915,4.1554663692593605,3280.416502,15.863355886882175,8.926800980102424,0.0496861963368267,0.0405464621087881,0.2630760197407816,1.5647984280130405,0.3171147986554877,0.203732379999652,0.3152065245707662,0.4792878395302714,True,Fm-3m,225.0,cubic,192
eae7a867f1,Rb8Er6BeBr20,35,1297.0481643962776,4.217623600092932,3294.388582,16.01354200190447,9.051155795429198,0.0438188826798521,0.035540267523671,0.2621946055137469,1.5602988769062915,0.3216466810879652,0.2204857586665138,0.3251969164521631,0.4633263237334625,True,Fm-3m,225.0,cubic,192
fd970f554d,Rb8Tb6BeBr20,35,1335.3473953945802,4.034478861998904,3244.386682,15.422013104572136,8.81240697767611,0.0545903968675412,0.0448271458958507,0.2600039333611352,1.5492001481415272,0.3224960706388612,0.2056094908179387,0.3234225915865049,0.5172667265635972,True,Fm-3m,225.0,cubic,192
7dba8fbf77,Rb8Ti6MnCl20,35,1038.5481279459932,2.7740069378854084,1734.942445,12.307558066682358,7.756331902743314,0.0888065856861443,0.0055736623096821,0.2395981050395758,1.451287002158183,0.3249407705134497,0.2305738311438654,0.3233800092344376,0.4412057490336425,True,Fm-3m,225.0,cubic,192
c05d2d23a7,Rb8Tb6AsBr20,35,1342.8796029101293,4.093349837045204,3310.2961,15.970405140355384,9.041058012393222,0.0733227881927937,0.0324671834835595,0.2618780392597565,1.5586876135125023,0.3302605602011093,0.2167606073316355,0.3267497520680314,0.4873414555594502,True,Fm-3m,225.0,cubic,192
c7dcc5143e,Cs6K2TiSb4,26,1283.472828290966,3.6498640276302186,2821.0726228,8.655705074964038,6.207243098342879,0.146320586530742,0.125656785607973,0.2106122660171158,1.3272673877204788,0.3305830022526523,0.0836105985961172,0.3349011904519576,1.0533085573346133,True,Fd-3m,227.0,cubic,192
4bbe46813d,K8Ti6MnCl20,35,944.808716388101,2.397260675217375,1363.986445,13.355475241640194,7.9358801741562575,0.0559063354303404,0.0077790604314565,0.2520156576173288,1.5097221884106835,0.3311027682057831,0.262965402384303,0.3307075040404436,0.4059965044604401,True,Fm-3m,225.0,cubic,192
56d5fbe133,K2Rb6HfSb4,26,1222.076397576265,3.4147174534113685,2513.0668,13.374634944766896,7.322695781136415,0.0562531476110634,0.1151269455917298,0.2684967199076664,1.5929086690656833,0.3325276862832748,0.1091245840600823,0.3351104420265264,1.0208218427744224,True,Fd-3m,227.0,cubic,192
0acfec0a55,K8TiSb4,26,1089.8245862222436,2.5832194042254373,1695.3868000000002,14.562256308797824,7.347406487231433,0.0216219853544039,0.0578541772904168,0.2840445222927071,1.677953747807306,0.340352543174132,0.1924695928593751,0.340298108384774,0.5916754413458007,True,Fd-3m,227.0,cubic,192
836f1cd9b2,Cs8TiSb4,26,1368.0982195361405,3.879533642632635,3196.3012304,6.418464470978285,5.686464874196161,0.1990432321075484,0.116404819098579,0.1580167679127894,1.1383239933299627,0.3450337513672738,0.0915128163262443,0.3260803304798457,0.9834046466958616,True,Fd-3m,227.0,cubic,192
8766c293bb,K8Sb4Pb,26,1144.5227737607968,2.9221029392698608,2014.0528,18.130690651405384,8.295383992744359,0.0189222129309542,0.0369258850624313,0.3015061258883347,1.7821012685464346,0.352390824975687,0.2462864054151566,0.3530804021388173,0.5089306840525623,True,Fd-3m,227.0,cubic,192
74a669e915,K8ZrAs4,26,960.4122714741808,2.433363387330265,1407.3936,17.366862974415877,8.086132089186323,0.0360448243632366,0.0643222426880257,0.2984738505479686,1.7633068784934776,0.3570523768069608,0.189962113179422,0.3572892154553033,0.666987710242184,True,Fd-3m,227.0,cubic,192
6deeafe14a,K8TiAs4,26,917.8523911150204,2.389316729524995,1320.6796,17.551912521759245,8.147168323205046,0.0091688030143579,0.0598320308904387,0.2990103876413181,1.7666098224746438,0.357792088847759,0.1989136813610352,0.351577492272081,0.6389961883929473,True,Fd-3m,227.0,cubic,192
bbc65aff59,Cs6K2ZrSb4,26,1321.0316402200874,3.6550928412569306,2907.7866228000003,7.645141345621348,6.180744033503164,0.1744334274156986,0.1387899495060572,0.1815818610523012,1.2179126694721083,0.368558957064294,0.0899059664558913,0.3646400906074295,1.2735055532926969,True,Fd-3m,227.0,cubic,192
064953adcb,Rb8SnAs4,26,1082.2537058071216,3.382098905187344,2204.2776,19.597798173051,9.11722534601298,0.0130634677675082,0.0403947825780521,0.2986200384244416,1.7642058624835055,0.376992847310646,0.2493791390657033,0.3802243627008552,0.5570578701562058,True,Fd-3m,227.0,cubic,192
76c83b6598,Rb8CeAs4,26,1104.832807414541,3.3773255529003983,2247.0896,18.48035379958793,9.14767579252656,0.04860585895224,0.0601984638286427,0.2875556283419619,1.6981246893148805,0.4072838603902161,0.22351282928204,0.4059392828776312,0.7449186851531308,True,Fd-3m,227.0,cubic,192
f4e0919514,K2Rb6TiSb4,26,1192.475103624634,3.135693485961214,2251.8208,13.35060531989763,7.893359767050253,0.0827411631280034,0.121222930540811,0.2530504483275639,1.514750138859705,0.4157378361784091,0.1254241828101119,0.410444589365406,1.3428652614173917,True,Fd-3m,227.0,cubic,192
37a6cb673d,Cs6Rb2ZrSb4,26,1363.425988654769,3.767338160933418,3093.2646228,6.501962027608126,6.15665626253313,0.1786353323336917,0.0987691233567374,0.1401375877136992,1.082691947404811,0.4158082502901867,0.1374396208145256,0.4130812175585786,1.0481795477790432,True,Fd-3m,227.0,cubic,192
be479fdd7f,Rb6Se2O9,17,400.0525677471349,3.381747360362712,814.7213999999999,18.70843530137011,9.000584643922792,0.0376371139308939,0.0392200217863114,0.2926957028568121,1.728336993983954,0.4204121496877417,0.2840467305494856,0.4243643790194547,0.6247657064628286,True,Fm-3m,225.0,cubic,192
4e46ed2186,K8HfP4,26,880.9081836490943,2.3192342685625547,1230.342896,15.95152252609022,8.37689452260719,0.0123127637600444,0.0871365413534052,0.2765425028186379,1.6360720779601718,0.4243659267692586,0.1866891393101861,0.4307569830544566,0.9918482090861254,True,Fd-3m,227.0,cubic,192
73afb9de31,K2Rb6ZrSb4,26,1221.1332220939191,3.180020270655082,2338.5348,12.879212492011971,7.972459727662496,0.0846770116788907,0.0882909942492584,0.2434313526695488,1.4689598333918994,0.441676171165597,0.1721595984875991,0.4385448634185738,1.0392094716896991,True,Fd-3m,227.0,cubic,192
4c2f451c9d,K8HfBi4,26,1178.9079815519292,3.738822988188258,2654.396,23.676003060454573,10.60611534199215,0.0744919469792415,0.0376222310185884,0.3051161434525271,1.8048876431573184,0.4448088281331364,0.2795491469706194,0.4434562150738611,0.6941126319210997,True,Fd-3m,227.0,cubic,192
b5cc084bc2,Cs6Rb2SnSb4,26,1365.824653513544,3.827555679944618,3148.2366228,7.631605004814465,6.734555556005268,0.0919918263212129,0.0870273489134853,0.1590601440557387,1.1416915390428692,0.4459973666399458,0.1952445247292401,0.4524752671127738,1.006975035404038,True,Fd-3m,227.0,cubic,192
80345f4f04,Cs8ZrSb4,26,1409.6429084510537,3.8673447163501167,3283.0152304,5.401711047591669,5.988096555182446,0.2392062462511588,0.1206114550097492,0.0952754531441479,0.958428680056158,0.4488586447404106,0.1153129395862009,0.4408636284408704,1.3247802673859723,True,Fd-3m,227.0,cubic,192
3ffbe8294a,K8CeSb4,26,1151.672141765058,2.710512864090511,1879.8848000000005,15.220871724919704,8.598154946682117,0.0403509894364122,0.0176151623871281,0.2623101848507158,1.5608877829554315,0.4803689643467707,0.3802985429970497,0.4802273210023521,0.6026556463391477,True,Fd-3m,227.0,cubic,192
56b1afa84c,Fe2Hg2SF6,22,339.32845392126035,6.4490400934074685,1317.8508384,76.44177140496906,21.95936260078368,0.0576314473239973,0.0436893931899413,0.3689174194042272,2.2987756173866134,0.4845458665048862,0.3048383134660776,0.4834913666840763,0.7760125996648034,True,Fd-3m,227.0,cubic,192
57ade94ef5,K6Na2TiBi4,26,1076.9090942451264,3.590761481202492,2328.71587712,21.97546625357392,10.678647062144968,0.0188723667701703,0.0480496729188254,0.2909018861465641,1.7176994133934065,0.4845880887732312,0.2942280018694321,0.4894661761528408,0.7794787020981949,True,Fd-3m,227.0,cubic,192
10c07efeff,K8ZrBi4,26,1173.2454565257833,3.509846157684848,2479.864,22.91164969389361,10.722963383949756,0.0962284061976836,0.0386338550680241,0.2975727705798722,1.7577813997156173,0.4879548870391587,0.2888641324862796,0.4866150873964281,0.789389448075351,True,Fd-3m,227.0,cubic,192
8bd58765cc,K8SnAs4,26,959.9192437968844,2.5297078140027995,1462.3656,16.913820675758572,9.28427309902809,0.017146307318912,0.0546410609490104,0.2679926848169583,1.5902626488615013,0.5102154242611614,0.2901615551864799,0.5038811676845221,0.8420146926709984,True,Fd-3m,227.0,cubic,192
b207692f37,Na8HfBi4,26,871.4891650628083,4.566604965700087,2396.65950848,19.89270378995108,11.362211705025793,0.0187632400036503,0.0391141331394127,0.2600895263444336,1.5496315475898974,0.517974364856355,0.3574025543930959,0.521655085627349,0.7470427874977615,True,Fd-3m,227.0,cubic,192
9cbf71d40f,Na8ZrBi4,26,873.136221186788,4.22606399140956,2222.12750848,20.10593812834032,11.432383933368722,0.0269616926183007,0.0513444967356472,0.2609961184503392,1.5542120619733797,0.541350801885738,0.3317369359343824,0.5410362894596678,0.8793753940375858,True,Fd-3m,227.0,cubic,192
618544fcf2,K8SnBi4,26,1190.3853188615583,3.5359930474700567,2534.836,22.58815313343006,11.126582287625745,0.0837048765693513,0.0861738743933389,0.2884439972606538,1.703287641753621,0.5446371491245405,0.2166224701912484,0.5440072068258612,1.277951977502745,True,Fd-3m,227.0,cubic,192
d2f772c021,Na8HfSb4,26,822.563071911955,3.429625995387458,1698.8963084800002,20.820756515869743,11.482420325042597,0.0180101158123916,0.0297511483354931,0.2670741399115125,1.5854577539282886,0.5751447983919561,0.4255556549093141,0.5734779937885346,0.7671251016183981,True,Fd-3m,227.0,cubic,192
714db7df52,K2Rb6SnSb4,26,1222.729669329918,3.2505235235714904,2393.5068,13.85368038562683,9.220185959019002,0.0485805406558818,0.0716627699229159,0.2276497689399419,1.398180543046111,0.5823831793032598,0.2891923478399512,0.5735688174917852,1.1646584001967923,True,Fd-3m,227.0,cubic,192
f4df883068,Rb8TiSb4,26,1225.657285818801,3.302089357979118,2437.2988,11.055647619342206,8.537741846352816,0.1242116599508312,0.1076226503986161,0.1929214820755042,1.259032831230764,0.5899637189196923,0.1921730075748205,0.5907154236752774,1.538085774281028,True,Fd-3m,227.0,cubic,192
4bbeb5b2be,K8TiBi4,26,1153.0865241049698,3.446332074577377,2393.15,25.05751392253468,12.032516854638953,0.0872449800351941,0.0647637971839855,0.2930306387368817,1.7303345262249077,0.5978200595858791,0.2809492483133223,0.599164340684972,1.2177848579663797,True,Fd-3m,227.0,cubic,192
4c96d72603,K8CeAs4,26,1014.3692861050566,2.4640002853993943,1505.1776,16.423206590854708,9.876271591362476,0.0433024737892134,0.0374616226168245,0.2495277009878813,1.4977355315567311,0.6323460739058778,0.427894401782521,0.6338048246854584,0.9052253951660918,True,Fd-3m,227.0,cubic,192
d17be80c18,Na8SnAs4,26,699.0043090663514,2.8616900815119743,1204.62910848,26.94289634604402,13.094917960842954,0.0148717502793273,0.0149527824982673,0.2908685838536974,1.7175028863786794,0.6383394482628226,0.5470796123508934,0.6357009076904783,0.7468926132561309,True,Fd-3m,227.0,cubic,192
ec93235944,Sn(Pd3O4)2,15,224.0054915538612,6.562120505153228,885.2252,155.23406517212686,30.19060315964809,0.0156791061518119,0.097525345525845,0.4086780351310206,2.730116491463278,0.6459330894087322,0.2474278829913111,0.6280905767290468,1.643027318385867,True,Fm-3m,225.0,cubic,192
5b819b5f7c,K2Rb6CeSb4,26,1244.9308072008778,3.2496605661486417,2436.3188,13.90937469306666,9.625170937745528,0.0645109941822332,0.0516591967728592,0.2188543324853034,1.3608985722930862,0.6480953864390857,0.3676901181143192,0.6439907818304778,1.0846453585814604,True,Fd-3m,227.0,cubic,192
c46ace6f13,Na8TiSb4,26,794.1355784904049,3.0061296450336203,1437.65030848,21.84075720361644,12.045962353245216,0.0197403800486964,0.035857131849735,0.2670574330952057,1.585370565353342,0.6524605974463645,0.4560578176668108,0.6533408910838783,0.924430370768067,True,Fd-3m,227.0,cubic,192
005a97218c,Na8TiBi4,26,846.1347423882751,4.190748094236042,2135.41350848,21.84818034815155,12.843649165737029,0.0336393539516968,0.0139110380268652,0.2542298948738743,1.520511725254214,0.6620160838713111,0.549101735840569,0.6653737586115982,0.790073410073469,True,Fd-3m,227.0,cubic,192
0533dcaf2d,Na8ZrAs4,26,699.0765935276439,2.730817427113797,1149.65710848,25.680528274207308,13.243114207457024,0.0132937711976628,0.0449136537519879,0.2799774322272759,1.655046634648292,0.7064814699944818,0.453467973579881,0.7059674093309323,1.0870191913630285,True,Fd-3m,227.0,cubic,192
0b98b775d0,Rb6Cr2O9,17,391.9909161088113,3.222848908655864,760.7936,22.891188114965587,12.040720502183923,0.0529447619616229,0.1094050224867467,0.276234395342857,1.6343864084487996,0.7255526327493753,0.2500739983327223,0.7466488073126356,2.013170691764336,True,Fm-3m,225.0,cubic,192
b6b930ff55,KRb2H6Ir,10,161.0672004798057,4.209396298149485,408.29854,28.37492369019705,12.808656326436322,0.0806828391494139,0.0211845522514984,0.3038158675713044,1.7966280780170525,0.7510738077766389,0.5157602760323743,0.7525655876210704,1.0584351221414514,True,Fm-3m,225.0,cubic,192
69071f813c,Mg2Hg2OF6,22,287.93160598284965,6.687331443636783,1159.5596384,76.42890324230106,27.70850441693713,0.0568310735714084,0.0381138309393821,0.3382741999150888,2.037614037181105,0.8256451151747732,0.5434144413313556,0.8283247467072268,1.2935431747839927,True,Fd-3m,227.0,cubic,192
6371161780,Na8HfP4,26,641.6338808241115,2.5170911038028163,972.60640448,27.722568378728187,14.977858693021298,0.0371545837650685,0.0225588320016937,0.2710870755337558,1.6066135665561712,0.9018567461360328,0.7017255870949083,0.9006602678250393,1.1613864738617352,True,Fd-3m,227.0,cubic,192
3d2610dac6,Na8SiAs4,26,654.3316745216962,2.597096730383454,1023.38010848,29.1933884769825,15.358294617039183,0.0097086507458344,0.0110843858233917,0.2762018013984332,1.634208241145762,0.9032455119352488,0.8064066122504199,0.9029362943209428,1.0120776023733042,True,Fd-3m,227.0,cubic,192
c6c4d02b52,Sr21Al8BiPb6,36,1314.8970058023217,4.43020141736393,3508.0527088,48.814084384788536,21.94166662897045,0.0114862476146556,0.040192486803999,0.3045389370564301,1.801213812679472,0.9139813858286816,0.6277178479018755,0.913533525624958,1.3294892409597363,True,Fm-3m,225.0,cubic,192
fddf560bb5,Ce(Pd3O4)2,15,233.2171972340793,6.455340972092894,906.6312,160.84793669412474,35.28292213558286,0.0072827264927235,0.0194005033359072,0.3977951891809672,2.5993742479718995,0.9489799340915424,0.781218876366343,0.9543540020455988,1.1513334871487415,True,Fm-3m,225.0,cubic,192
25ab46c544,Na8ZrP4,26,645.1053394398419,2.054290435256403,798.0744044800001,26.826218785838083,15.415269710628726,0.0324577613006558,0.0142820389303926,0.2588699773381708,1.5435019585508487,1.1106103771605285,0.9299214706490352,1.107167271848652,1.3295419735556844,False,Fd-3m,227.0,cubic,192
b109ffbfb1,Rb3H6Rh,10,168.61339246477158,3.598105701373562,365.35654,25.2849021480225,13.836999161515587,0.0773552579993784,0.0403721711076874,0.2685906561578264,1.5934025445746554,1.1299337401159837,0.7006688866843206,1.1256778334450384,1.80927810469088,False,Fm-3m,225.0,cubic,192
555b38a5dd,Sr21Ga8Sn6Bi,36,1262.8640654302603,4.364209140595344,3319.0444,36.2590261147709,21.67626979931604,0.0308052403561286,0.0301557442710122,0.2507583733061738,1.5036468294490897,1.1934275391258302,0.8769388117603646,1.191727301029768,1.5876694358188166,False,Fm-3m,225.0,cubic,192
f100fb9218,Sr21Ga8Sn6Sb,36,1254.7079532012674,4.277146727396618,3231.8240000000005,37.676092823210105,22.158496287586875,0.0158486577792174,0.0294109986052741,0.2541346445236808,1.5200452052289302,1.2235394434053344,0.9248278046729148,1.2285936525644876,1.5915850495453834,False,Fm-3m,225.0,cubic,192
12680944fd,Na8GeP4,26,610.7216860826211,2.068888073281141,760.90640448,28.16917102799299,16.739641037130735,0.0272233957915962,0.0201594914277567,0.2519983472754137,1.5096382924953,1.2709893228993867,1.010310446488623,1.2644133454761302,1.5752265771314968,False,Fd-3m,227.0,cubic,192
1b071ec78e,Cs3H6Rh,10,192.70018640338984,4.37469754151693,507.6694957,10.790715911244732,10.832052715297952,0.0708788952288406,0.046407606114494,0.1239236253865008,1.0354104427902997,1.2766572547499695,0.7891334877908088,1.271355683423009,1.981878779329889,False,Fm-3m,225.0,cubic,192
d782ff49ff,Sr21Al8Sn6Bi,36,1290.820810807474,3.829820470935985,2977.1127088,38.58200677805247,23.22867802205453,0.0159578430444951,0.049801821759391,0.2492851760413671,1.4965747213295832,1.4334608023568451,0.8795682390522869,1.4329529995924024,2.256728853992827,False,Fm-3m,225.0,cubic,192
45afa05bec,Sr6HPb2N,10,298.9038460372296,5.306182596263053,955.13464,60.26854261016504,21.814648351726884,0.0779716269444176,0.0582372313414405,0.3385059326532426,2.0394059890762075,1.4398038745427966,0.7507570435552081,1.4384952563900626,2.681970198363738,False,Fm-3m,225.0,cubic,192
6407a25cba,Sr21Ga8Si6Bi,36,1171.3517095756538,3.934334771442487,2775.2974,36.79681281578181,25.337739331142803,0.0170044142568356,0.0599550186147611,0.2199799657021704,1.3655879647501947,1.7722730893175218,1.007743624682048,1.7406250925727609,3.0119459362671672,False,Fm-3m,225.0,cubic,192
f1c2524794,Cs2KCrH6,10,181.6734357562053,3.3174775434324286,362.9529438,13.51550491359498,12.83545863900154,0.0567681626948423,0.02320932420122,0.1393316556222948,1.0802731013117082,1.775481848230913,1.3631222443581998,1.7920888853638632,2.2870117623965025,False,Fm-3m,225.0,cubic,192
04d5b59dc7,Mg2Cd2OF6,22,277.86402507413624,4.821766271165521,806.8436383999999,92.84560651985774,38.71229704214497,0.0074523264876004,0.0386934568299577,0.3169626248759017,1.882967405998509,1.846987020412608,1.2537540686663056,1.841452456812296,2.672817712392328,False,Fd-3m,227.0,cubic,192
14ade50acf,La2Pd2O7,22,298.240046744073,6.710825507521554,1205.29348,143.09783138972048,49.865858304362455,0.0184521983335546,0.0013302872453966,0.3438957998619537,2.08181087278093,1.927706184130644,1.792857320446718,1.928009708214432,2.087036597048596,False,Fd-3m,227.0,cubic,192
99cb8cba64,Bi2Pd2O7,22,290.26571864579233,8.49871476601132,1485.5932,127.3727576348487,49.92276295954064,0.0194757370399872,0.0513406304084315,0.3266735374116907,1.951029922749938,1.933647037730096,1.1595535951986158,1.9337146611121327,3.180650993524546,False,Fd-3m,227.0,cubic,192
1a15365c01,In6Ga2PdO8,17,261.43526850622163,6.750312564667818,1062.7692,117.58563341605353,45.23089327086369,0.062700640191054,0.0114379749136378,0.3295265809375825,1.971771731122402,2.2912978604053293,1.7104095083223876,2.286026539884228,3.0237397589249264,False,Fm-3m,225.0,cubic,192
c2cf4fa37a,Ca21Al8Sn6Bi,36,1088.2089279594577,3.0194198599302218,1978.7307088,30.80692103623303,25.422594642753754,0.0558407466969533,0.009052446657712,0.1764018550408244,1.1997616666996536,2.330866470628034,1.881800022663909,2.3233998790755828,2.7924979476165657,False,Fm-3m,225.0,cubic,192
e429e20970,In8PtO8,17,282.21750267632353,7.305584568374969,1241.6232,96.7596943659508,42.9907526648768,0.0297561587849277,0.0420178654312512,0.3065047535738398,1.813774175001544,2.4446584357471006,1.5843238822378816,2.461595918945017,3.737964963990123,False,Fm-3m,225.0,cubic,192
5ed4729d4d,Na6VF8,15,207.6839359885523,2.725408370272444,340.86734128,51.5409714933585,27.91825316368212,0.0333436547156558,0.039931641430874,0.270586655678406,1.6039520051872356,2.6317575171137024,1.7752209742546976,2.631224709023169,3.93776909593647,False,Fm-3m,225.0,cubic,192
16b06cfe63,Nd2Pd2O7,22,290.1285008592899,7.020623528028614,1226.6396,146.64402590171832,58.3616052468986,0.0099035456920081,0.0125980941060004,0.3243156378147957,1.934148762829924,2.7336164627061903,2.400368150513029,2.7322203866562225,3.1281472168382707,False,Fd-3m,227.0,cubic,192
eed407a3c3,Gd2Pd2O7,22,277.2982375382258,7.6570416277014735,1278.6716,157.0300231181979,62.02290073500217,0.0063261205032665,0.0208817241732677,0.3254884868269708,1.9425164989299104,2.801670800626582,2.275212249286425,2.818840949518261,3.445969985570402,False,Fd-3m,227.0,cubic,192
