material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,confidence_old,confidence
47efeae168,Cs2MgCdSb2,6,226.4014444191469,4.738424380935505,646.0469038,19.78623283353325,9.771101489663035,0.3924401326006881,0.0437206066010521,0.287983586867617,1.7006088409747446,0.967408133734824,0.18778810274191274,0.9574281869486307,3.122961513305089,P-4m2,tetragonal,16.630241573914525,moderate,wide
88350da99f,NaScSnBr6,9,304.63406806565246,3.630753910100604,666.0796812799999,9.39813745685861,5.812438111017882,0.3078193734327864,0.2182450985945647,0.2436205634142505,1.4698404663855602,0.4675548389353369,0.04124788103044893,0.4704186937173759,3.158399126262031,R3,trigonal,76.57118492779108,moderate,wide
1ea216bb3c,Er2CuBr5,8,304.6162094683423,4.347829667557896,797.584,17.654012001227688,7.339694985238196,0.2347257306908804,0.18966071203721707,0.3174257637831326,1.8861275310333163,0.4539076757722417,0.06582908900595327,0.4576029576311508,3.1918484576858663,P1,triclinic,48.48690002982132,moderate,wide
4c3992ab8b,Rb3Cu3AsP,8,216.103381915924,4.248767824930841,552.9367619999999,25.73812465037761,10.671561828082275,0.18072013496965098,0.14659799199348186,0.3178622938903824,1.8891137794531483,0.715859508569852,0.144683644052529,0.7018770234176417,3.197728419009663,R3m,trigonal,22.101519767145845,moderate,wide
0f007e6887,KTmSnI6,9,425.72778609638704,4.244373388530475,1088.16933,6.795661533593534,4.070330467818094,0.2052697460115273,0.28026081239196454,0.2503611625150905,1.5017350840259804,0.2746449166739467,0.015054929387825235,0.2699180633586652,3.197989475008956,R3,trigonal,212.4214197640234,moderate,wide
cfca35b1dc,ZnCd2PBr3,7,219.0590466755116,4.251932124459592,560.9167620000001,16.95175194825295,5.804207415761056,0.19420112891520425,0.2609326125694889,0.3463396823296752,2.101508377629052,0.2674787086767229,0.019750962399947333,0.2509061499005535,3.2153179863823245,Pm,monoclinic,162.79297794576826,moderate,wide
d495c81573,CoICl2,8,215.8828285599704,3.949669265258647,513.48733,10.742076304676614,4.330137326939873,0.3126008864477003,0.304230263670217,0.3223235332638052,1.9200666500829613,0.1861021106449779,0.009049004713558375,0.18563618541581312,3.269253622946781,C2/m,monoclinic,361.28322687779877,moderate,wide
999eaeb58a,Cs2HfCuAgTe4,9,326.42262915688826,5.728641212132519,1126.1151037999998,15.09292462536242,7.270717861633388,0.2721507755362919,0.22750611396077058,0.2924608510604951,1.7269384883380998,0.4145102536393473,0.03763887627447072,0.41293116525967444,3.396169088623126,C222,orthorhombic,90.23035288985612,moderate,wide
80db2bc5cb,CsK2Cu(AgAs)2,8,230.80375529355,4.60617734590462,640.2276519,22.0577521223996,9.959476635537907,0.1112014757772591,0.17180582026989244,0.3037740881734818,1.796363669914466,0.6939412955710592,0.11936907859498462,0.6862410485024282,3.491357816589154,C2/m,monoclinic,29.24842729527315,moderate,wide
ea5938aeae,Cs2ZrCuAgTe4,9,328.9350195990125,5.24434742665997,1038.8491038,15.02718309861,6.738450067650883,0.16929318710891925,0.24197903023401582,0.3049464448932527,1.8038063209397888,0.3594195869652326,0.030720211786666837,0.3563021471032257,3.504717950811649,C222,orthorhombic,114.08508428098676,moderate,wide
d88ee0f6bc,K3Cu(AgP)2,8,208.0855918776193,3.659063452934624,458.524824,26.666497957717304,11.822957555981484,0.04611108335340529,0.14306775500880833,0.3068616546612319,1.816069275101554,0.9542350367714778,0.22985066305477264,0.9585701327800608,3.5270714239943763,C2/m,monoclinic,15.345056555933828,tight,wide
30ee5d3be2,Be(Se3Br)2,9,343.5080243938717,3.106272405157124,642.5801819999999,4.650976725866515,3.217192775588378,0.5753874736749814,0.33061816263993427,0.2189426554172358,1.3612656734844542,0.2408318928873442,0.006134659114698314,0.24000763349767262,3.529674863231879,P-1,triclinic,575.3660956930707,moderate,wide
93e0a3048a,Er2SBr5,8,325.2398958231519,3.911401948697408,766.103,16.682389232838123,7.53980243866212,0.2690110332519351,0.19081094145754968,0.3036065514290365,1.7953039961106714,0.556694078209563,0.06968094575277613,0.5431045195739623,3.565559396352004,P1,triclinic,51.16979050488778,moderate,wide
c03b821eda,Ag3HgAsO4,9,146.94118851876254,7.493653638846149,663.1138000000001,52.92164909557099,12.587567428372283,0.09267818815005116,0.2489167054239464,0.3898098976023013,2.509979984053035,0.2929269394868671,0.029374166154348708,0.32480426174540566,3.664944768605127,P1,triclinic,124.76761891205375,moderate,wide
757d018561,Gd2(BrCl)3,8,311.7946012966441,3.518033823337272,660.571,10.99522333432909,5.845214370428702,0.15202048497318138,0.2278672788760743,0.2742049480169553,1.623349345257081,0.467487275757489,0.044142471290671614,0.49054587583116843,3.6805952293193536,P1,triclinic,83.37990877500222,moderate,wide
164b7cd4e3,MnPtCl6,8,218.0471997545069,3.5239981267423564,462.740045,6.645203048636021,3.246349364248554,0.1421314808853588,0.3610314041060484,0.2899433715128354,1.7120568174395745,0.1573399907402564,0.004246289835126318,0.15143294643040361,3.685215319339077,C2,monoclinic,867.8671175137647,moderate,wide
0b5574a75e,Cs2HPtI5,9,398.0926041856869,4.573450627592799,1096.4251938,10.914105465291916,5.379876381512589,0.24612221329614056,0.27633109543610185,0.2883171458842372,1.7025489330870414,0.3230975848959895,0.018973211624574743,0.32580486476480486,3.687070190404454,I4mm,tetragonal,194.33031493881808,moderate,wide
871f3f6ecb,Cs2Ni(PdS2)2,9,246.2133805250588,4.489040963347265,665.6043038,20.34855755003115,7.413102155265436,0.45491967688346624,0.24507831718738157,0.3375715419314264,2.0321959236064555,0.3252795851782202,0.023482702717176195,0.32619555101566733,3.690300967893225,Fmmm,orthorhombic,157.14975453800682,moderate,wide
d39a73b18d,Rb4NaBi2Au,8,343.1321987659056,4.741545156174964,979.78833828,15.43750585801531,7.333074746872424,0.5059835698946695,0.1770867995936498,0.2949577655046323,1.741897707394607,0.5202155986164347,0.04658851789349058,0.5212301047499912,3.711004424920435,C2/m,monoclinic,79.65491483125592,moderate,wide
46146298a1,CsK2Ag3AsP,8,237.73500441410832,4.474497452873435,640.6020139,21.69406137538688,10.58917414896708,0.1471531321792639,0.151096633727544,0.2900954656357554,1.7129502496525968,0.8459009509542725,0.17878163056759624,0.8743875834537316,3.776056995293056,R3m,trigonal,21.12105691901804,moderate,wide
3670d609fd,CsNaNi3S4,9,213.2958433957645,3.582999488425177,460.23542118,26.93331835548372,12.533895773191611,0.02706976565539366,0.1457698880214855,0.298563506266454,1.7638581326694087,0.9928900591574344,0.22102409121458383,0.9972049145935187,3.8007211602263,Fmm2,orthorhombic,17.19595877236896,tight,wide
bbac81b90d,Cs3Cu(AgP)2,8,256.6186770560756,4.788075912632662,739.9462797,17.240731783835326,8.363009417939152,0.20838756679612458,0.19862663848485562,0.2912212469767942,1.7195858296039093,0.584933115208675,0.0714251003261816,0.5933565961814382,3.8132769710597874,C2/m,monoclinic,53.388472030776995,moderate,wide
89fc3780f4,CsMgAgTe2,5,172.271895513547,5.014996936264861,520.2786519,19.1841803580945,9.52546721107754,0.11197178255525361,0.1436149924622575,0.2869912780380729,1.6948573921090182,0.9971857909695424,0.2267814695533565,1.0029021433651404,3.8528965946247893,I-4m2,tetragonal,16.989468329193848,tight,wide
7ddb4f1e81,NdGaSnI6,9,414.3341917912732,4.384863362668643,1094.10182,4.491485101777728,3.46650300284276,0.17885791289460762,0.3328391759631566,0.1930660940382183,1.2595699445809254,0.266417445941161,0.010268854817892805,0.24763318793976405,3.9094622133731796,R3,trigonal,380.7106325586762,moderate,wide
1f9b804fdb,ErInBr6,8,297.172283014081,4.255114739155308,761.501,8.133751072822562,4.050595830799223,0.15219356721606553,0.33230711614492114,0.286449951436271,1.6917325039967477,0.2257064385165139,0.007985719930194512,0.22802282348603797,3.9240606393791047,C2,monoclinic,491.3847059101063,moderate,wide
a5b82da44f,AlIrBr6,8,241.0191703952035,4.8132686618709615,698.6225386,6.313207638000768,3.327080698140753,0.6054142140362354,0.3809194814106991,0.2758706841326296,1.632399949277249,0.1561274774966231,0.00268075409388655,0.15131427626360291,3.9310395550539172,C2,monoclinic,1466.3931928775708,wide,wide
02028ee042,CsRbPd2PtSe4,9,272.71054098177854,5.736689566280476,942.1372519,17.622822673785443,6.280521496197801,0.421740071588923,0.2831459785528519,0.3407279258506888,2.0567176557383404,0.2266345976474454,0.010634874825471147,0.22042112727165475,3.943233310295731,C2,monoclinic,370.78323675718843,moderate,wide
9dc733aa85,K2Os(Cl2F)2,9,226.9134909771998,3.2801593294213687,448.2354064,18.028641697242737,6.099124688240367,0.08881272983790768,0.27931795096657913,0.3479907042395516,2.114986480268108,0.2547533269719955,0.017142460270160774,0.2557044240776818,3.975285520087701,I4/mmm,tetragonal,231.89702396495144,moderate,wide
8175bee583,Rb2H2SeO,6,143.95019406423845,3.090488943906595,267.91088,17.626313923562982,8.256158994690571,0.1691149593062837,0.17170894814597001,0.2974283457949416,1.7568982855461444,0.7571416248071919,0.11876571778534457,0.7518793288364154,3.9992196034383154,P1,triclinic,33.67318177343437,moderate,wide
fa02cd6824,RbCu(AuSe)2,6,183.5408912687681,6.340913594884401,700.866938,10.1005462293856,7.288851408238443,0.36499390096386536,0.1916341359536728,0.2091477901905269,1.3214184729420513,0.7273190863992021,0.07630775229173188,0.6783965261711971,4.060265821629726,C2/m,monoclinic,53.20908688421249,moderate,wide
c681f7a9f5,AgAu3S2,6,156.46835682918203,8.096344883034705,762.897907,50.74970100174491,5.722888808464713,0.16996675042695616,0.4231400843637442,0.4456591442942569,3.270610721245592,0.0623111373795651,0.00251230470361126,0.06751032090721525,4.090857574879471,R-3m,trigonal,1628.3285896806838,wide,wide
9cd1174d5f,ScAsI6,8,348.3063622694481,4.201589271465366,881.304332,5.551934966151794,3.160949302028228,0.28597271174456707,0.3772092490300166,0.2607366017121699,1.5528987756222168,0.1890867938186724,0.004262326955243326,0.18885019877275733,4.100524596904881,R3,trigonal,962.0389613379136,wide,wide
26f790a4a2,KRb2BiO4,8,189.4956696301344,4.232604007620725,483.0119,27.24195816274789,8.472903868089926,0.19453408417783863,0.23568489251736513,0.3590961426115318,2.20940570749865,0.3545046186753142,0.03364895869279577,0.36353274557728255,4.121602600065088,C2,monoclinic,122.4882659131892,moderate,wide
3b9554aae1,TmGaSnI6,9,403.4390439426208,4.604911757508726,1118.79403,5.743317472280869,3.5712775455611565,0.3441199242364912,0.3529650910611744,0.2424711746361225,1.4645030392574971,0.2207216639348092,0.0052040214418926116,0.207989738866026,4.302874368537615,R3,trigonal,826.8364026902884,moderate,wide
c19de2f1bb,MnVCl4,6,150.96893239006852,2.724411446793232,247.691545,9.343028082352433,6.091709106392753,0.05175549339826535,0.2098976110679267,0.2321995545374618,1.4180584906631806,0.7230140293969445,0.09988776779038601,0.6736272572925018,4.3354508161978496,P2/m,monoclinic,43.40322055545151,moderate,wide
fddc1971c1,K2Rb2LiAgAs2,8,261.57488473106326,3.2616258330252363,513.7846,15.067802600636911,8.909870279851122,0.35097958178896116,0.13336202539513642,0.2530217001530886,1.5146101144590594,0.9583153706700724,0.14189217564940138,0.9208906852622929,4.343493067347237,P-1,triclinic,30.61122325785947,moderate,wide
c642751c94,MnPbCl6,8,260.9481429074416,3.021738365522765,474.856045,8.926434257391541,3.495465763152864,0.15157365507401357,0.3778820085821158,0.326812923817699,1.9520351794497373,0.1593034859534693,0.003815117088255146,0.16980314475891328,4.601574199632178,P312,trigonal,1206.1423262206404,wide,wide
0a7c624c48,Ru(IF)2,5,143.35853838054362,4.550726684981649,392.8757464,18.41628577208736,6.32881991821921,0.2749005206149098,0.27025852273086093,0.3458332580298603,2.0974019877608607,0.3592645997516568,0.02317799082836099,0.3556686406755443,4.7660370518025985,Cmmm,orthorhombic,205.62770462273173,moderate,wide
863fc75f1b,CsK2Cu3AsP,8,205.25484447495708,4.1068382074225385,507.63541390000006,26.55740724928319,11.043101873832502,0.1809258341182017,0.18588946369054235,0.3173996172925563,1.8859489030719447,0.7557749545977084,0.11468298225949276,0.7601185107034132,4.766968294874511,R3m,trigonal,41.566483544073776,moderate,wide
18e6fdcbe4,VHg2F6,9,154.54959220641763,6.082519829346056,566.1119192,15.223743653856438,8.42978071987192,0.39987839161640243,0.26265322601036306,0.2662766242845418,1.5813038415626115,0.4513282018264097,0.022984185159749673,0.4043851885476274,4.792598673802287,P-1,triclinic,208.51723219647454,moderate,wide
6d5ddc5b7b,In3HgAsSe4,9,278.6763547038572,5.576152168939697,935.8056,29.625251404547587,12.896798010947933,0.20124529660673002,0.17947940175700725,0.3099173441800781,1.835907262626017,0.8462424222594946,0.13085533003573258,0.8722930651613108,4.965084679366856,P1,triclinic,37.94331249641145,moderate,wide
3dc9a53ee3,Rb2Ru(Cl2F)2,9,242.47981287062137,3.094094575734468,451.8144064,20.17089875962376,7.27891031304855,0.25541759920693163,0.27521735137955844,0.3389422228138462,2.042786627498496,0.3753479865755696,0.022225533686072708,0.39025289032882293,5.266976189379133,I4/mmm,tetragonal,236.97861494680794,moderate,wide
de5b2b3816,Cs5Sb2Au,8,378.2705558680876,4.850810102600204,1105.0138285,5.813654771571005,4.771663946173973,0.18355463952174159,0.3119588423875266,0.1777735693770104,1.2045307817868522,0.4709553332884309,0.024364960482621482,0.4681452899310091,5.509762282871214,R-3m,trigonal,226.1346693667367,moderate,wide
00b4c5137e,CsCu2AuSe2,6,184.0725641373465,5.546937124194234,614.8840209,14.971379370128137,8.922282520910922,0.2195758944582726,0.20633513982791588,0.2514057653828023,1.5067705164558285,0.8800306149793024,0.09052631378197705,0.8848309612533409,5.743072519226036,C2/m,monoclinic,63.44091877039877,moderate,wide
0d392955a3,Nb2I3BrO2,8,232.30843707796257,4.849405490141894,678.4289699999999,13.017284324000943,9.276549031788944,0.09224619910292117,0.2196548472200917,0.2120777230210989,1.333157944076756,0.957768116596644,0.11063101990561114,0.9486571597402436,5.941154855391468,P1,triclinic,53.70243228762041,moderate,wide
0ee58daf7a,Cs2Hg(ClF)2,7,204.3296061798123,4.675359117763103,575.3037102000001,17.705548300130484,8.80694756913916,0.23583700142660038,0.2324788807981926,0.2866657791178877,1.6929773341025744,0.6954872011833663,0.05326158233520101,0.6742808003329228,5.991525568008218,I4/mmm,tetragonal,112.49244399651211,moderate,wide
fe6f83c2bd,BaNa(AgTe2)2,8,243.7026154807268,6.040108012192452,886.45316928,30.80218030425589,13.6520514908816,0.1900381489838993,0.17884735057167397,0.3069173202074499,1.816427650349616,0.971059488760847,0.14825635965441009,0.9385331718445804,6.160955560864705,I4mm,tetragonal,41.55609631334583,moderate,wide
2103477c87,Gd2ICl5,8,311.88105762316854,3.2939635177340545,618.66947,10.601648457478689,6.445417149598175,0.2062083877985816,0.25431016131291756,0.2472409387276287,1.486843624086064,0.639241351924087,0.05433820662272363,0.6734105557178857,6.189584142800312,P1,triclinic,113.90850982210917,moderate,wide
8344cb67c9,MgMnCl6,8,210.1122643046233,2.3073984920857487,291.961045,7.902394786640953,4.096512276562348,0.23134078085246224,0.3601846616315519,0.2789945525883744,1.6495828641547268,0.2894019026238521,0.007668224139987077,0.30604258716499055,6.235109396612861,C2,monoclinic,813.1099564629275,moderate,wide
cb3cf94167,Rb3Li(SbAu)2,8,280.50493244042576,5.332560436717565,900.797538,19.67778753877538,8.035063661779715,0.20581229304924534,0.2899051235307898,0.3202940465206043,1.9058868538221168,0.4479669350614015,0.023012964894674415,0.4331477453098578,6.269175919227138,C2/m,monoclinic,272.4193057226594,moderate,wide
0c86c8636a,AlRhBr6,8,241.26094733391275,4.193736267308856,609.3110386,9.723917563810684,4.179708777947226,0.5162174694299182,0.39524493691589624,0.312015339337466,1.8497256858136668,0.1904386906023719,0.004405005430130347,0.21330279026653776,6.320720425177207,C2,monoclinic,1434.8950359841378,wide,wide
19662eb567,Li2VAgS4,8,212.86507587526225,2.347693973062716,300.9517,19.433026494839343,5.732930774844545,0.2669561167801418,0.3434280265222545,0.3657016056901097,2.2688706809666663,0.2597296475226578,0.009908092181469172,0.2603732952381421,6.364662631525258,P-42m,tetragonal,642.3701470429301,moderate,wide
28362a88b3,Cs2RuOF5,9,197.78041007368003,4.012154978785394,477.8723198,26.53454920792516,8.559582052870217,0.6960907290201547,0.26613978247066195,0.3543681631628513,2.16838721282298,0.347092655709403,0.01706852811514832,0.35568812362389685,6.42892935079956,I4mm,tetragonal,376.6539977805048,wide,wide
0af99d013d,Rb4NaAgBi2,8,351.45933061364343,4.208240793329444,890.68996928,14.487301430500365,7.487324678862915,0.43317736419149416,0.25668746525557223,0.279565123059523,1.6527512537616107,0.626628245800912,0.031166748386496745,0.5943257845877703,6.436890922664814,C2/m,monoclinic,206.53071802169939,moderate,wide
ea02b909e9,SnBiSbSe4,7,204.2989355354321,6.220270335422363,765.2904,15.406060856528626,10.185078312963851,0.12838261074425894,0.22946492939100455,0.2291359182005657,1.4046280432971636,0.9936751492027376,0.10089918445006128,0.9758187332643724,6.588680622936528,R3m,trigonal,65.29964200253282,moderate,wide
5e5c060528,KAg(HgO2)2,8,139.99801260064197,7.260740170351605,612.1441000000001,38.79056659488402,12.809954909939334,0.2918016740369056,0.2692453205631441,0.3512564929568634,2.1420623137541885,0.4860363676802423,0.030347909091163076,0.45658597316405497,6.673561460725285,P-1,triclinic,219.9018535569734,moderate,wide
7b77d5ff30,NaScSnI6,9,378.3817451763693,4.160687068032361,948.08250128,8.123386745451995,4.890329341857659,0.1684398812757948,0.35371566651068204,0.2493037840949782,1.4966637382762369,0.3529717430071758,0.01080640104659765,0.3596041901322975,6.690668800516265,R3,trigonal,619.1394129891926,moderate,wide
7a34973f56,RuPtBr6,8,256.4116995481002,5.02269425406325,775.578,10.190538375122928,3.8091264362865465,0.23963120841590138,0.47285207078938785,0.3338113317252507,2.003590136177339,0.1328427523717517,0.0013848521006121696,0.12414801002576305,6.738252418213627,C2,monoclinic,4865.683790518138,wide,wide
953d09d290,K4LiSb2Au,8,281.1903252345104,3.565798278136352,603.8207689999999,17.15621545373999,8.480962453392037,0.2137497482617717,0.240626580881037,0.2877977199246153,1.6995292580700707,0.7277706794803296,0.0533663426242876,0.7604941730868444,6.7382784518374095,C2/m,monoclinic,126.26457277157957,moderate,wide
86e0df8e39,CsCuMoS4,7,203.35620784415823,3.4348996653850508,420.6514519,21.856253931827133,9.007299264111278,0.39119706968635526,0.22255482413608238,0.3188299475166634,1.895760100801668,0.6869274896889223,0.05519999958688207,0.7704063187633808,6.776807345474729,I-4,tetragonal,122.76824993102343,moderate,wide
bf20f38dc1,NaCeSnBr6,9,337.92080163517227,3.740723777844864,761.23976928,11.06382500336228,6.06487971230372,0.45792114833432646,0.2966701149983619,0.2682586772819545,1.591658188432178,0.45125408167137,0.019289005823627848,0.4710520850662997,6.777007675551067,R3,trigonal,351.34043389886114,moderate,wide
b9d06f4526,K4NaSb2Au,8,296.6713711922446,3.469554820240265,619.8695382799999,16.245409827312862,8.080103796605515,0.06613175145421057,0.24889505848403498,0.2866783194985713,1.6930497067708552,0.7029198236458354,0.05687162535259766,0.6677306585306358,6.782031421327209,C2/m,monoclinic,119.25158423518545,moderate,wide
d28a038d70,K3InI4,8,360.1126434690479,3.411021198366348,739.7307800000001,13.570363656666965,6.531438456118094,0.10379671086301859,0.2926957124277921,0.2926199591091205,1.727885759975917,0.5311722233664058,0.033497781101833615,0.4998406225420781,6.782138622038965,Pm,monoclinic,202.46530961024524,moderate,wide
76149ff4ec,FePb2(BrO)2,7,160.96815805876523,6.829691616073913,662.0518,48.63300814836816,15.51726477266477,0.18461297553752892,0.2172221537319172,0.3558020552213583,2.1806953980991977,0.7700989574657394,0.07730401210355159,0.7924750299529464,6.856758775535627,C2/m,monoclinic,88.69861458614521,moderate,wide
35b68ec966,Rb2HfCuAgTe4,9,309.5848401628483,5.531323744484644,1031.2397999999998,15.20613341636148,8.892805295450332,0.38599953456428154,0.25750043781753434,0.2552942040095299,1.525739224134419,0.6824755860002927,0.03862093555006583,0.7247789130536766,6.887824572920383,C222,orthorhombic,178.3443221874164,moderate,wide
9f332958d5,NaNdSnI6,9,406.35225774639423,4.280021653391435,1047.36858928,6.705950166258957,4.339860091949817,0.05677044117570272,0.3903973156747419,0.2338348528666883,1.4253051803591226,0.319407861671227,0.007704165127647743,0.2985104963838595,6.909510899663641,R3,trigonal,896.8539465577722,wide,wide
2c8d4b19df,Rb2IrOF5,9,173.81992324805017,4.529599646290612,474.144016,18.659174292854544,8.689897887988083,0.3819910614971358,0.28576809713534884,0.2984325541753442,1.7630530552841466,0.4765432878384605,0.019577057434948992,0.45196079875427786,6.909582840736631,I4mm,tetragonal,352.9428701783156,moderate,wide
b52c3705f5,Cs2Te(OF2)2,9,189.0866464945939,4.403271261803082,501.4033166,23.98186377479653,10.815774330108134,0.32657681632681956,0.2501250069594705,0.3039705922339317,1.7976078101663655,0.6672588542316138,0.048215933393235766,0.6538525527666736,6.923650420812607,C2/m,monoclinic,143.59673107114276,moderate,wide
d3b2175275,Gd2BrCl5,8,295.4840267077056,3.212622758554251,571.669,10.78281339229205,6.150787935826068,0.08319811219212984,0.3005614934642915,0.260354106925716,1.5509662164138731,0.5566963134071764,0.03052019122320375,0.5412455069440381,6.9887383539275625,P1,triclinic,228.9873711084155,moderate,wide
acd98d9d95,K2Ti(Te2Au)2,9,295.1644047811448,5.796817001716002,1030.396738,19.2182912726986,9.996841124504224,0.3487407660587555,0.2425543614926922,0.278346170537151,1.645993687274734,0.6953710025570787,0.04283123915031658,0.7155030361301318,7.0120485716857335,C222,orthorhombic,163.71341830846623,moderate,wide
ebe4491461,GaIrCl6,8,205.9973134170349,3.826205984442952,474.658,5.475624262807284,2.961179494182705,0.5417043757783948,0.5154737702852465,0.270901729759656,1.6056269912287209,0.1432360009029993,0.0009441578908943498,0.13134414636231134,7.135454906378409,C2,monoclinic,7557.480560395866,wide,wide
3bc26bf89a,CsRb4AgBi2,8,372.6390514462936,4.458858434491224,1000.6056519,10.449274123948408,6.358143741334306,0.23328021653971198,0.30528203690674266,0.247063486362497,1.4860033775941628,0.5716810190525186,0.024862196870471535,0.5659895028483586,7.189477434067176,R-3m,trigonal,289.17305544330287,moderate,wide
09f6f8cefc,MgBr7,8,383.5775929379354,2.526595443148834,583.6329999999999,5.326135572030601,1.771463880996149,0.082634065534514,0.5650495653047442,0.3502977355829194,2.134055532819493,0.0597585504750904,0.00040567871444278355,0.059939339667219045,7.580989374465422,C2,monoclinic,18687.175601209994,wide,wide
0ab69c328b,TaAg(Te2Au)2,8,263.36192153157094,7.522996794746721,1193.149218,28.70224730761845,11.679877410982543,0.3292469858818787,0.25861238125288116,0.3208362633269673,1.9096589695000687,0.644844739515009,0.043176414690536596,0.5689739685978588,7.784649786326164,P-42m,tetragonal,180.29866171431792,moderate,wide
09880933a7,Rb3ReO4,8,179.17863011067334,4.69499279075754,506.608,25.13327503853318,9.356809942691331,0.2691807450189967,0.3200632307106949,0.3344057087166761,2.00806877363774,0.4673558394196682,0.022766290467395842,0.441993063347403,8.429387674853293,I-42m,tetragonal,370.25740697305184,moderate,wide
a107021b4a,RbNa2As2Au3,8,209.97318578515203,6.897575863640219,872.19024556,29.36241656608117,13.140185043658237,0.3981555968784921,0.2429698367244325,0.3052871969368542,1.805978626722708,0.824911429899984,0.05646323797869631,0.8036922688707675,8.580992372152563,R-3m,trigonal,151.974854424576,moderate,wide
8b73a21f72,Cs2CoCuO4,8,182.0217099140831,4.126108883406401,452.2876988,22.98068941749071,11.661313385745512,0.37456745818404796,0.23782731914003152,0.2829871436768038,1.6719515465394037,0.9694266015461156,0.06435340320389933,0.964321473897566,8.68933618413348,Amm2,orthorhombic,135.02527840838374,moderate,wide
7af53f2b98,NbAg(Te2Au)2,8,261.6471944980214,7.013545643493999,1105.107718,32.36090165797208,11.57517125481398,0.2243849976378631,0.2844024950424949,0.3402071024683796,2.0526387483234467,0.5713262299381057,0.03711506086365329,0.5644244231485642,8.896907963230122,P-42m,tetragonal,239.71152831768214,moderate,wide
a07e2bf627,Er2RhBr5,8,291.2951322729915,4.7710285076998655,836.9435,24.0166086460056,10.370645305849411,0.13340397845784288,0.2585128790878147,0.3112608709461632,1.8447376023903657,0.7466989533766933,0.05565583066690738,0.7619126116544196,8.903089477086477,P1,triclinic,159.96687805039267,moderate,wide
71567900ec,NaSnSbI6,9,401.14481211972463,4.242518340742423,1024.88658928,5.490599568952427,3.455777774654989,0.10165080090941928,0.4599460504028856,0.2398747074541847,1.4525516246158974,0.2210354322242401,0.0027692395994379664,0.23172044684516213,8.92245269989994,R3,trigonal,3221.986534394064,wide,wide
8c8ae67bba,CeCdBr6,8,294.1400045135896,4.132158881431269,731.951,8.25336936020119,4.363719988220097,0.11789351429271278,0.4164356254636079,0.2752500129151282,1.629018592709938,0.2713757106573223,0.0049744244030412174,0.26235691076834444,9.14562747190995,C2,monoclinic,1838.529793782489,wide,wide
dc166d4b9e,NaPrSnI6,9,412.6100718235165,4.201690074972626,1044.03423928,8.089759291332518,4.598659912720898,0.21650734514653208,0.41136107273723965,0.2610501338874657,1.5544856187776788,0.3115855584809462,0.005950067175933505,0.32912952008029,9.195659257684227,R3,trigonal,1545.471502385437,wide,wide
8cd1ce9306,Rb2Pt3(SeS)2,9,251.82357382536568,6.450554762649119,978.2376,23.24400042037428,7.941817215938644,0.2584159904134878,0.3962580600299077,0.3466313867725453,2.103879589803439,0.2825338044651695,0.005734795019463288,0.25092554880436746,9.377534272078108,C2/m,monoclinic,1635.1995564360625,wide,wide
a95e772bb7,Rb5Sb2Au,8,342.7556889498277,4.204330690316186,867.8255690000001,9.721848331268372,7.521585125035314,0.08482794831270006,0.2957967424102795,0.1924704207986281,1.2573596176576165,0.9203407239570652,0.053207508597188924,0.91485434422371,9.6263172144255,R-3m,trigonal,180.92027738607706,moderate,wide
e52bf49973,Rb2Os(Cl2F)2,9,247.59086074549305,3.628199903696799,540.9744064,18.79103304392603,6.3056203247792,0.2694771966242496,0.41606028571640324,0.3490966221202964,2.124093007650328,0.2598044752235518,0.00563148760309099,0.26241478485944786,9.770875968721647,I4/mmm,tetragonal,1735.0435013580861,wide,wide
e4de4f655e,NaSnBiI6,9,401.8670732850544,4.595293387494145,1112.10698928,5.4547908123055135,3.257370900341813,0.1846342677961508,0.5104534154616988,0.2509876535162434,1.5047520008708548,0.1848203716071506,0.0015055298374556515,0.18392049196923987,10.21810319587748,R3,trigonal,6787.047949276181,wide,wide
1139527f20,TaAg3Te3Se,8,268.9260138492268,5.966695459683546,966.31248,29.25839234498765,10.531192403120896,0.21532805497779142,0.3079354302299105,0.3393106296674844,2.04564828244,0.5462198666503478,0.02724545791334509,0.5437886160532854,10.392659619342394,R3m,trigonal,381.44558452262123,moderate,wide
eb86ccdf4b,LuH6Ir,8,64.14890975100391,9.661360144431532,373.23164,49.34015943264637,20.23490654609192,0.818261136149016,0.23830141956811463,0.3196054179943553,1.901113165244648,0.8171711829129283,0.0367804364577813,0.7822414447911538,10.635964084828704,R-3m,trigonal,289.1744935391747,wide,wide
5516ca1e85,Rb2Hg(BrF)2,7,200.8987772324469,4.7058294528963,569.3304064,22.16106315642645,9.098128143773089,0.15811190716377982,0.3113179660758735,0.3194369634368105,1.8999482923892903,0.5909372301993917,0.02323996358797795,0.5749885695290134,10.67198817615716,I4/mmm,tetragonal,459.20847232642774,moderate,wide
