material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,stoichiometry_pattern,is_low_kappa_candidate
52bc201927,Na2Co(PO3)5,46,594.5786161353582,2.791529367635293,999.54508712,54.7065358919885,34.12531616118427,0.0389143172305862,0.0322796903522421,0.2417942752278223,1.4613732267027817,1.8701132720929383,1.328578475637794,1.8867576105078243,2.60000554502384,complex oxide (4 elements),False
7912907847,Ba5Sr3Sb4H2O,15,491.32790612783145,4.915938088442535,1454.55028,30.676591836673925,19.882682952524604,0.0332362466671088,0.0235499855331129,0.2335057701482975,1.4238424798531972,1.8707858669809587,1.4556325034466144,1.8776576733736976,2.406294255550216,complex oxide (5 elements),False
14684c3627,Nd2GdHo(MoO6)2,36,498.1308103349788,6.630658891147941,1989.07424,130.5010055039058,53.56297243014149,0.004691420866831,0.043626299275584,0.3194774243787295,1.900227978959724,1.871034351846064,1.2334899272593811,1.8646005116875484,2.813551068462384,complex oxide (5 elements),False
c2ae3f9ef0,LaEuDy2(WO6)2,36,487.2182609001076,8.012974977151444,2351.08454,136.05828968397043,56.70813186963588,0.0145486785228849,0.0543970885817222,0.3170245037228006,1.8833891379602363,1.8711224707885052,1.0975387422330452,1.8898042935914143,3.198995775040733,complex oxide (5 elements),False
fc9f34e422,Sc4Mn3Fe5(BO5)4,36,395.5133380924554,4.144258344873947,987.094783,138.2593335987101,51.62542075297926,0.0050435320199541,0.038202740319413,0.3339674891915108,2.00476523464072,1.8714032427053289,1.2874321470518806,1.9053719054104628,2.7006964387633308,complex oxide (5 elements),False
e2840aefe7,La3Nd(BiO4)4,24,366.3823351015316,7.491234234604188,1652.8704099999998,70.99872166342632,37.92589355970835,0.0313767406938821,0.0405540691463957,0.2732808320308377,1.61836131340311,1.871533776676116,1.2222136702909467,1.8550541971322885,2.763142712256381,complex oxide (4 elements),False
8b6fbdef66,Nd7Gd(MoO6)4,36,514.9763246463183,6.238398763748244,1934.6896,122.77305508089243,51.389820487006574,0.0049427399762714,0.0423869187311431,0.3163376688338125,1.8787164022628975,1.8720700114789968,1.2467048368707836,1.878109497710263,2.8165561607521425,complex oxide (4 elements),False
344a09c294,TbGd2Er(MoO6)2,36,479.60818564177566,7.0946127562012045,2049.1143,138.36201581101022,55.90204071915612,0.0024159905706075,0.0424861505702514,0.321963520547383,1.9175390991208432,1.8723077687566847,1.2271258387307793,1.8600730519330304,2.773979711547525,complex oxide (5 elements),False
ccf33f9945,Gd3Tm(MoO6)2,36,481.7547695302009,7.062999895569084,2049.11402,139.69144648382652,56.05051680776037,0.0034136562362605,0.0347298105246669,0.3230448815631596,1.9251469768784115,1.872745207164628,1.353267031203448,1.8601496218462543,2.6161141282888725,complex oxide (4 elements),False
b1e5ba3ecc,CeZr(IO3)8,34,581.8407129768972,4.653525925847059,1630.56136,30.200424857322435,26.905815980945928,0.0862118602412729,0.0513614817391963,0.1565422241201228,1.1335883243965514,1.8731924624881815,1.0819718726195968,1.8775453152324035,3.0373995114367203,complex oxide (4 elements),False
b384517f21,Pr7NdTiV3O20,32,491.0352028665896,5.584134738304715,1651.27505,126.01520163264088,48.89950144318493,0.0085799722567739,0.0510104747173475,0.3281998058406715,1.962082495461048,1.87391544658945,1.145206771826831,1.8778293759002131,3.083305514245475,complex oxide (5 elements),False
3813f5f056,NaSr4Sb3O,18,558.6890017657712,4.486540736843761,1509.49833856,41.034280386936445,23.174163283774845,0.0306044031600489,0.0286918878835137,0.2623601532062323,1.5611424886551666,1.8746331855205165,1.441933986706009,1.8893336797051847,2.516551962729024,complex oxide (4 elements),False
d4760ad8fe,AlAs(SeO3)4,36,500.2748973356665,4.047735967413777,1219.4718772,42.82534921980608,31.0778888312945,0.1410544753394887,0.2190932810877022,0.2078302530652058,1.3161883159891394,1.8754259223462135,0.2259530142461436,1.9221960022149795,12.591084382758336,complex oxide (4 elements),False
87f830b74d,SrGa10Pt(PbO10)2,34,466.6789261704138,6.099908305415023,1714.322,94.88054766323216,45.59112545303678,0.0405503254949674,0.020744463507469,0.2929136817583434,1.7296365968494918,1.8759290556499693,1.439712965207587,1.879353008122116,2.400901218540342,complex oxide (5 elements),False
4501075249,CaCd2(BO3)2,22,274.7955416920749,4.622977096859404,765.0368,108.77137037909492,41.34266360560793,0.0176802882334568,0.0600207965836247,0.3313263900773238,1.985038009179649,1.876335932094516,1.0544668165274869,1.8929579878384608,3.419243751404968,complex oxide (4 elements),False
5d39d8c022,SmGd7(MoO6)4,36,490.6188688955946,6.832979346787673,2018.8556,134.4842199354212,54.72981121227385,0.0024738470952776,0.0345708293309704,0.3208252781126379,1.909582429730346,1.87675639319996,1.3203553369089145,1.8721357842909927,2.637116997981614,complex oxide (4 elements),False
a036425da5,Ga10PtPb3O20,34,467.5620165558889,6.513073799283943,1833.902,88.51168790285111,44.89039351510706,0.0523574481444924,0.030640401080573,0.2830861203366271,1.6725119829625523,1.8769218447880949,1.3262189999920762,1.8878929702434384,2.670258855916746,complex oxide (4 elements),False
8bc7da7789,AlGa3Si2(Pb2O7)2,24,358.15603370843087,6.236424096044271,1345.1131386,59.98097313832217,34.31719415718223,0.0258236872747264,0.0147833335104327,0.2597509383451358,1.5479260823136871,1.8770069775206053,1.5785234257639218,1.883171482971844,2.230291579800614,complex oxide (5 elements),False
ddcbcf46f7,Ba6CuPd4O15,26,414.8749814412504,6.216606269113673,1553.179,86.86329437897362,40.3442083090973,0.0108844858091819,0.0129542100929674,0.2989050952224819,1.7659608780244962,1.8770544036594703,1.632676394628968,1.8723642823703304,2.1359968375980496,complex oxide (4 elements),False
acb902a145,LaPrBi2(TeO4)4,24,354.3381853685317,6.861529908637968,1464.16432,65.87218990667981,36.36590970835897,0.0192528956265114,0.0231477362543782,0.2668677385768488,1.5843811095614513,1.877082812984159,1.4861296503124588,1.8811647621604768,2.369286836802187,complex oxide (5 elements),False
258efe1611,Li2Mn(IO3)6,27,401.0158350250212,4.630427309914096,1118.236065,26.941343326766773,24.681901135009664,0.160932707198061,0.0033437545596644,0.1490922234310095,1.110074346259612,1.877539028620938,1.061440163955084,1.843191520915664,2.833431138642696,complex oxide (4 elements),False
5e9c8872d3,SmDy3Mo2(SeO4)6,36,495.5623664774165,5.654456344129199,1687.4856,56.905063747291614,37.17905219328988,0.0237721389642659,0.0511121669677544,0.2317454424497946,1.4160557979984771,1.8779877368029485,1.1574448909368793,1.883306092037118,3.0678523297591718,complex oxide (5 elements),False
bab7675e0f,CrFe5(BO5)2,36,372.739694150624,4.569333794632064,1025.6742000000002,141.0789514109648,53.5441810629292,0.0196015172253071,0.017377250829589,0.3315447435014676,1.9866571708068763,1.8787857699560973,1.543447022820318,1.879533395485044,2.278497043727519,complex oxide (4 elements),False
875bd0ebf7,K3Cd2SbO6,12,184.2173597745523,5.04670943842066,559.8733,88.9376139811678,32.20479826983899,0.0158725325739279,0.043891115446738,0.3384469980757912,2.0389500175630246,1.8788634673077211,1.1900514537445528,1.8709575909758336,2.8888377083619248,complex oxide (4 elements),False
48bd424fca,Ba6Y2(TeO6)3,29,460.5110259503806,6.031030494751694,1672.5629,95.20315147381405,42.91461639236863,0.0416999322169721,0.0556701184062582,0.3040572052175885,1.7981566173235657,1.8805219843264385,1.059337061677028,1.8832879103155429,3.2840643981924824,complex oxide (4 elements),False
9e11d48b5b,Nb8Hg2Pb4O25,39,620.0318703187546,6.355831275869186,2373.21604,83.1064972128496,44.33667963722088,0.0511789031430891,0.0583142948097807,0.2735275946461309,1.61969095071223,1.8809239582544512,1.037205628632088,1.870768226369032,3.3495739939146434,complex oxide (4 elements),False
5b3f471f69,Li4MnNb4Fe3O16,28,333.87904437680174,4.365979745361474,877.852965,108.73844353110395,43.809825341272855,0.0380482977727878,0.0289686283805654,0.3224046744985988,1.9206370505359247,1.8810836438978864,1.348823564524609,1.86988608965032,2.5833358685309427,complex oxide (5 elements),False
339a858b2f,Ba6CaCd(Os2O9)2,30,453.73678048692034,7.412204355852464,2025.3602,122.2426440983218,50.3289177913924,0.0090310344024062,0.0312905250903365,0.3189854052955692,1.896831310514245,1.881183925449781,1.3545509465167431,1.8704256160043025,2.547616395163429,complex oxide (5 elements),False
2aa1415e41,Ba8Tm3Lu(CoO5)4,36,599.3815404768195,6.471997719304917,2336.1064100000003,95.62505701201584,45.850640032744856,0.0249791328191738,0.01153541097607,0.2932953868887029,1.7319160001511082,1.881447841035476,1.6128003815876777,1.8842824724828424,2.1582029889141827,complex oxide (5 elements),False
95033320ca,Pr5Fe2BiO12,20,313.3319261276596,6.450700978513052,1217.2014499999998,111.72729425608723,42.30395776498346,0.0191710449200546,0.0425622082770108,0.3318984983441077,1.9892848609500773,1.881573867178012,1.224797711732092,1.879754050917167,2.874359756938723,complex oxide (4 elements),False
9cb63e30d5,AlCd2(GaO2)7,24,327.48327825213727,4.887335877135658,963.8561386,109.2906378838291,42.38586279962258,0.0184533190894396,0.032423782357266,0.3282850537027706,1.96270276341004,1.8819141140029705,1.357547831422046,1.85224412853733,2.591052906524212,complex oxide (4 elements),False
3bf5ad4d0d,LaSb(TeO4)2,24,353.9878666134061,6.040635277726303,1287.7213399999998,72.34780940425696,36.87366901848948,0.0218217053078317,0.0465163911139233,0.2821710151429502,1.6673413731232585,1.8828809934460733,1.202371864601338,1.8761408773794856,2.920550426680593,complex oxide (4 elements),False
6f2bce00e3,CaAg2(PO4)2,13,186.1179275451256,3.977032892072962,445.757124,62.25797865425622,27.307541038703004,0.0381248216692338,0.0528371197084456,0.3086648497956087,1.827734927762884,1.88332288685074,1.0801089210993664,1.8492619780855564,3.220023915806486,complex oxide (4 elements),False
8f7af18f01,SmHoCu2(AuO4)2,14,173.60465206272738,9.223690167049062,964.310658,126.7124487368701,44.960695905557046,0.0143600649466476,0.0246095555698368,0.3413517890540981,2.06162072712145,1.8840897249758168,1.4529185076756328,1.869989513666225,2.416648129132537,complex oxide (5 elements),False
45fba88f9a,La5Pr3V4O20,32,498.9992947046778,5.460832873578351,1641.0043000000005,124.91267043818904,48.51145073987745,0.0090980182902956,0.0436231617607696,0.3280749708301914,1.9611747528970596,1.884188880500364,1.2331468867523498,1.872616173569726,2.930845967460483,complex oxide (4 elements),False
c15859a21f,YHoCu2(AuO4)2,14,171.07138926362242,8.763759455138104,902.856508,122.76483257611928,44.01424249343901,0.0139184123710493,0.0071420987690026,0.3398739650664618,2.050036549937476,1.8843707016952376,1.723318462435737,1.8876286179403985,2.0628959362482826,complex oxide (5 elements),False
da7a602b99,Sr3Bi4PbO14,22,349.5618413123906,7.267899332095945,1529.9732,85.81813797340573,39.70765965639393,0.0684453775032656,0.0162986628198185,0.2995656418475105,1.7700381556925802,1.8845480564953827,1.3770771099992434,1.885416547409564,2.629200461199564,complex oxide (4 elements),False
acae21b9f0,Pr2FeCo3O10,32,377.7724965717134,5.92926714565507,1348.90777,146.0214681039574,54.55983778180815,0.0180476803641445,0.0576108012386248,0.3338698145976562,2.004030095694923,1.884634122687276,1.0791155607766962,1.8954049008811695,3.410225966265069,complex oxide (4 elements),False
50c1204820,FeCu3(RhO3)2,12,143.89082982037317,6.327419415471774,548.2904,163.17064636257817,44.96732775447386,0.0186447208681386,0.0251158985964213,0.3738005460338576,2.3454412259523654,1.8856203414072144,1.4724906604911332,1.879121586170795,2.41442429883966,complex oxide (4 elements),False
d23f37ca0a,Dy8HfPb5O24,38,537.6479683578671,8.952013691806059,2898.4756,129.77823297060792,57.46528609488412,0.0106893803649444,0.0279190442460328,0.3070771440580239,1.817457214236709,1.885963923347376,1.4384109882902985,1.878682301922371,2.4746624440130582,complex oxide (4 elements),False
02a89ff9c8,MgCoSi4(Pb2O7)2,24,355.9421938823558,5.823895491357329,1248.371795,58.61116811011849,33.631555046001985,0.0528366518274751,0.0163417480888749,0.2591611091644574,1.5449618857745653,1.885988164847879,1.4733276593597102,1.900317820464767,2.4161670609698724,complex oxide (5 elements),False
e01110f566,Ba3NaAuO6,22,372.4359598364398,6.491115479449245,1455.86747656,69.23084083618633,35.2819149315057,0.0371601213424756,0.0353498162554629,0.2821874887134445,1.6674342360218046,1.8860870264073544,1.3153905499502905,1.898389418867037,2.6689054678510957,complex oxide (4 elements),False
ce408d2ce1,Tb3Gd3Er2(MoO6)4,36,477.801409509613,7.1272630598911135,2050.78965,139.20695783882888,56.28548988556815,0.0027534978823558,0.0431890656277078,0.3218461676220949,1.9167163368834867,1.8864168050383288,1.2424024510956162,1.8805447993369528,2.8636684235837686,complex oxide (5 elements),False
f27b437083,Ba3HgPtO6,22,376.4803865281834,7.971456193093994,1807.3028,87.96268269456745,40.470291171024265,0.0086793162679689,0.0094689376836528,0.3005461690151679,1.7761176680322424,1.8866398002085416,1.7125178231729157,1.8800350378431452,2.075660138893474,complex oxide (4 elements),False
d4dc5e4a3f,NdIO5,28,445.6317378716012,5.233805415350749,1404.57388,47.57275573638234,31.32158767603702,0.0581666846653979,0.0201932431261113,0.2300481458970975,1.4086073853773495,1.8867713841152347,1.4240608484271653,1.8966529097624425,2.4876202336806625,"ternary oxide (A-B-O, other ratio)",False
181b4a1def,Ba4GdDy(ClO3)2,14,300.36876376604613,5.727135859552546,1035.9604,63.29861162629442,28.579927634236025,0.0062096239389778,0.0272658730336236,0.3037773574595958,1.7963843579580874,1.8873466521361109,1.4638120889724384,1.8963399657953843,2.465159455134041,complex oxide (5 elements),False
f1c68d33ae,PrNd7Mo3RuO24,36,517.851784201593,6.167805575350523,1923.47725,122.78478321269256,51.40553223451818,0.0052081869341579,0.0389620448632135,0.316303792521123,1.878486406031593,1.8875414807141004,1.268394105108497,1.8811349840771932,2.73806152115754,complex oxide (5 elements),False
89c7ccf6cb,Pr5GdTl3In3O18,30,482.3614935906264,7.254702357643529,2107.38135,108.55208597383536,47.38717390885374,0.0074347225220934,0.0319691529161729,0.3094571441332753,1.832897867400595,1.887762641847224,1.3939794382358277,1.8887235717866075,2.545498643826174,complex oxide (5 elements),False
3a1408114d,Tb6DyHo(MoO6)4,36,475.1702928758781,7.159523585136599,2048.72802,141.38251772449178,56.75942876443335,0.0034837192284421,0.046419698335635,0.3229613078114084,1.9245572897345131,1.8878954091542188,1.2176961860696935,1.8897326986840004,2.963647397479782,complex oxide (5 elements),False
76f28665d0,Pr5Nd3Te(IrO8)3,36,531.838092035091,6.94860177314233,2225.50085,128.31813819984242,53.423495530726655,0.0225771639947778,0.0444347165748116,0.3172005444519784,1.884589750938404,1.889533643873966,1.197611306832375,1.8982715806996424,2.9249262091036146,complex oxide (5 elements),False
afcea13803,Sm6CuBi2Au3O20,32,429.48283092977886,8.871594229718912,2294.5545070000003,129.4442606487147,55.22128610584493,0.0062036581486948,0.0294655120708569,0.3132540424608198,1.8579614203253652,1.8897943938742836,1.4009979474691852,1.88402183678665,2.4492361137991856,complex oxide (5 elements),False
c975923cfc,LuCo2O5,32,331.92647980699275,7.460681401925773,1491.32156,167.48284660950068,61.5042298665334,0.0128674875810032,0.0487214974008377,0.3364112213693198,2.023299298163088,1.8898815130515911,1.168137848383438,1.8783252624904827,3.04473824951773,"ternary oxide (A-B-O, other ratio)",False
6dc14fa618,AlGaSiPb2O7,24,354.6247004558048,6.098388097235731,1302.3716772,63.28767802589064,35.04583792981523,0.0207475500870683,0.0146955099223194,0.2662664152574076,1.581250774444601,1.8899244884218436,1.6014954965173598,1.8846931192231893,2.1947511164945044,complex oxide (5 elements),False
f3c25271f4,Sr2ZnCo3(Si2O7)2,24,334.2687072496733,3.744546649152741,753.782185,85.21146729721255,36.23652667372229,0.0638518886903588,0.00890223197921,0.313771140970583,1.861416545844808,1.889990687477447,1.42765028183413,1.886249472538413,2.488751667707822,complex oxide (5 elements),False
f6c4b25ca7,MgNi3(AsO2)8,28,405.42759774874,4.324104907718328,1055.7484,63.74947591277712,34.286226709766,0.0572858518601943,0.0228784219322877,0.27196701681832,1.611310039554179,1.890200496005555,1.3978846305385144,1.8834607573728592,2.558711012379941,complex oxide (4 elements),False
165078334d,Dy7HoV4O20,32,436.8209244601885,6.942090546959314,1826.18432,146.0813084789499,55.27762049434404,0.0102463275614539,0.0263944621469332,0.3319902516412603,1.9899673114703125,1.8902558661069515,1.474426810895653,1.8960790477400415,2.4521198005677336,complex oxide (4 elements),False
a14801a6d7,Ba8Rh3WO20,32,506.01584603274586,6.271654735929575,1911.1605,70.35275327895577,39.34821952832555,0.0234247046100047,0.0336785532185599,0.2642939214587568,1.5710481593447438,1.8908116966782065,1.3619668744505455,1.8828065092981607,2.58939714587602,complex oxide (4 elements),False
218e362940,CoSi2Pb2O7,24,357.0823404270414,5.966331480495782,1282.99999,56.228575948499206,33.26464921006018,0.0717974097566427,0.0144236338210986,0.2529245820553071,1.5141372229902803,1.890931452919426,1.383035336426913,1.8836148849369208,2.545177549956122,complex oxide (4 elements),False
e41f92ddef,Dy3ErV2O10,32,432.4387223901698,7.039655845644749,1833.272,146.21652730707328,55.53472842675858,0.0101626135896419,0.0283436193120467,0.3314351732828568,1.9858444083570683,1.89152495259764,1.4147806817615312,1.893903071330712,2.5109813654429605,complex oxide (4 elements),False
5d1a828a41,Er3TmV2O10,32,425.87462122038767,7.272559015052358,1865.17642,146.82089352424245,56.094289627975655,0.0082944291604039,0.0383074428014209,0.3305502903162262,1.979300004307098,1.8917004337898755,1.281078692646942,1.892628253309384,2.7715341244328084,complex oxide (4 elements),False
2f9b8ed255,K2NaCrO4,16,275.9157849621913,2.614101908519733,434.36013856000005,40.61627739397108,21.792578171522997,0.0079180848881732,0.0181821054925557,0.2724272744409008,1.6137749036912965,1.8917236363077756,1.580567831163358,1.8888981792430852,2.241406333000936,complex oxide (4 elements),False
faffedceb9,PrNdRuO6,36,521.1548755148033,6.145878151052892,1928.8642,125.91080659989296,51.91460488504331,0.0132607798520822,0.03517153264456,0.3187537609862237,1.8952354733823755,1.8917943744789056,1.340125231004272,1.8917522514998384,2.7001918541427514,complex oxide (4 elements),False
669fb5bfd2,Tb6DyTm(MoO6)4,36,474.0913528505482,7.18984118583641,2052.7319100000004,142.5790101780366,57.07010760493548,0.003281836876898,0.043451557133093,0.3234242966471108,1.927827698794456,1.8918785075851463,1.235061767847984,1.8936066393805613,2.9069190647616265,complex oxide (5 elements),False
8875cc6486,KY(CuO2)4,14,167.66866370581516,5.052699569872603,510.18335,78.8912439127448,33.00148692198497,0.0671927480507639,0.0150763013792424,0.316437599906618,1.8793951228618964,1.8924383062363,1.379578376088746,1.8929959979116944,2.5515511661059618,complex oxide (4 elements),False
f21c31e5ab,Ho7TmV4O20,32,430.33012122637007,7.127896384780515,1847.20045,144.09704909119756,55.37712934711821,0.0092481676756403,0.0394795333016847,0.3296676285849889,1.972806266976228,1.892819895252719,1.2747852418938437,1.8853975760617516,2.754477448151874,complex oxide (4 elements),False
55acd633a0,SrCo2Si2O7,24,334.1439013226056,3.7137635477748687,747.30638,87.77858612845797,36.6538247660082,0.0565531773639987,0.0061181100998517,0.3167245123265908,1.8813459538901247,1.8930755864795603,1.486817536559186,1.896851757741455,2.3678444893433386,complex oxide (4 elements),False
986fa6b353,FeReClO4,14,274.23078497200686,4.13577497869647,683.0052,21.955388752775114,17.907091590582116,0.1530925558236348,0.0728084756203127,0.1793650136620122,1.2100974892965812,1.893192712318432,0.8156600693771197,1.867700762807298,3.935304065766067,complex oxide (4 elements),False
fff449c3ab,Dy7ErV4O20,32,434.3925414641648,6.989800663459587,1828.513,146.39821040604602,55.48583292572657,0.0107282104350987,0.0265252222347105,0.3317525040479768,1.988199742935652,1.894215861706244,1.458944994001266,1.8905765191379031,2.469660561872079,complex oxide (4 elements),False
b42867204f,In4Bi2(TeO6)3,27,371.0746923462788,6.927314267362898,1548.022,108.93183849113971,46.76615770956046,0.0073968240134406,0.0558720340900799,0.3122151130585072,1.8510500231988545,1.894256642363857,1.0919238192101808,1.892261133006243,3.2785519727429384,complex oxide (4 elements),False
46c33e50a4,CaCdCo2(SiO4)2,28,350.0801079981286,4.311875142969691,909.04318,118.13752124061855,45.1132656623336,0.0218698556898707,0.0177101617129038,0.330624471519642,1.979847308962896,1.895956575927098,1.5566666234714692,1.8916307852102596,2.294975440315801,complex oxide (5 elements),False
c4193aba6f,CuReRuO8,11,191.9248347189962,4.142748535769631,478.8182,15.993361573219032,15.19687429809704,0.0621907467204574,0.0742221171326645,0.1391831483889631,1.0798281926500108,1.895968775450651,0.9234559895703532,1.8810597445416335,3.520006464437848,complex oxide (4 elements),False
007c7eb3e7,LaPrVO5,32,498.5037671005212,5.47293045827391,1643.0064800000002,124.01849821041448,48.50995938363008,0.0081509177545605,0.0439883030225199,0.3269830810381498,1.953263473980987,1.8960664314667333,1.2462248741308872,1.9100424901333348,2.9057462820918367,complex oxide (4 elements),False
4f189eac6d,InAg(CO3)2,10,123.3747222130014,4.612560586703309,342.70399999999995,93.42447226795392,31.83048534913897,0.0335474779576447,0.0489858620020043,0.3470197658717436,2.1070433696085726,1.8961995838861552,1.142113742824586,1.884306270165914,3.112338527516515,complex oxide (4 elements),False
b2956a6071,Tb7Er(MoO6)4,36,475.6323979352833,7.14821772380615,2047.48205,140.43933132911417,56.67699327884503,0.0038952755624117,0.0461877380555312,0.3221414613477445,1.9187877126781725,1.8965931724531124,1.1945035611614387,1.896064426542932,2.9418554979219174,complex oxide (4 elements),False
114e4785fe,ErTa4Bi7O22,34,499.3123247592205,8.99888234888266,2705.90012,89.35256521570979,47.82935162484488,0.0455519807992327,0.0182846933212575,0.2728807557737663,1.6162091133320882,1.8966035360645588,1.4900390585350385,1.8877600494309013,2.4222024646702183,complex oxide (4 elements),False
05661c51a3,SmLu(Bi3O7)2,22,338.740660603007,8.83946351254483,1803.201,78.99094791179085,40.15636575108623,0.0332944603536907,0.0338884754760237,0.2826481418604394,1.6700342027870316,1.896615341877829,1.324442905700412,1.8827213745644824,2.6634428580414773,complex oxide (4 elements),False
e0db12af85,Nd8Mo3SeO24,36,525.1954810534204,6.02219846806474,1904.7016,109.73765674757064,48.83804759667831,0.0357073377967508,0.0412115860914239,0.3062243772978288,1.8119743656954463,1.8970022985285229,1.215936606613003,1.9022516375242609,2.890538310035362,complex oxide (4 elements),False
bd4647f135,Tb5Dy3(MoO6)4,36,475.0939008997213,7.16467442968146,2049.87235,142.8147540786344,57.11523584031714,0.0040770950458461,0.04657799609714,0.3235584843877829,1.92877720897949,1.8970144932398647,1.2045556284768772,1.883425657208132,2.9515010200232075,complex oxide (4 elements),False
6654f02317,Gd2SiSeO4,32,476.3373147982499,6.77052384641349,1942.1724,111.3134927895449,48.62193398024388,0.0062025655461856,0.023671099129385,0.309356856251067,1.8322430816104769,1.8972907685317857,1.4867975647965936,1.8964243152870632,2.4076029166570105,complex oxide (4 elements),False
ab8346cab4,HoBi3O7,22,337.9908868918485,8.881345954515517,1807.73464,83.56811794477687,41.15497678608483,0.0221200596164655,0.0325104471236214,0.2884855521051856,1.7035297407688457,1.8984595526644736,1.3537774789895356,1.9133555603499095,2.6096334016023484,"ternary oxide (A-B-O, other ratio)",False
ae2f348a1c,LaPrTi6(BiO4)6,38,506.20553144115087,7.2328221162234945,2204.88312,113.88632691617224,52.769350737075406,0.0093718726824178,0.0160916915347891,0.2993196233965142,1.7685178732212845,1.898478713552688,1.605344366606816,1.8954124795811071,2.2354485814696967,complex oxide (5 elements),False
2f3433f021,LiDy(CuO2)4,14,149.4807163243832,6.12779304132923,551.6202,93.7736942287912,37.42551977432331,0.0661433738896222,0.0098653467964091,0.3238780296696431,1.9310412988997916,1.898680450900598,1.423854597620195,1.9004762863097853,2.522293385507564,complex oxide (4 elements),False
4a59af2c99,Ta5Pb3WO18,27,385.95600251559495,8.59693075107728,1998.1686,94.7177839790639,45.859383608089175,0.0307328458665492,0.0327744900725305,0.2915563007031428,1.7215683941252844,1.8992408174739903,1.3392626497339863,1.9188472742943845,2.6948888581461405,complex oxide (4 elements),False
9a3a1635a1,Eu2VWO8,12,165.22505384904755,6.700492304236398,666.7047,82.65546516609025,33.59261140776548,0.1009065556736068,0.0350427361836927,0.3210360319658878,1.911051711474508,1.8994518871196744,1.08377021840817,1.904727535747921,3.179795304152137,complex oxide (4 elements),False
173e0d7d2a,La4CuPt3O10,18,257.60790957329084,8.795003840020412,1364.4138799999998,151.26117679946125,50.439635769451485,0.005544067136454,0.0253942842009104,0.3499484777163266,2.1311508539978306,1.8994879675402736,1.480203319953728,1.911232062072139,2.468352689349613,complex oxide (4 elements),False
117356f7e0,Tm8TiV3O20,32,421.3097395629699,7.378855047636919,1872.15318,158.72059666861455,58.3030774539565,0.013274802114644,0.0193010683722405,0.3363697569185637,2.0229825309866363,1.899608572293768,1.577967423503487,1.9051249693749368,2.332301466358699,complex oxide (4 elements),False
914768b8e7,Ba4Ag2O7,26,471.0606172395733,6.1833210581165226,1754.0804,74.37989996467745,37.3758421457296,0.0204896770963425,0.0170513339125211,0.2847968578779169,1.6822446136199602,1.900353796639889,1.5906118861690055,1.897075948946323,2.287274894626639,"ternary oxide (A-B-O, other ratio)",False
875ea17bef,Ti2FeCo(BiO5)2,32,389.5773996127889,6.721541090693545,1576.9339900000002,120.34096797659262,51.51471578676599,0.0197433441718563,0.0109602792338669,0.3126908432417802,1.8542097459381048,1.900634348381908,1.6619169904963114,1.9023097187649696,2.1668075622470724,complex oxide (5 elements),False
c03ad6ddc3,Pr2CrGeO8,12,180.95264619124148,4.9044292981133255,534.4466,100.49097301578902,33.95786781656691,0.046162634340206,0.0283319557158137,0.348145120484982,2.1162542010831507,1.9012404022850269,1.335977764524653,1.907339713951591,2.680256214034673,complex oxide (4 elements),False
ef7b56e709,SrPd2PbO7,22,283.95162188676096,7.247450522351477,1239.3116,124.2892211625766,47.73708064497641,0.0212297425092696,0.0255643314167647,0.3297555556223777,1.973451619776905,1.9013047674048615,1.441903976298578,1.8877654439916205,2.478981573220455,complex oxide (4 elements),False
d890b52180,Nd2Mn(SeO)2,7,149.80021046067014,5.9120965681542055,533.340845,68.62681597808262,24.949359498996497,0.0178022389020692,0.0233363319516039,0.3378717217475575,2.034507741712245,1.9022897996641333,1.4977047288390146,1.8798875401634811,2.412627488141003,complex oxide (4 elements),False
1cc5b78339,Cs2Mn(PO4)2,13,255.29683981400564,3.3217155193708217,510.6916728,33.541511643764544,19.739869319139945,0.0686341315327002,0.0833249793046473,0.2539986662742671,1.5193795800520749,1.9026635986325011,0.844921687926721,1.904170182828304,4.33592886044229,complex oxide (4 elements),False
e0506d80e1,TiMnBiO5,32,400.993636453243,6.489579856615597,1567.12978,89.0794085820947,45.05447593007315,0.0111265137419673,0.0329771531093208,0.2835949622506785,1.675397774690228,1.9031662917783856,1.3791253222491469,1.9058546984386453,2.5628837177825408,complex oxide (4 elements),False
351083e95b,Ca3TaAs3O,32,795.9589455926765,4.522457566792996,2167.78432,48.396790209679565,29.975858694072876,0.0310099903129758,0.0584260727684271,0.2433078955066782,1.4683856579846657,1.9033106485701765,1.1089840702572469,1.9337407655317809,3.2717291950997627,complex oxide (4 elements),False
fe3c873079,Rb4Be3O5,24,410.42240822116855,3.632471590366551,897.809492,40.06685639089395,25.921137107893003,0.0121965064488905,0.0383037040944006,0.2339087624176724,1.425633998019044,1.903574446389348,1.3272191335221246,1.9100774951553052,2.727292366719721,"ternary oxide (A-B-O, other ratio)",False
5dd6cfa2e9,Hf3V(OF3)3,16,257.6391897201963,5.190943236743268,805.3953288,93.6415872576584,35.593324533724434,0.0202410644024951,0.0169926590110196,0.3313208972556064,1.984997305309224,1.903666871757556,1.5847435900898934,1.9047697637475445,2.286420519606925,complex oxide (4 elements),False
