material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,cross_model_ratio,both_models_clear_threshold
9cd1174d5f,ScAsI6,8,348.3063622694481,4.201589271465366,881.304332,5.551934966151794,3.160949302028228,0.0670419471297616,0.0831308436112798,0.2607366017121699,1.5528987756222168,0.1890867938186724,0.0794673296674906,0.1870355840988934,0.4264312815895161,R3,trigonal,5.366120685995134,1.6786510944366455,4.263923645019531,0.8385994403793189,4.434997407505393,True
a5d005c70b,Cs2Os(Cl2F)2,9,275.30769163721413,3.8351753976416574,635.8497102,14.052245498613615,5.593779722082351,0.0117139925035229,0.0519530821735447,0.3242810707044444,1.9339030121619976,0.2636903622224201,0.1619567396221161,0.2637125985526171,0.4321754198377502,I4/mmm,tetragonal,2.668462089605651,11.524026870727539,5.293625354766846,0.2829026407940951,1.0728592369085892,True
0cc369bda4,KNdSnI6,9,443.6805756670696,3.980217759155763,1063.47712,5.849026181915374,3.6031556540112937,0.0549592133348531,0.0582180590454226,0.2444598754807674,1.4737563457770473,0.2461142762236295,0.1375690634231512,0.2458624793576314,0.4323270918537046,R3,trigonal,3.1426185589699176,7.521884441375732,7.330408096313477,1.0683517406066931,4.340876754487598,False
ebe4491461,GaIrCl6,8,205.9973134170349,3.826205984442952,474.658,5.475624262807284,2.961179494182705,0.1269943411710352,0.1136021173751486,0.270901729759656,1.6056269912287209,0.1432360009029993,0.0433665355302588,0.1471179921335986,0.4425071198593495,C2,monoclinic,10.203884503307677,5.837257385253906,2.7679073810577393,0.11308095442267554,1.2666677747307455,True
e8483382d7,CsCu(AuSe)2,6,196.89771715861616,6.310835010748792,748.3045899,10.5817663200758,4.877066875680675,0.0341145955774426,0.0536740570460647,0.3002422796413633,1.7742299989869064,0.2625358388952026,0.1557675349139184,0.2616357817287247,0.4431383526450714,C2/m,monoclinic,2.84486977912286,9.795939445495605,5.799289226531982,0.4392934506860497,1.6732704096121676,True
1f9b804fdb,ErInBr6,8,297.172283014081,4.255114739155308,761.501,8.133751072822562,4.050595830799223,0.0356794640458667,0.0732351366627295,0.286449951436271,1.6917325039967477,0.2257064385165139,0.1118035102007493,0.2245959446051931,0.454793455091245,C2,monoclinic,4.067792274809964,8.801972389221191,2.3092780113220215,0.04841049398946219,4.662345287483428,True
9dc733aa85,K2Os(Cl2F)2,9,226.9134909771998,3.2801593294213687,448.2354064,18.028641697242737,6.099124688240367,0.0208207919627,0.0615571780366872,0.3479907042395516,2.114986480268108,0.2547533269719955,0.1406796926489824,0.2532711752661805,0.4551644356808086,I4/mmm,tetragonal,3.235466520505659,13.83531665802002,6.898102283477783,0.46472460549269134,1.824214078051187,True
02028ee042,CsRbPd2PtSe4,9,272.71054098177854,5.736689566280476,942.1372519,17.622822673785443,6.280521496197801,0.0988705370155081,0.0624008136671295,0.3407279258506888,2.0567176557383404,0.2266345976474454,0.1059817181369828,0.2260278223209939,0.4565055538987586,C2,monoclinic,4.307399067721463,16.91166114807129,4.829652309417725,0.11964667609167007,1.8941988616031762,True
d53f10e181,NaNdEuI6,9,416.154941573024,4.311894078379119,1080.62258928,9.56582665950712,4.931377274465013,0.057730693189592,0.0340700989108416,0.2800381423593979,1.655385029664937,0.310368357731808,0.2075629191741036,0.311850806422478,0.457936287240024,R3,trigonal,2.2062528753312987,5.122772216796875,6.973592758178711,1.1826456464998123,3.810458176673238,False
3b9554aae1,TmGaSnI6,9,403.4390439426208,4.604911757508726,1118.79403,5.743317472280869,3.5712775455611565,0.0806736755623282,0.077787821641968,0.2424711746361225,1.4645030392574971,0.2207216639348092,0.0979493617167214,0.2214859321402483,0.4602721081895864,R3,trigonal,4.699082261717395,4.505500316619873,4.057983875274658,0.37210552769271216,1.6858586559161435,True
6d7b04ae71,IrRhI6,8,297.64135325770803,5.894481411599428,1056.54932,12.655232441232966,6.306678525666214,0.0364608374981616,0.0191768530084371,0.2863223374167534,1.690997128777419,0.3730270032382537,0.292652817153034,0.3718077554747991,0.4652464183837788,C2,monoclinic,1.5897554751386254,5.655240535736084,2.070625066757202,0.05049720663181446,7.387081942137324,True
eec4222682,Cs2Ni(PdSe2)2,9,275.4732822499035,5.142952005646662,853.1843038,18.28868810855137,6.6390245596078685,0.0864213921911053,0.0443399789314445,0.3380859694717376,2.0361603418808314,0.2663469507667778,0.1521413546966374,0.2656712807010654,0.466397129979088,Fmmm,orthorhombic,3.0655513151507137,16.13576889038086,5.953695297241211,0.23025867591659013,1.1567292728776934,True
1babd4bb2e,KRbZr(Te2Au)2,9,312.7310050427921,5.947630291565314,1120.123238,17.40607143221799,6.971123335354572,0.0568455453314902,0.0367038399548707,0.3233349886757802,1.927196168468479,0.3094003831249466,0.1984226154715784,0.3072972012420433,0.4730013968239106,P2,monoclinic,2.3838078925618347,15.351744651794434,8.235447883605957,0.5399379940812536,1.745110942099926,True
7b4a555740,GdRhI6,8,356.4750968645667,4.758754172167114,1021.58232,14.195191415326049,5.511884721359404,0.0551825922084873,0.0523409929289438,0.3281026220604772,1.961375762162368,0.276359925822981,0.155272134674966,0.2719318996826662,0.4736901568737997,P-31m,trigonal,3.050709374643325,5.549422740936279,7.824799537658691,1.4617673056470533,5.2893606093358505,False
0c86c8636a,AlRhBr6,8,241.26094733391275,4.193736267308856,609.3110386,9.723917563810684,4.179708777947226,0.121019324123108,0.0871056187604003,0.312015339337466,1.8497256858136668,0.1904386906023719,0.0718980842822504,0.1857011076055805,0.4741814538481325,C2,monoclinic,6.595188989829516,5.036577224731445,2.7092199325561523,0.12552627362762367,1.5171221537836157,True
cfca35b1dc,ZnCd2PBr3,7,219.0590466755116,4.251932124459592,560.9167620000001,16.95175194825295,5.804207415761056,0.0455274971442113,0.0575053455459432,0.3463396823296752,2.101508377629052,0.2674787086767229,0.1434935108121827,0.2688457510126271,0.4799542045342437,Pm,monoclinic,3.344779856717362,27.50437355041504,12.418938636779785,1.1295647213641398,4.223007980531794,False
50b5380512,Rb3Cu(AsAu)2,8,244.5432771743216,5.865016406721174,863.725738,23.48813726291533,7.502654272984212,0.0295853377375274,0.0547608913462713,0.3556572412181572,2.179447197240328,0.2813794169325879,0.1628723230576262,0.2851294973117856,0.4822961237008115,C2/m,monoclinic,2.961191408378017,19.117652893066406,8.156249046325684,0.43744264115192394,1.5546362485239111,True
f3a677860c,Cs2NiPdPtSe4,9,273.701483161871,5.714166716922666,941.8483038,19.62270622107098,7.206360502732144,0.0757206375571556,0.0444337588974156,0.3364036933692627,2.0232417821870428,0.2887847795065573,0.169724342367757,0.2900248322504093,0.4865124730490707,C2/m,monoclinic,2.866486128400488,15.8093843460083,6.257165908813477,0.25349403982904406,1.1392172364340922,True
747fb48837,ZnCd2AsBr3,7,230.36728801572207,4.359999669910251,604.8646,18.21583866182999,6.711883260285404,0.0306556356430443,0.0276004875354647,0.3359204129411146,2.0195548670517067,0.3620477351013513,0.2670144679960987,0.362511550187567,0.488335371747685,Pm,monoclinic,1.828872328202156,25.51715660095215,11.338346481323242,0.9728967887024689,2.6872058416001887,True
e4de4f655e,NaSnBiI6,9,401.8670732850544,4.595293387494145,1112.10698928,5.4547908123055135,3.257370900341813,0.0432846922505953,0.1124957120237881,0.2509876535162434,1.5047520008708548,0.1848203716071506,0.0583231672612706,0.1794472276178241,0.4946091660264674,R3,trigonal,8.480492216939524,3.867744207382202,3.316563129425049,0.26391596683954804,1.4279592912004366,True
c03b821eda,Ag3HgAsO4,9,146.94118851876254,7.493653638846149,663.1138000000001,52.92164909557099,12.587567428372283,0.021726989796102,0.0548572331247012,0.3898098976023013,2.509979984053035,0.2929269394868671,0.1677542490590502,0.2911106061812037,0.4951831685996306,P1,triclinic,2.951836817112895,50.27485656738281,9.793946266174316,0.1620202032126562,1.8079655109578652,True
0f007e6887,KTmSnI6,9,425.72778609638704,4.244373388530475,1088.16933,6.795661533593534,4.070330467818094,0.0481223658561396,0.0617649695102589,0.2503611625150905,1.5017350840259804,0.2746449166739467,0.1493397536553522,0.2740031401948885,0.4960861182130097,R3,trigonal,3.321862438302144,7.7534260749816895,4.578826904296875,0.3231858687060967,1.176740762654555,True
7ddb4f1e81,NdGaSnI6,9,414.3341917912732,4.384863362668643,1094.10182,4.491485101777728,3.46650300284276,0.0419305138132558,0.0733523940779581,0.1930660940382183,1.2595699445809254,0.266417445941161,0.1345955824722686,0.2671214243128907,0.5000790129609385,R3,trigonal,3.7154192119490417,4.399895191192627,6.469624996185303,1.0980214336735892,4.121432174963835,False
30ee5d3be2,Be(Se3Br)2,9,343.5080243938717,3.106272405157124,642.5801819999999,4.650976725866515,3.217192775588378,0.1348908305058867,0.0728629185104683,0.2189426554172358,1.3612656734844542,0.2408318928873442,0.1014130275051145,0.2374806657107637,0.5013947337397036,P-1,triclinic,4.944086041750573,3.0897343158721924,4.55445671081543,0.7249745843100813,3.0102930953966647,True
1f933cd457,Cs2Pd2PtS4,9,254.65091277144063,5.229684262038871,801.9949038,20.907361477513973,7.075195406284955,0.1205012485239553,0.0369139435905069,0.347948327872747,2.1146387951405554,0.262047178073795,0.1404809661354292,0.2577261936904513,0.5057505019642831,C2/m,monoclinic,3.600135419603532,19.294809341430664,8.083457946777344,0.4038540379912912,1.5411501125860703,True
8ffe188ecc,LiNb(AgS2)2,8,226.03654936972865,3.2606228472439978,443.84378,23.34657568818826,7.339553623959814,0.0320055083044017,0.0345987090439033,0.3577225022256842,2.197359035219857,0.3494691485300821,0.2428812118913881,0.3508119917320178,0.5105185294472612,P-42m,tetragonal,2.101926803937208,25.059715270996094,10.691657066345215,0.8577461836034611,2.4544260550931774,True
ce4bc117e8,ErZrBr6,8,322.6350417627714,3.7978621170062232,737.9069999999999,9.01830201945322,4.595796892273537,0.1162087767356542,0.0381646187421859,0.2821945582326348,1.6674740899347125,0.303878907849183,0.1705327868596648,0.3022060709384606,0.5208954622316613,P-31m,trigonal,3.054517971727734,6.816054821014404,4.035876274108887,0.29073631780374015,1.0452045005753794,True
a9692b8038,K3AsPAu3,8,229.4089181686005,5.8926575737865,814.089969,26.639516657016607,8.80550005947034,0.0183795885335425,0.0365942111478858,0.3511311185111364,2.1410125204738453,0.3628757682593982,0.2512398383053703,0.3627862538267312,0.5233798808738453,R3m,trigonal,2.083188257101573,22.555171966552734,8.302229881286621,0.3739340531792936,1.0304740241348673,True
e7a5db403b,CeErBr6,8,327.3696180560009,3.990933815561623,786.799,12.661381276669388,5.500984588757462,0.0618577350092021,0.0415268229682775,0.3102460040206449,1.838061231205768,0.3300736014932656,0.1994735833582391,0.3282358316945792,0.5240490093625906,C2,monoclinic,2.6271599504052583,8.665780067443848,5.7172369956970215,0.5331729215223485,1.6153152482060178,True
55e39c76c1,NaLiZrBr6,9,294.28347186242667,3.3888566831220026,600.57876928,10.6738117154149,5.537474292908658,0.047315665546871,0.0332804494848757,0.2788484393344987,1.648772993641632,0.3735469369500671,0.2543263863998963,0.3746553547753111,0.5357755779839061,P312,trigonal,2.10664565941446,7.526280403137207,3.5951123237609863,0.17943335425610368,2.08181437893039,True
391d35ee8b,Cs2Ru(Cl2F)2,9,272.4120433729692,3.3324503980198514,546.6897102,15.075686412274708,6.1166471464225145,0.0345392029540277,0.0481826006608515,0.3213029139121995,1.9129148663895348,0.3290276993912778,0.2007271382133726,0.3310986074118939,0.5495306067748716,I4/mmm,tetragonal,2.7376996038807744,10.167906761169434,4.63070011138916,0.24519958217451265,1.3418770801864714,True
71567900ec,NaSnSbI6,9,401.14481211972463,4.242518340742423,1024.88658928,5.490599568952427,3.455777774654989,0.0238304822117234,0.1013647021752255,0.2398747074541847,1.4525516246158974,0.2210354322242401,0.0852654662036159,0.2221101119839277,0.5564366540106088,R3,trigonal,6.525932230075718,3.9831442832946777,3.1232247352600098,0.23235363617643567,1.0512053829483468,True
77aa45d8de,Ti(PSe3)2,9,266.93857395241406,3.630229540752472,583.574524,8.922595599589696,5.767871206693712,0.0508799842578874,0.0075560231218217,0.2340823164360803,1.4264065676188475,0.4614394748213226,0.3784692746140696,0.4618432902266208,0.5608920913731923,C2,monoclinic,1.4820016550752813,19.52130889892578,7.97699499130249,0.46993195920794256,1.0184043300368015,True
38731d0243,ErMoBr6,8,338.1630510799054,3.646626977845641,742.6229999999999,15.449868574915833,4.1522292618226695,0.1237183018518009,0.130667171406077,0.3766709388997391,2.3736055518827905,0.1351843340593095,0.0335202562198692,0.1388029636073567,0.5688595856263979,P-31m,trigonal,16.970621641287018,6.676199913024902,2.9272444248199463,0.13682158244367035,1.0121112286845497,True
19662eb567,Li2VAgS4,8,212.86507587526225,2.347693973062716,300.9517,19.433026494839343,5.732930774844545,0.0625837960480883,0.0756860062099913,0.3657016056901097,2.2688706809666663,0.2597296475226578,0.1207700499965867,0.2646121460454509,0.5946245871532045,P-42m,tetragonal,4.923609679469457,16.003889083862305,7.327431678771973,0.605929167442274,2.3329226109599794,True
0b5574a75e,Cs2HPtI5,9,398.0926041856869,4.573450627592799,1096.4251938,10.914105465291916,5.379876381512589,0.0576996046601752,0.0608989231804447,0.2883171458842372,1.7025489330870414,0.3230975848959895,0.170597927952815,0.3236735685394462,0.5982061935255613,I4mm,tetragonal,3.506526724586108,4.659430503845215,4.5422844886779785,0.46900685842841716,1.4515950609144859,True
a453186cd3,Rb3Ag2As2Au,8,254.0186185161511,5.353535747668943,818.9495689999999,23.049466878924903,8.627816638054872,0.0111277194581225,0.0315412837649728,0.3336030548856406,2.002024549836478,0.4379350242313796,0.3193344640619965,0.4381545992706941,0.5993636900538698,C2/m,monoclinic,1.8769151391611387,20.612224578857422,8.063405990600586,0.4151327808927425,1.054927590371449,True
33a4234ddb,Rb3Ag(PAu)2,8,241.9802508861185,5.628124066021613,820.152262,25.37932225254954,9.364320231668705,0.046041454794601,0.0183886521369497,0.3357180744269678,2.0180144375104887,0.4677998951129254,0.3562842015108645,0.4719368019543206,0.6047732165342851,C2/m,monoclinic,1.6974460668468434,22.14596939086914,7.514431476593018,0.3067024948001399,1.5252562435716843,True
5dfbe90198,Rb3Cu(AgAs)2,8,239.3205409735585,4.756581623737135,685.529,23.07307384526624,8.907106698189862,0.0121426502509841,0.0192167605810948,0.3289864588635271,1.9678181133409784,0.4940814926370819,0.4035694913945122,0.4912743281219021,0.604887590705738,C2/m,monoclinic,1.498843702519688,23.66303253173828,9.054086685180664,0.5014921661994001,1.0149988891969317,True
26f790a4a2,KRb2BiO4,8,189.4956696301344,4.232604007620725,483.0119,27.24195816274789,8.472903868089926,0.04560555343489,0.0519411546556306,0.3590961426115318,2.20940570749865,0.3545046186753142,0.2056419133595467,0.3568846366477519,0.607598117671654,C2,monoclinic,2.954641433477242,21.51108169555664,7.445504665374756,0.3286285492502651,1.0787395662491372,True
89430a2309,ZnCd2AsI3,7,256.357949929414,4.831290194532671,745.86601,14.240016451875327,6.870385997025155,0.0279849926593089,0.0189497510863069,0.2921861560147245,1.7253049481335172,0.4926023013941387,0.3988359693212006,0.4922642710781122,0.6096834110339863,Pm,monoclinic,1.5286570368054762,21.68587875366211,10.962285041809082,1.0419411571380741,2.115177201140197,False
8344cb67c9,MgMnCl6,8,210.1122643046233,2.3073984920857487,291.961045,7.902394786640953,4.096512276562348,0.0542343229333076,0.0793788987260267,0.2789945525883744,1.6495828641547268,0.2894019026238521,0.1314763958277062,0.2887352455690718,0.6132729417978718,C2,monoclinic,4.6645098379601,6.67186975479126,4.388854026794434,0.4056899528320482,1.4018219961716718,True
8c8ae67bba,CeCdBr6,8,294.1400045135896,4.132158881431269,731.951,8.25336936020119,4.363719988220097,0.0276383390007281,0.0917757052447722,0.2752500129151282,1.629018592709938,0.2713757106573223,0.1081996364078277,0.2676189630999216,0.6156402669005305,C2,monoclinic,5.689855228164076,7.615973472595215,3.923124313354492,0.22526336670584068,1.2047041408721253,True
79d4f4d82f,Rb4CdAs2Pt,8,272.47359073314567,4.870631422947189,799.2094,28.96564125502756,9.975351074570527,0.0183767678701618,0.0145492309482334,0.3455386059982261,2.0950187336438857,0.5332553062960492,0.4542523594192215,0.5290524190926418,0.625523914996265,C2/m,monoclinic,1.3770405415087346,25.75339126586914,10.937777519226074,0.7690920905687483,1.442258673262538,True
ea5938aeae,Cs2ZrCuAgTe4,9,328.9350195990125,5.24434742665997,1038.8491038,15.02718309861,6.738450067650883,0.0396882095160278,0.0533282812426277,0.3049464448932527,1.8038063209397888,0.3594195869652326,0.2137413133724226,0.3589922800730949,0.6273005044403155,C222,orthorhombic,2.934858472340852,20.89263916015625,11.789271354675293,1.053736463418583,2.9317725066567206,False
e52bf49973,Rb2Os(Cl2F)2,9,247.59086074549305,3.628199903696799,540.9744064,18.79103304392603,6.3056203247792,0.0631748248234826,0.0916929864092553,0.3490966221202964,2.124093007650328,0.2598044752235518,0.1024424707784501,0.2589636307431786,0.6306574240142938,I4/mmm,tetragonal,6.156210595293056,14.369314193725586,5.70864200592041,0.2692074140632953,1.0361923667082817,True
c379a102ce,Cs2NbFeS4,8,258.7055175264118,3.484183941450944,542.8222838,12.738962232497755,6.00782315461416,0.0245669439125025,0.0471847637781814,0.296228516545218,1.749588313353049,0.4065215164475623,0.2524224985283319,0.4041654234881052,0.6380375960741412,C2,monoclinic,2.5276573989799407,15.45688533782959,7.689475059509277,0.6222713849121192,1.5307218922873096,True
12d9ab62e2,ZnCd2SbI3,7,280.2466211037221,4.696993803978803,792.70441,14.333360690555766,6.235906042792356,0.0463361601778946,0.0428728705817403,0.310019877280751,1.8365788172892,0.3990713633515885,0.2614226098367634,0.4042376411427317,0.6386604768644334,Pm,monoclinic,2.443019283080463,20.850902557373047,9.906458854675293,0.876910304651141,2.197377174063398,True
871f3f6ecb,Cs2Ni(PdS2)2,9,246.2133805250588,4.489040963347265,665.6043038,20.34855755003115,7.413102155265436,0.1066489901776056,0.0540113141737906,0.3375715419314264,2.0321959236064555,0.3252795851782202,0.1650399323785183,0.3244022419350049,0.6409207753674042,Fmmm,orthorhombic,3.8834284898848326,20.538475036621094,7.977221488952637,0.3893879618828768,1.1970869972351068,True
e83b56bce9,Er2ZnBr6,9,369.13302941988985,3.955746504420477,879.3509999999999,14.730012502539983,7.237499778468322,0.0420465569082204,0.0158439344921032,0.2889020116341596,1.7059589806294189,0.5268449499843355,0.4197121174353536,0.5252224095983187,0.6478950265129176,P-31m,trigonal,1.5436652877021355,9.767852783203125,7.704328536987305,0.911464937627205,1.7300439866687634,True
20ff0e5d0c,Er2TeBr5,8,333.39313992896007,4.291580692305079,861.6379999999999,15.885106123842885,7.001345103757532,0.067117695394439,0.0232834513680317,0.3078547611969594,1.8224796073654463,0.4669003277737674,0.3198134620699632,0.4671240528006343,0.6539485440140331,P1,triclinic,2.044781166438121,9.188289642333984,3.6141738891601562,0.1532431200030648,3.0467947126398207,True
e2e64b1307,Cs3Ag3AsP,8,272.8352703089249,5.040717615067528,828.2163177,14.958034967565824,7.392857964002604,0.0522690582851325,0.0254524163094494,0.2878337225316563,1.699738291599967,0.4930853858742849,0.3554816760664011,0.4931176124634031,0.6740073471641691,R3m,trigonal,1.8960396345106407,20.762224197387695,6.937081336975098,0.2941435439283864,1.6763427110755622,True
4dd3881ae6,Zn3PI2Br,7,212.08802593279623,4.391662906790818,560.9137020000001,13.408924978515286,6.661505598658512,0.0564925317301207,0.0296494552474832,0.2868921981325685,1.6942847726176526,0.4773555337475709,0.33318518931258,0.4803130403579121,0.6797385032962967,Pm,monoclinic,2.040122205607991,21.785926818847656,14.707976341247559,2.1191745861293745,4.439405089729219,False
999eaeb58a,Cs2HfCuAgTe4,9,326.42262915688826,5.728641212132519,1126.1151037999998,15.09292462536242,7.270717861633388,0.0638016046829137,0.0501386835792508,0.2924608510604951,1.7269384883380998,0.4145102536393473,0.2396687515466397,0.4187954421645594,0.6855018419246129,C222,orthorhombic,2.860205335492866,21.304203033447266,12.437769889831543,1.1271118891394103,2.719141153309264,False
222af8439d,K3Ag(SbAu)2,8,257.7754298031124,5.556805649700048,862.6162380000001,23.05094740642378,9.29790916448281,0.043060572183436,0.0221095965802797,0.322221412787993,1.919349153310918,0.5241128288210825,0.3982876970024871,0.5210374098739998,0.686336821797185,C2/m,monoclinic,1.7232187360105655,19.744678497314453,8.338619232177734,0.4676848292136455,1.1206539021210367,True
bf1f5d1c8c,Rb2HPtI5,9,366.946641731045,4.532301246775036,1001.54989,12.060402730929082,6.379401072427502,0.0272641833621104,0.0465378642091851,0.2751653048711832,1.6285579429699624,0.4384741205219786,0.2796401578906999,0.4365280207704428,0.6903087757741005,I4mm,tetragonal,2.4685609569849927,7.339189529418945,4.645675182342529,0.32534198073605175,1.3477329901600075,True
0a7c624c48,Ru(IF)2,5,143.35853838054362,4.550726684981649,392.8757464,18.41628577208736,6.32881991821921,0.0644462405401478,0.0595606259537048,0.3458332580298603,2.0974019877608607,0.3592645997516568,0.1952177631863263,0.3587240074040765,0.6923260849745336,Cmmm,orthorhombic,3.546429759640984,6.6318182945251465,3.2454257011413574,0.19289579950958918,1.8624801611286363,True
198468c59e,V(OF3)2,9,128.5474611956122,2.5438942944543816,196.9307192,6.24544631054811,3.820818604056623,0.1325945574515759,0.1215771096923182,0.2459241973633341,1.4806256656552186,0.2209559334425295,0.0623068694557536,0.2257354879529509,0.6949024509376537,P-1,triclinic,11.152902673614976,8.888897895812988,5.357105255126953,0.3615272691140203,1.6361962472849967,True
9f332958d5,NaNdSnI6,9,406.35225774639423,4.280021653391435,1047.36858928,6.705950166258957,4.339860091949817,0.0133089653646193,0.0860372811087616,0.2338348528666883,1.4253051803591226,0.319407861671227,0.1361886087622478,0.316960203463096,0.6964713102294747,R3,trigonal,5.114020302867946,7.0490570068359375,6.32082986831665,0.7494055377266379,2.3462338522463053,True
51a5dfe7d3,K4HgAs2Pd,8,246.5270112989097,4.130661385578747,613.2464,22.68819121177357,9.151422046795217,0.0299564804815137,0.0150638544209184,0.3222242302397433,1.919368942973241,0.5848103998826293,0.4762505268220104,0.5824782073641558,0.7021753157917155,C2/m,monoclinic,1.4743822342355963,20.69769859313965,9.975869178771973,0.8041917073941743,1.375132363507172,True
adbbd64392,Rb3Cu2As2Au,8,234.64318704812592,5.1682739252514285,730.305169,24.00027187412108,9.43043638131078,0.0517208140512773,0.0195980703553149,0.326287153593955,1.948247621634376,0.5229424547339422,0.3890238674589158,0.5234522352625639,0.7030519861326952,C2/m,monoclinic,1.8072207001719327,22.465621948242188,9.375110626220703,0.5531476618783151,1.0577600974465544,True
3dc9a53ee3,Rb2Ru(Cl2F)2,9,242.47981287062137,3.094094575734468,451.8144064,20.17089875962376,7.27891031304855,0.0598787663255673,0.0606534719269943,0.3389422228138462,2.042786627498496,0.3753479865755696,0.1952444344606636,0.3695437074138107,0.7033725700661863,I4/mmm,tetragonal,3.602523022021898,14.786263465881348,5.512304306030273,0.25633117525689364,1.4643087646260662,True
bcf3ef5d3b,CsK2SbO4,8,182.6576449615065,3.6078476594659903,396.8596519,26.679781594738188,8.978495695804027,0.0491416411768873,0.0411833555246183,0.34870736617421,2.1208805090546594,0.4514134316518436,0.2805148064208487,0.4535955355184561,0.7073783582459436,I-42m,tetragonal,2.521714868714214,36.3021354675293,9.356131553649902,0.35744316260479175,1.262895696094068,True
8cd1ce9306,Rb2Pt3(SeS)2,9,251.82357382536568,6.450554762649119,978.2376,23.24400042037428,7.941817215938644,0.0605816934808122,0.0873288947785956,0.3466313867725453,2.103879589803439,0.2825338044651695,0.1209661478660144,0.2833588003828522,0.713047990618819,C2/m,monoclinic,5.894607732806467,17.977832794189453,5.775160789489746,0.16366956451467518,1.7262452264900878,True
15aca1906a,K2RbSbO4,8,175.43559264491546,3.3073612588669903,349.422,30.81823747950553,9.51799488471989,0.0613149571760025,0.0349448019092364,0.359992024318584,2.2173206332054063,0.4617528231785603,0.3032651709630355,0.4606684716406425,0.7151534987612392,I-42m,tetragonal,2.358178805994204,37.99662399291992,11.187141418457031,0.5580383672718205,1.2085218308584689,True
8bf26c7bed,Rb3Cu2AgAs2,8,236.4625237125101,4.502823220950177,641.2067999999999,22.67095541680544,9.062394125797482,0.0429347916015671,0.0234297700155576,0.3236322378627819,1.9292994036751805,0.539072395923068,0.4006891543300659,0.5355527431912147,0.7168948423704329,C2/m,monoclinic,1.7891545968321716,24.231891632080078,9.71461296081543,0.6001905345233834,1.1133764946277045,True
7b77d5ff30,NaScSnI6,9,378.3817451763693,4.160687068032361,948.08250128,8.123386745451995,4.890329341857659,0.0394881649586263,0.0779532363831811,0.2493037840949782,1.4966637382762369,0.3529717430071758,0.1639738619650358,0.3524149838815994,0.7177984559781839,R3,trigonal,4.377517534661959,7.192596912384033,3.8080742359161377,0.21343193181971437,1.653790695692763,True
dc166d4b9e,NaPrSnI6,9,412.6100718235165,4.201690074972626,1044.03423928,8.089759291332518,4.598659912720898,0.0507568498335737,0.0906573555484758,0.2610501338874657,1.5544856187776788,0.3115855584809462,0.1336535249015882,0.3076249946180792,0.7188435995678648,R3,trigonal,5.378411082664404,6.417746543884277,4.927595615386963,0.4585177124050346,1.4715627856451936,True
c4ea4b1cb6,K3Cu(PAu)2,8,210.1771323512397,5.030523624986222,636.721562,30.796704849563504,11.38161372363354,0.0279700157484413,0.0073692557629482,0.3354810036443854,2.016211981305691,0.6337204387573776,0.5510579538975939,0.6320519865063441,0.7205812410713016,C2/m,monoclinic,1.3076324113910007,25.844419479370117,9.57612133026123,0.4904609423271708,1.292091549126134,True
1ea216bb3c,Er2CuBr5,8,304.6162094683423,4.347829667557896,797.584,17.654012001227688,7.339694985238196,0.0550278728728096,0.0417981664874692,0.3174257637831326,1.8861275310333163,0.4539076757722417,0.2816923379244667,0.4493341536941639,0.7265153637415294,P1,triclinic,2.5791094251783946,11.349957466125488,5.0473222732543945,0.27814003824275507,1.6319393591802134,True
bcb3257dd0,Cs3Cu2AgP2,8,246.57896129595017,4.68454792555062,695.6240797,19.45014424439834,8.351353814761113,0.0565767411883515,0.0274508083009094,0.3121934753106621,1.850906510434522,0.5120255880222007,0.3596758918285249,0.5069183517699478,0.7317444961941421,C2/m,monoclinic,2.034455221544292,26.20793342590332,8.755716323852539,0.4182609120489207,1.2241774769580023,True
34e7f7b4b5,NaEuTmI6,9,410.27120620032105,4.473671025218711,1105.31479928,11.203209912577314,5.363087470868639,0.0292064371067799,0.0891023095188211,0.2935830041502046,1.7336366264672955,0.3185917446702817,0.1363951839882594,0.3251448367843985,0.7354236801647966,R3,trigonal,5.391859585218935,4.553483963012695,4.295426368713379,0.42918332552641447,1.347126322970442,True
9d0c89704a,NaYSnI6,9,400.19459432543096,4.116269051152864,992.03243928,8.408014756553362,4.343979389532231,0.0741660382513921,0.1083584072948698,0.279627845289801,1.6531001215041008,0.2598053210888394,0.0825333737558581,0.261398181290719,0.7361012359603497,R3,trigonal,8.91883128560587,7.095392227172852,5.394814491271973,0.5207644981231687,2.0044412329226136,True
42894cf736,K2Zr(Te2Au)2,9,304.3061614627407,5.859263656632207,1073.753738,19.73733367665344,8.557315853457744,0.0991928182819592,0.0327526858182132,0.3105931360903632,1.840340580735072,0.4574812620673131,0.2746556665774049,0.4573001031984664,0.7459433241494076,C222,orthorhombic,2.715921842956704,15.72037410736084,9.839011192321777,0.8196417590639501,1.7916400670927353,True
