material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95
00605d5741,K6Ba6AlGaSb8,22,902.7742926505463,3.9166447360116083,2129.3363386,23.192165726214135,13.449919575571538,0.015943517286083588,0.006394666619056425,0.2570065028449713,1.5342064152863095,0.8744391643542603,0.8035023026365483,0.8746333923178504,0.9503573005307688
0065492a8f,NdDy7(OsI4)2,18,850.2177702831848,5.229236744370573,2677.43776,19.582974595687315,11.892442222156882,0.04141200242775495,0.06492206462753516,0.2474756740843977,1.4879562015392929,0.7886089443612332,0.422657705430067,0.786089501923561,1.445585192512219
00717f8b0b,Cs3InPBr9,14,542.9102081569732,3.8649677149653,1263.6441177,10.218788581982372,5.681856177941204,0.046419932346123384,0.03889340320620041,0.2654595129953503,1.5770649917574269,0.30744801856652376,0.20321088088778883,0.30913474953139986,0.4572881463999048
0073768315,Os2NF8,11,180.23367565589717,5.034620137004418,546.4539256,13.198102354338932,4.888262568620221,0.10809834764740384,0.12110158186605216,0.33516253863815987,2.0137947400210745,0.12348832228699703,0.03608368762925096,0.12260363994865275,0.43460691937426515
0075ee47cf,PrNd3Pt4F28,36,568.6590077536057,5.507082452852491,1885.9249396,35.87988277005739,17.182088460089584,0.03205377103786363,0.09906762540601431,0.29352047682551785,1.7332623406608807,0.4591523409528472,0.17415857619529618,0.47546409608166235,1.212775537660245
007666d1df,YTm7Se12,20,564.5061385714865,6.5272604754358365,2218.9653200000002,57.411775359777444,20.503024194417094,0.04976788105605337,0.019782159557969616,0.3404337473681575,2.054412151677489,0.720350269556026,0.5319263739905407,0.7173162976988985,0.958217160816559
007b27dc8d,La3PrNd2(CBr5)2,18,594.1632794264488,4.664914842353884,1669.16946,11.381275280833298,8.342635559717905,0.041617760237267834,0.06271672250524636,0.20546021187531446,1.306855313224811,0.5193167698379331,0.28562265422650174,0.5189954316033302,0.9395242540801709
007d97a60c,Cs6HoSc(InBr9)2,28,1117.6166576887117,3.974814465391089,2675.2269434,12.805253443392107,6.42683436893522,0.04535319787611667,0.01914042611546401,0.28502021084890894,1.6835217401606457,0.20904549645264875,0.16072118712758768,0.20795762952213345,0.26677519019428086
0083f761f1,K3WF8,24,396.73083294932115,3.7931359504240545,906.2442512,16.653306538094053,8.433589080229982,0.10675847858459177,0.019259669050011842,0.2833597620152279,1.6740629329156682,0.26819842128700794,0.1690018589476842,0.2699514684447798,0.40914551702528745
0088260477,K6InTe4I,24,971.2518601673157,3.3739431373351136,1973.42454,15.600769854605161,9.857954106179964,0.0313882398298173,0.04458069435896965,0.23902466735077355,1.448670464235113,0.6036024336913297,0.3978995499984143,0.5996083915959292,0.9250510008041555
008ce6e997,CsRbTiZnTe4,16,664.0796181688378,4.21110855529769,1684.0985038,11.960147527150696,6.330223727305102,0.06381023082533607,0.09988253695042898,0.2750489053761346,1.6279252774112631,0.3084092503514918,0.1138416721135421,0.3014744681382094,0.8017009443813201
009084d44e,Tb3NdTm2CoBr10,17,553.2849327676589,5.452825981336307,1816.859665,13.145620478038648,7.338044820709847,0.014256028395544481,0.08006916040841322,0.26468007929082354,1.5730376572345595,0.3160798574724302,0.14851645365835747,0.3203835754037604,0.660094437329317
0092f71d56,Cs3K8Rb(AlTe3)4,28,1188.792813670918,3.4028080555913682,2436.0967100999997,14.299283826271822,6.888729894505287,0.05378515030723448,0.002485056438538822,0.2924522118866521,1.726887076885408,0.24530145998945366,0.19793214570491655,0.24632843722715986,0.3002996697032626
009b686e2c,KRb5(GaTe3)2,28,1189.3951229067325,3.8295122590643293,2742.9665999999997,15.937104721741237,6.955375182622263,0.03758556260159402,0.021941549213676196,0.309499845651274,1.8331767798706573,0.21143200684300684,0.16115040113542653,0.21082294438737995,0.2766010731252374
009c00a1dd,LaY5CoI10,17,667.9014492380303,4.7521611573908755,1911.4126149999997,10.111065000818288,5.735116438198123,0.034210780423019775,0.06159535823672503,0.26148939848620084,1.5567129470900303,0.25309489010832353,0.13761756714896012,0.25038753819283205,0.4624347378521466
009d50c590,K5Er(H9W)3,36,408.767542961542,3.8246001987113343,941.48488,22.37136807773999,11.751929262888432,0.04280015249888005,0.11319688958897886,0.2764830673879081,1.6357466968722476,0.3071259880357816,0.10480621493924634,0.3069561818640232,0.8792973895292953
009fc45dfb,La4Tb2RuI10,17,736.0093252247088,5.061843926820511,2243.5872799999997,9.415782744974294,5.556547840190179,0.032174047107310186,0.02794709751167819,0.25343606128225304,1.5166302361803847,0.25119963367162557,0.18858150493301828,0.25154066197535013,0.33211885451996975
00a16f479e,NaPrSiS4,14,342.2208739619106,3.107793354934981,640.4858385599999,36.97040817825603,15.524522942659686,0.02744133445472201,0.07584615561824341,0.3158211986831743,1.8752147580043488,0.9916312983508149,0.48113553628573946,0.9974576271216152,2.04275744099668
00a46aa420,PrNd3Br10,14,495.69038375018755,4.59839105099677,1372.67365,13.438440324512545,8.30931267344553,0.047417743429674857,0.009462001367856791,0.24366965722236122,1.4700690896800666,0.5368255105430093,0.4397090957682081,0.5383913940255887,0.6495500329800465
00a978df5a,SrNd5HoPtI12,20,855.0253773079323,5.227528612525073,2691.69796,8.853536706550043,6.110123967119464,0.02093688797217526,0.025157767918040766,0.21946801298258112,1.3634522408961116,0.2956972102298817,0.23471004770944867,0.2950887548318657,0.3764405186916543
00b2709ecf,RbLaCr2O8,12,242.82594836805436,3.1207732416837635,456.36066999999997,35.10085132549125,12.055825241518546,0.09573496447362466,0.10759156067389107,0.3459101260363573,2.0980244446325993,0.5661720425710426,0.18522797905016403,0.5896231576231359,1.6943284954741429
00b4c5137e,CsCu2AuSe2,6,184.07256413734652,5.546937124194234,614.8840209,14.971379370128137,8.922282520910922,0.05147622448812653,0.045472941834416934,0.2514057653828023,1.5067705164558285,0.8800306149793024,0.5469474705470085,0.8843989626369885,1.3861259207863625
00b8f38670,MnSbF7,18,325.4914049213031,3.159820103842566,619.3737348,13.837941125213405,6.1456297287420405,0.05912716519302023,0.055308335077414054,0.30657678608012734,1.8142370232008251,0.1988990795297927,0.10895904489554312,0.19384266197867303,0.3438081887447572
00b94f2819,Hf2Zr2Ti2BI12,19,678.8842778631431,5.304912025316494,2168.82664,5.969745216846103,4.879559732819985,0.07778763243935737,0.0790493597303941,0.1788184949620031,1.208181728797831,0.2374520821242138,0.11279378210240538,0.23600324692653007,0.46871636893022134
00bd96bc79,Dy3YV4F28,36,511.9966168209436,4.25557182823736,1312.1271396,32.78701580187164,20.053175342396248,0.028382630419125345,0.1305326208869807,0.24597846174606114,1.4808811456708286,0.8137968240797239,0.22677103899154422,0.8167436807624875,2.668560416258335
00be7833b1,Rb7TaIn3As5,32,1210.7356395009651,4.109831798495599,2996.5689599999996,20.348162847590963,10.744286006825954,0.0746042002364922,0.02765127374318898,0.2755021016676627,1.6303906537021198,0.4206469227817619,0.2836849287536125,0.4188750972076276,0.6111636258559092
00c19cb7a4,KZr2N3,12,221.47717067281513,3.9522114457670052,527.1328,81.63081789552348,21.274515573109646,0.1047961697932984,0.0916650364131488,0.38010618504458216,2.4080539250081663,0.8427647719419897,0.3193656660286168,0.8448741726302429,2.367388687442024
00c8db0dfd,Cs3SiS3,28,985.0292063377967,3.5266231954318115,2091.9874228,13.140528900547741,8.139325253196725,0.030825533729655213,0.01641142157144664,0.24329785998662584,1.4683389994367757,0.37420283491813605,0.31228433109878934,0.37485394473970163,0.4566744316973808
00c933d829,Cs2Tb5DyTe10,36,1418.508015258153,5.850631170631773,4997.8753076,34.030908558179384,16.7578204947867,0.03233409534301416,0.046583165808963815,0.28850134431550645,1.7036217603249963,0.5990395273559445,0.37103576485034073,0.6021737337462647,0.9300879898540522
00c989c1aa,KNa(NbCl3)3,28,731.7423438940723,2.9949435607117065,1319.76841856,14.060932012441508,7.2106330824468525,0.04299656071196846,0.04193352358685117,0.2810245245892265,1.6608979994878075,0.25407906030026584,0.1600684361230382,0.2528943515692843,0.3833691403986553
00c9aac705,K4Zr6FeI18,29,1196.098373027835,4.225783582132779,3043.86266,7.5343382693722,4.979477426881745,0.0375406712206411,0.06438818835133203,0.2292044505374599,1.404926420176146,0.1792387656772986,0.0964114826690957,0.18071444704987272,0.3346898764556178
00caa94620,CsInSb4,24,960.3357422132705,5.081986912129369,2939.0538076000003,24.673120138186242,14.789329958403647,0.08852341144573632,0.033268810623469584,0.25020468329798345,1.5009829627008342,0.855565922703176,0.5422179106573306,0.8528136523580367,1.296077387131236
00cf12f30d,Ho5Er2CoI12,20,763.4046450874937,5.962061242113006,2740.956435,10.391631493155828,7.05331696035949,0.01977128058045342,0.06429284299856322,0.22324168350924237,1.379310740228374,0.32561136057270357,0.18034288734236803,0.32355468039372615,0.5768906498395358
00d40dbc75,Tb2Sm2Dy3CoI12,20,790.8491124901165,5.643671312350729,2687.857535,9.491335973800853,6.310034900727811,0.013997537410682315,0.05677317198959209,0.22789096427083957,1.3992239743065102,0.28103848959586525,0.1638454480235795,0.2802144158042388,0.4640884081949518
00d60bb91b,NaS7,32,973.9820511652769,1.6874713709466922,989.7790771199999,3.6362303035638264,2.2693614085311995,0.0832458801503729,0.06618380297857182,0.24168852647281108,1.460885171536599,0.06993152738120623,0.0338681063576459,0.07002842468214755,0.13511451683832823
00de138e8d,Rb2Ba(SiSe3)2,22,763.7000712902216,3.645025769782259,1676.3872000000001,16.510280186443758,9.974951772016517,0.05802818720753465,0.04417786169056711,0.24855510578349985,1.4930884751741944,0.5699411149782093,0.36131816177566733,0.5668645997153449,0.90212445363015
00df4f835c,Cs5SiHS5,24,866.3450673963596,3.273545957888434,1707.891399,11.646111519057625,7.3119126903376985,0.0361718817713238,0.061364128119422566,0.240406985756686,1.4549898117371325,0.37450235205818977,0.21062373159759856,0.37548303391458554,0.6510661712261199
00e2264b19,MgFe4NiBr16,22,792.6948607540938,3.3199316074503087,1584.8424,9.190445565307451,2.9294088348257916,0.05853562333248145,0.0840328538608618,0.35593423453177786,2.1818357118628144,0.04898987427725369,0.02082148439679848,0.04943738668478434,0.11581630474471002
00e3856041,La3Nd3FeI10,17,724.1221838136956,4.98612457699707,2174.33211,8.134784101681461,5.0921558759482455,0.01058555198728113,0.0278719684093642,0.24104616834461773,1.4579257498608196,0.23385561514677608,0.1786724311542713,0.2327642411584256,0.30325164832599183
00f4228135,CeTm3Zr4F28,36,570.329803249649,4.4947506693722215,1543.7699196,40.9600049649263,21.39539156450397,0.044291245350040226,0.06220686280718483,0.27755677052406563,1.641640039470837,0.773192339933846,0.39709263953315793,0.763656259461165,1.389578145220711
00f79aad8a,K3Re2(O2F3)2,30,525.1502528175695,4.222550839804246,1335.3938384,19.47669292686904,11.204528210374585,0.032682974832034015,0.03557526008027133,0.25864310804915563,1.5423657304418437,0.38888426613367044,0.26839726812248826,0.39167589997953595,0.564355892057231
00feb7c3d7,Mn5Hg(MoO4)6,36,594.2111109638015,4.0098832530557225,1434.9058249999998,50.161058882166586,17.724525374768277,0.13413751403359836,0.05431181602309275,0.34194072124717095,2.06626655519255,0.41263775647233586,0.19341339593279944,0.41157237339987274,0.9067504001477923
0101c18c21,KTb(AuO2)4,14,240.4773838564188,7.69157473501226,1113.885126,77.39486160795236,22.976753588334,0.09052668149993574,0.02879625204927635,0.3649280859045128,2.2617725622903038,0.6900142191873482,0.42227480165888914,0.6820513405143411,1.1032769184396292
