Material,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio,Gruneisen parameter,Kappa_Slack (W m-1 K-1),Kappa_cal (W m-1 K-1)
mp-977549,201.88797,93.68826,4,69.89043313449729,11.25586189040822,473.74799999999993,5388.345187240804,2885.049145653229,3222.1495779718416,232.88936869342544,0.29905347587072356,1.7668754935834305,20.442756750161767,17.70562612387388
mp-2697,100.7348,56.942158,3,41.98421681780406,4.731103872660423,119.61880000000001,6110.616452566456,3469.2509705327957,3857.076007170644,330.39950554386365,0.26217722390869586,1.5602103423301565,21.763320483373363,17.819173297125936
mp-723,232.98753,167.9897,29,288.3076405140343,7.3030364089217015,1267.9745,7910.317679925004,4796.115075305939,5300.182312737037,238.86286377115522,0.20934440467730311,1.3222015471285218,24.591651249642265,18.021106057854464
mp-7948,253.0325,132.31177,8,108.80276921784849,13.082059252152389,857.17,5729.507970661757,3180.249402762672,3542.262374824318,220.90758105390003,0.27735517840684276,1.6405310617938205,21.51412290870707,18.074835614595287
mp-1938,233.61717,138.13284,20,171.3207612152271,3.9530686907205626,407.8451088,10280.496292568803,5911.276783089115,6564.9763564160285,351.91656630096963,0.25303561882232634,1.5146779060138094,22.929775669103027,18.457206001742477
mp-631536,176.01607,94.2002,4,58.46736389450966,12.335839533914202,434.3433,4944.735573858134,2763.3860668155025,3076.2821679333047,235.97439098903737,0.2729197750629202,1.6164188241312436,22.31691992603221,18.615133185728215
mp-2311,214.14328,103.491684,6,76.75730697732924,7.068081579827412,326.71734,7058.3322008406685,3826.5020475615393,4269.75195453325,299.1157489303251,0.291884917402096,1.7235163130770705,21.691648225200268,18.616378762275442
mp-22709,248.46957,163.87747,16,151.6828636170143,11.44065646887013,1045.05312,6388.815585144191,3784.7234864165807,4191.941219385643,234.01636089274697,0.22966024388254738,1.4069132394536892,24.3620271195051,18.692069245593018
mp-976722,105.07517,75.37084,5,63.068935851015254,7.3590267098297515,279.5032,5285.295615144995,3200.30591219841,3537.1225393226277,264.5583550363218,0.21055473892665383,1.3270369237270627,25.535973068679784,18.766180546990753
mp-22788,115.94484,75.93953,5,87.81780547372024,7.86708124347803,416.051524,5254.369785300433,3106.8989849900954,3441.786966164279,230.53294725746593,0.2312027510711604,1.4136679377755836,24.472563590371575,18.83967035279624
mp-1232,237.37207,128.59239,8,124.33938893087732,12.898261209624003,965.808,5629.956742498343,3157.4905066751116,3514.0065294858537,209.60880960185312,0.27056429150190403,1.603833214801351,22.748356185730493,18.90051241681032
mp-961649,133.85956,69.827934,3,57.38718380802577,7.947743298346008,274.669,5343.87223302966,2964.098840207511,3301.690846387472,254.84413610840087,0.27780985779373724,1.6430339248750299,22.728519982910353,19.10883337651596
mp-4342,131.24052,74.566345,5,66.19193300770227,4.515683425098605,180.00288,7147.04615641862,4063.5881451085024,4517.30113573066,332.4710985807514,0.2611522530119045,1.5550029919350736,23.473620276519497,19.183879618932977
mp-998987,120.0102,69.10269,4,64.10655139744617,5.601247001669695,216.24099999999999,6154.265290361993,3512.40931166311,3903.329677471471,290.36502638174585,0.2584572502602789,1.5414358411167044,23.681225351478176,19.25806588145857
mp-19391,116.5975,68.66392,4,41.49912793228428,4.23866783176424,105.93006928,7007.657581801239,4024.849050280351,4470.375238680941,384.42137908725437,0.253867124981246,1.5187360914474706,24.054769759477317,19.393622465701956
mp-3097,146.44464,86.78823,5,81.4392133866677,8.582267313316239,420.90735000000006,5526.931656341519,3180.016688543198,3531.4829217528363,242.5618319238273,0.2525625223254788,1.512376221588198,24.27076939101481,19.51886425227399
mp-16733,101.62397,73.07474,8,139.35126996858375,4.090728396971238,343.29104799999993,6975.708841826448,4226.523707177799,4671.0514027405125,268.2383567147561,0.20997993064748788,1.3247373256278174,26.712106691973958,19.604158262175254
mp-982870,226.50423,110.049194,4,63.82652349083469,15.34724343803963,589.9055386,4931.475182671986,2677.80065066447,2987.6316950449523,222.57166354022513,0.2909298814337137,1.7178646490965082,22.92439178189646,19.64900756391422
mp-999485,129.45724,62.413914,2,23.41588043986563,5.631770834937981,79.4157,6145.207427369558,3329.0339252071753,3714.8593098265646,386.5883394186215,0.29231621296345645,1.7260780642568971,22.913777624827706,19.676590979433197
mp-3035,115.29172,78.232475,5,75.3195422222173,6.789842658893947,307.97700000000003,5687.062202513567,3394.4051724341416,3756.9413708986467,264.85513906706126,0.22330440385881037,1.3795765973760428,27.526775618477263,20.82685198944745
mp-862790,242.05603,107.71292,4,51.47030239075101,9.031140487642421,279.9305,6534.892923692086,3453.524989681363,3860.576916438228,308.98911464738273,0.30624409529649366,1.812100849193088,24.10766974473529,21.050977956798715
mp-568371,161.12842,93.47557,5,81.20267532349816,8.736871788861238,427.24521,5719.059913691733,3270.928729244443,3634.318091128936,249.8672672240514,0.25693728878374267,1.5338627843557995,26.087105464994227,21.15461374692337
mp-7006,148.25458,84.904045,5,67.4037268914407,5.629866637933959,228.52458000000001,6814.80670998719,3883.426924549576,4316.203215975021,315.75516082904124,0.2595547996660723,1.5469394308570148,25.976753526978452,21.167669120704048
mp-674456,193.3025,143.23778,19,241.92561340780722,7.037507275940623,1025.30154,7389.549497914262,4511.483348776267,4982.144950265351,238.04859292020487,0.20288587661132262,1.2968258953413956,29.553122881767585,21.3282565954832
mp-10037,217.20447,107.75036,5,51.59979334082594,6.9444222668578055,215.7918236,7208.722366910154,3939.048259102175,4392.743802008749,351.28782447721386,0.28715663561885396,1.6958137207402182,25.27559044065233,21.550802872958087
mp-570236,129.65788,84.541306,5,86.60534447421308,7.765228730789176,404.99517399999996,5586.900370924122,3299.570018481156,3655.635155624659,245.99398675836656,0.23219017193582578,1.4180170698292551,28.617720308218114,22.07759672935018
mp-20401,133.42302,100.615974,8,120.16210500478755,8.2419390723173,596.414,5697.839439040531,3493.9667592941214,3856.7348268256287,232.68790743543693,0.19868539566283105,1.2806980427780907,31.028983784807927,22.16823973618788
mp-5054,125.662926,83.44351,5,76.81146683131207,6.933478935335531,320.721564,5845.560062043439,3469.130897212784,3841.740451782203,269.06830608013786,0.22815706277116307,1.4003764705046593,29.28244151259522,22.39385866311502
mp-7596,250.38646,142.51593,12,132.11468431142572,6.179509148785718,491.64991999999995,8442.09955385385,4802.360033883842,5338.3303796359905,312.05534652040035,0.2607924462659653,1.5531812355823458,27.883033798580865,22.772568270394075
mp-2377,263.34326,137.42027,8,120.94183616960157,9.81817606086738,715.086,6744.185642589777,3741.19198610464,4167.256865000359,250.88110955116466,0.2777450182885805,1.642676646590824,27.155516237978873,22.828460642038564
mp-12058,153.20828,97.61172,5,76.5390080980773,9.358205353628449,431.346524,5502.637080442865,3229.644281742284,3580.2259151425437,251.04950279516052,0.23724341665955748,1.44058736530809,30.03783335669566,23.42302230997108
mp-11328,162.3804,105.12277,6,88.67367062395827,9.205433436626878,491.57504800000004,5732.871686904472,3379.296368507504,3744.6333589068868,250.0082173369535,0.23376034262560696,1.4249738039269078,30.301520609063786,23.455259880827576
mp-22266,185.10815,109.33555,7,68.99303508766444,5.3459352145268895,222.11599999999999,7867.363998058131,4522.3987051659315,5022.637006531031,364.59153884289725,0.2532523097295371,1.51573389832725,29.25414325558822,23.55776660595786
mp-21081,194.19202,157.5764,24,210.08044780570904,4.644355742513345,587.5732479999999,9330.090299017658,5824.824560652566,6417.399077947241,321.3959351304101,0.18065416664373143,1.2146335398657602,36.27093905569192,24.782072179825803
mp-975190,88.93903,75.597885,5,72.63406049182207,5.968416052073501,261.066,5638.266003153176,3558.977793689879,3916.2914346446837,279.45042340899806,0.16883214804371388,1.1739163359712284,38.40560018885082,25.459395577851673
mp-5112,127.62096,87.980606,5,77.75341280215822,6.726116894872241,314.94504,6034.44591961286,3616.689866515631,4001.3655743777636,279.1118582831782,0.21971385024285583,1.3644771947094023,34.10296351798079,25.595217381263996
mp-9902,144.0297,101.0645,10,160.24705880329944,4.248903060639955,410.03203799999994,8100.17170298029,4877.091484370372,5393.404446693965,295.62614725071467,0.21566024725684918,1.3477194502548877,34.483137987672826,25.642671243274993
mp-631543,96.80968,62.493816,3,54.721770085189306,4.630986192144609,152.61053859999998,6236.803000307646,3673.514686357318,4070.9505160442754,319.2412392635301,0.2343874867784547,1.4277665270597455,33.20858103081662,25.739845637297332
mp-171,188.47864,106.96544,4,43.40330286280928,8.685477313424796,227.02169999999998,6174.22211369792,3509.3355309414083,3901.270535857725,330.5027049946544,0.2613803969314648,1.5561597950944666,31.53125903759943,25.779686311580736
mp-1550,89.70608,46.772224,2,40.98345801388918,2.3481923088258743,57.9553006,8047.362781635479,4463.0030313072375,4971.367388377828,429.28877841477697,0.2779029617507996,1.6435471542120328,30.71415652292262,25.826488995262505
mp-754545,109.087036,67.64547,2,32.22816967729903,8.256351751364411,160.2414,4912.9105809248285,2862.3666592521117,3175.2040402289163,297.05461346995116,0.24305771974099752,1.4672231650941938,33.28169823312935,26.266208521487815
mp-9988,163.99321,113.55538,8,112.12504106642292,6.809161730388315,459.77692,6805.880018815487,4083.7301459576584,4517.575714831929,278.92093478424556,0.21870649063402062,1.3602844134801,35.31802651675452,26.446737978281888
mp-10503,241.27142,189.06445,16,168.56741853902184,12.57444414815064,1276.4779999999998,6263.778733913686,3877.578005488856,4275.930633523901,230.45315041972682,0.18933805499309495,1.2458273251451784,38.3338143517302,26.76709412894698
mp-866152,176.67369,103.57768,4,42.63908469009941,6.805302025963733,174.74557199999998,6801.081650920081,3901.3004033349785,4333.620557290317,369.3103411465714,0.25478721932390574,1.5232457305397997,35.27355136755483,28.488389578691795
mp-971752,129.7105,90.27829,4,52.26626867707066,7.033960443491269,221.39729999999997,5962.671167064805,3582.5453844092904,3962.63113130512,315.5389857543325,0.21753300385968827,1.3554239023750716,38.481903089848,28.73909579433459
mp-631280,220.91875,110.81927,3,49.82400730245159,11.43713596676832,343.168045,5677.600505697352,3112.7840689192853,3470.4325382197944,280.7893287923973,0.2851161231916808,1.6840706233667464,34.332265123858065,29.18681401403982
mp-978508,198.9356,110.710236,4,54.453069753807036,8.37042905389632,274.4865,6434.408436623596,3636.805101658054,4044.8654779411627,317.71654927452886,0.2652843119405308,1.5761583650131274,35.522171198095954,29.24609267399352
mp-570784,163.25609,157.64995,18,210.03578953480695,7.684098809496087,971.9348316,6971.452365818911,4529.501894934749,4967.563105765092,248.80293661013877,0.1347416370155073,1.0666368132363313,48.98306446584895,29.669261827457078
mp-864971,193.36926,114.08388,4,59.9054599719414,10.416591920800572,375.78804499999995,5759.029569539387,3309.400373819736,3675.5671247173545,279.6697106094482,0.2534890724581659,1.516888972234081,37.23367787794218,29.99712903501584
mp-866161,255.96564,158.9254,8,107.77015677444759,11.083331013418961,719.316,6497.191396686459,3786.705271890894,4200.4365072069795,262.7875563931734,0.24278983960924863,1.4659799265706277,38.73950148531926,30.55688115030461
mp-1018015,144.6314,95.293236,4,56.29001773433308,6.5876400507286945,223.312045,6422.012073326111,3803.3483676135647,4212.678523945882,327.258599273414,0.22988801001221887,1.4079076338490024,40.861197223022806,31.36676687858115
mp-1008224,195.63979,113.59392,4,44.74502645169284,7.346076135725464,197.94798999999998,6873.826214802368,3932.328824526879,4369.107293874681,366.39904293251857,0.25676279957877385,1.5329970030622997,39.10257740656814,31.698788059876836
mp-7576,181.56146,125.25416,8,97.3059135804223,5.466414963227016,320.3264,7985.311208413423,4786.794437632094,5295.830230702743,342.79213838520775,0.21955453256113586,1.3638128329942474,43.32329058705376,32.503613790256104
mp-12110,250.15193,116.26302,2,32.12231431364372,14.578703866149654,282.01788,5271.798650167221,2823.9782601070733,3153.836889767828,295.37937230968555,0.29878765512137373,1.7652375024953932,38.400196413154035,33.248008659702414
mp-3216,111.50684,90.98286,5,50.57481107966639,4.370752155316744,133.1194,7298.4318029667165,4562.487570345418,5025.91799778624,404.6198508798015,0.17926393372280422,1.2097428409973936,49.388544682979465,33.626151652733576
mp-862620,328.91516,193.91408,8,109.7844290538829,14.987114227174313,990.854,6260.843307027234,3597.0432595682973,3995.1055711356576,248.40360130513017,0.25363677119908506,1.5176102080696505,42.04848644210987,33.88573158147039
mp-619,172.95264,192.01366,20,193.7057414376141,9.644828338436094,1125.09164,6669.090984801713,4461.889471990306,4875.470193980328,250.86816410840942,0.09483472680256426,0.9573046296283791,63.8059799692973,34.65980410754853
mp-1007730,116.08993,90.670944,4,66.89472973455626,6.439988876188073,259.4346158,6066.209957651138,3752.2477907153675,4138.07824524203,303.4901550213918,0.1901485763557449,1.248796845864958,52.037112816900624,36.408598344479
mp-988940,70.96231,58.15993,2,37.1542314572208,4.554370693569641,101.9031386,5710.340746875763,3573.532645407285,3936.0528694001764,351.18398788660835,0.1781372027662893,1.2057995370024797,56.15496059261584,38.123921560568746
mp-972066,224.28786,131.94699,5,49.523897122439884,5.572820746790818,166.2037386,8474.426505474079,4865.889120045668,5404.6476821798615,438.16632242304496,0.2540781557552393,1.519768634595425,47.35371929962024,38.19326162809477
mp-8282,175.10558,119.5711,6,74.00545978835848,4.924737183493445,219.48139999999998,8241.920139170566,4927.4426688781205,5452.845766901895,386.6741775639558,0.22187928928660433,1.3735543671268933,51.05678573656084,38.5068289117537
mp-749,129.643,85.858025,2,32.39152321220329,8.426196112834411,164.3667,5382.527045182842,3192.086597088548,3535.1751466649557,330.1746214582145,0.22874776661763513,1.402939866811022,51.77820553337269,39.64867355838176
mp-3155,160.99376,125.99304,8,89.94236358123686,4.4079661648078226,238.75553599999998,8639.101774818128,5346.310215322926,5895.748513387031,391.7665887887866,0.18965924712521323,1.2470028749959812,57.02488740232431,39.85008338127554
mp-569775,115.66365,86.17105,4,68.01523036314742,4.203363150449342,172.1686158,7406.14140579931,4527.747909538726,4999.4125202776095,364.6364889220753,0.20159760014406242,1.2918485517953278,55.964608018132644,40.26476226156282
mp-4992,206.446,146.42656,8,82.24278539326772,4.885074744635275,241.946824,9067.869316620012,5474.876442798668,6052.8185160774665,414.3826778698688,0.2131757400790909,1.3375964864479035,57.01008345924332,42.15231545358639
mp-998947,255.5924,148.72052,4,57.493863303116484,10.139813907193572,351.077,6690.500371994121,3829.750269181087,4254.9162423388225,328.21648873977273,0.2563284050403234,1.5308448206376917,54.36263554462465,44.03354954689232
mp-1953,112.11194,73.326195,2,32.12605775377784,3.8687884940458015,74.8485386,7365.432070404306,4353.5354002756285,4822.965579600269,451.68766170234784,0.23151208166314263,1.4150282728299526,59.086124142360994,45.51650688650736
mp-8044,224.56062,162.98181,8,88.39238516821234,5.442959368241889,289.734924,9010.098938293133,5472.074785587039,6046.167822072403,404.0965322882999,0.20780047442725894,1.3160704524044606,67.17889338040712,49.05134244897109
mp-972442,203.15765,150.72589,5,42.61244452154257,6.917640384005649,177.51919999999998,7643.268752689994,4667.829017041777,5154.638370377223,439.3688495313603,0.20259248081327663,1.295689910657085,68.6618437340888,49.517946503104675
mp-754382,53.139767,29.106228,1,18.667305756667336,0.3560490777285003,4.002602,16070.018863910846,9041.448855778286,10059.718212792737,1129.0204602723215,0.2684168312075802,1.5924888327265723,63.62087770023026,52.66659530840565
mp-11481,296.16895,190.58905,4,59.17711361771188,16.171655805110614,576.3140000000001,5833.344721800312,3432.9835968744505,3804.693091995813,290.67761000408535,0.23507118759568058,1.4308203485520568,72.53891921956132,56.306282723253055
mp-10055,269.53754,200.06905,7,56.78250890518898,7.517142576225905,257.05039,8446.484555485556,5158.976586862036,5696.938448139716,441.2789505183038,0.20247940241580376,1.2952524713882954,79.23000628099025,57.124091761801765
mp-580,161.6264,152.66322,3,34.456131447324516,12.801080389392268,265.622,5341.074241022561,3453.376277627313,3789.5697988088605,346.7189795143999,0.14081632462568025,1.0847347937417158,114.82864804985076,70.69841543617196
mp-1008625,303.28427,200.3977,3,38.187413649987974,16.51044627516379,379.6907,5878.158100065309,3483.910307829562,3858.5846215792917,341.13883151305106,0.22925338850106405,1.4051395440671495,92.59355517008582,70.9807613018596
mp-7188,201.38211,157.92151,3,41.33040808997226,9.810988175284425,244.1930772,6479.817571267646,4012.0308717482985,4424.112580307895,380.9600915442503,0.18915856230792308,1.2451710782007261,110.70943054323097,77.2699414040414
mp-1007881,200.72847,178.4601,4,32.17254362154019,6.880705080702766,133.312,7984.635595233743,5092.770341306121,5597.472146704022,523.9703176562507,0.15709127900782147,1.1353484754472487,132.31825826120286,85.0690099667594
mp-2857,186.92514,135.03406,2,22.947872202019163,4.266614349671871,58.962612,9274.145643478436,5625.743979914277,6216.702275460711,651.3120879540185,0.2088986387670154,1.3204271214764933,145.0237495261748,106.16435895226303
mp-1004753,189.12529,245.74413,13,109.54026228862992,4.102671502097381,270.63964999999996,11223.316416566298,7739.41615984922,8422.213755108276,524.0566195342722,0.0466644564391229,0.8440812300128674,229.21724393070693,109.17492433548543
mp-999198,234.21725,260.91507,4,41.256848764770744,8.593201441872843,213.502,8230.435142496319,5510.259922525055,6020.479094541684,518.7310508502368,0.093829298435426,0.9547468086909735,321.3960073322459,174.10305128460317
mp-1008487,275.50745,317.0209,4,41.504442234962355,15.57546965573094,389.302,6695.299005288941,4511.525068315438,4925.081260176973,423.50487781808204,0.08415975190189905,0.9305981821174713,336.7385519726328,177.6361085154403
