material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,space_group,crystal_system,worse_model_Kappa_cal,formula_reduced,also_in_this_screen
a0e05c85e7,MoBr5Cl,7,239.96625930935124,3.673857238242029,530.913,6.875097205268106,1.9457924520576488,0.057378966000053,0.1781593790699776,0.3706890342833699,2.31552807427742,0.0466373695071553,0.0076598114149527,0.0480015402167489,0.2547885447965724,True,5.545167922973633,1.4582427740097046,0.027895193759416,True,True,Cm,monoclinic,0.0466373695071553,MoBr5Cl,False
5fbe5bcacf,PdSe2I5Br,9,391.17629016743314,4.154852439608664,978.76635,4.272736509074029,1.859816666951612,0.0665249215915344,0.0285991460574868,0.3099386822504261,1.8360469874462548,0.0601032511540474,0.0405077391032083,0.0596853410026133,0.0874315509977588,True,4.928729057312012,2.1040279865264893,0.0708355674283733,True,True,P1,triclinic,0.0708355674283733,PdSe2I5Br,False
10d40a0dce,CoIrBr6,8,227.9421216301513,5.322171193574639,730.5741949999999,10.914193342671943,3.637859412923774,0.1092451946691718,0.0679786576268227,0.3500076083950478,2.1316421765472744,0.1021132643287625,0.045875836109239,0.1019253580830643,0.223590762193644,True,10.851346015930176,2.8024158477783203,0.0520570799360035,True,True,C2,monoclinic,0.1021132643287625,CoIrBr6,False
1d21b4ae34,NaGaBr6,8,336.9603670747021,2.8194872483163165,572.13676928,4.127642096580551,2.0692425280071545,0.0335241045368259,0.0768948116765671,0.2852319723667457,1.684733968321418,0.1062960773232516,0.050962346462119,0.1067694388784234,0.2260681722009087,True,6.424408435821533,1.863058924674988,0.0502082420139558,True,True,P1,triclinic,0.1062960773232516,NaGaBr6,False
7fb1d14f79,RuPtI6,8,292.744807919877,5.998925421184931,1057.58082,7.186872575488965,3.2261582623001424,0.0565091257074861,0.0327546798054327,0.3047653557024407,1.8026535358853912,0.120605945639343,0.0808884576387586,0.1210558251650127,0.1773907140293269,True,3.7188007831573486,2.4048142433166504,0.1121507782340992,True,True,C2,monoclinic,0.120605945639343,RuPtI6,False
a204f466ca,EuZrCl6,8,303.2124508551137,2.4967633176672823,455.906,9.135369166789074,3.052457308203524,0.0403913891907977,0.0641658272232555,0.349674927525906,2.1288802843637846,0.1263661999616711,0.0635233598227897,0.1256758669985177,0.2390356676870033,True,4.470212936401367,1.9245778322219849,0.0833658578208466,True,True,R3,trigonal,0.1263661999616711,EuZrCl6,False
7a34973f56,RuPtBr6,8,256.4116995481002,5.02269425406325,775.578,10.190538375122928,3.8091264362865465,0.0561778874188857,0.1042089812196901,0.3338113317252507,2.003590136177339,0.1328427523717517,0.0485095302111258,0.1311680822981678,0.3837255153591641,True,8.173014640808105,2.432324171066284,0.0527229900563349,True,True,C2,monoclinic,0.1328427523717517,RuPtBr6,False
38731d0243,ErMoBr6,8,338.1630510799054,3.646626977845641,742.6229999999999,15.449868574915833,4.1522292618226695,0.1237183018518009,0.130667171406077,0.3766709388997391,2.3736055518827905,0.1351843340593095,0.0335202562198692,0.1388029636073567,0.5688595856263979,True,6.676199913024902,2.9272444248199463,0.1368215824436703,True,True,P-31m,trigonal,0.1368215824436703,ErMoBr6,False
ebe4491461,GaIrCl6,8,205.9973134170349,3.826205984442952,474.658,5.475624262807284,2.961179494182705,0.1269943411710352,0.1136021173751486,0.270901729759656,1.6056269912287209,0.1432360009029993,0.0433665355302588,0.1471179921335986,0.4425071198593495,True,5.837257385253906,2.76790738105774,0.1130809544226755,True,True,C2,monoclinic,0.1432360009029993,GaIrCl6,False
9a57fc02a9,CoF8,9,161.59791365250567,2.1673646083852645,210.9204206,6.036348086636237,2.479447628563645,0.0271219852921668,0.0699580358128776,0.3193567813032553,1.8993942253079448,0.0896552178846222,0.0445300889082873,0.0881931883349661,0.1737210648114791,True,5.551172733306885,2.883700132369995,0.14393686994476,True,True,C2/m,monoclinic,0.14393686994476,CoF8,False
164b7cd4e3,MnPtCl6,8,218.0471997545069,3.5239981267423564,462.740045,6.645203048636021,3.246349364248554,0.0333205611432678,0.0795655071307978,0.2899433715128354,1.7120568174395745,0.1573399907402564,0.0731508113833312,0.1570916066626886,0.3205496887855615,True,5.83645486831665,2.9466254711151123,0.1407681683006013,True,True,C2,monoclinic,0.1573399907402564,MnPtCl6,False
09f6f8cefc,MgBr7,8,383.5775929379354,2.526595443148834,583.6329999999999,5.326135572030601,1.771463880996149,0.0193722982129514,0.1245278241897839,0.3502977355829194,2.134055532819493,0.0597585504750904,0.0182029991119086,0.0595157360699785,0.2005767991647118,True,2.700357675552368,2.007504940032959,0.1640408538055589,True,True,C2,monoclinic,0.1640408538055589,MgBr7,False
35c885b13e,ZrSnBr6,8,315.3508669634941,3.6299436957155,689.358,5.29840769418786,2.906129815085663,0.1071976150215924,0.0656724932347129,0.2681446252107992,1.5910595817712565,0.167142848900635,0.0751370711083014,0.1673758724106174,0.3427597346163807,True,5.944974899291992,1.8918079137802124,0.0490873134763071,True,True,R3,trigonal,0.167142848900635,ZrSnBr6,False
8587a98e3f,ErVBr6,8,296.55595843052987,3.906287177019073,697.6244999999999,10.46000771831675,3.941811870093073,0.1430444262219126,0.0366387876972,0.3326044555457702,1.9945453439262293,0.167936432598203,0.0855077653212373,0.165507360435214,0.3308852758265188,True,6.977860927581787,2.926921844482422,0.120664187889733,True,True,P-31m,trigonal,0.167936432598203,ErVBr6,False
94d8192cb2,Cs2Pd2PtSe4,9,281.6103429417815,5.83511163765161,989.5749038,17.588662701884378,5.615870267435609,0.0684338184004717,0.0449905004488245,0.3557119345649952,2.1799184810632246,0.1701306371874152,0.0988007245541158,0.1698689404859873,0.2911824429675484,True,16.481189727783203,5.0645904541015625,0.1396578029287634,True,True,C2/m,monoclinic,0.1701306371874152,Cs2Pd2PtSe4,False
b5387a932b,Cs2Pd(PtSe2)2,9,280.5672713777751,6.381563382631957,1078.2389038,18.323089382002948,5.852464827825875,0.0528721347871779,0.0364780354579023,0.3556651247422467,2.17951511808212,0.1729264467978669,0.1134670320502338,0.1733843816533719,0.2610467033789084,True,16.812158584594727,5.628106117248535,0.1717653457182866,True,True,C2/m,monoclinic,0.1729264467978669,Cs2Pd(PtSe2)2,False
027d726fb6,ZrPbBr6,8,319.77937820830306,4.039181641162333,777.848,7.689734501975694,3.5223174028214563,0.0893878484699332,0.035380802804229,0.3013097437200768,1.7808746214866582,0.1764117789586002,0.1032307158984713,0.1755863668103839,0.2870381660319982,True,5.01692533493042,1.3062127828598022,0.0214784149986359,True,True,R3,trigonal,0.1764117789586002,ZrPbBr6,False
f4cac039b3,TePdBr2,8,245.14126083442943,5.335428056530397,787.656,10.694461223211189,4.489218639363808,0.0390654567660068,0.063142814156452,0.3158778010338876,1.8755980162885293,0.1842037601774622,0.0948284125091447,0.185029360855874,0.3412827364673442,True,17.290729522705078,5.22253942489624,0.1611726825784054,True,True,P-1,triclinic,0.1842037601774622,TePdBr2,False
aad189367e,ZrGeBr6,8,294.6775970847149,3.624995137517419,643.288,6.856307491393229,2.984199176262808,0.119411402210055,0.0662134711893411,0.309948811421771,1.836113320599636,0.1338672588490923,0.0597915386161293,0.1358257757651387,0.295780918361066,True,4.209675312042236,2.7872891426086426,0.1844923886990999,True,True,P312,trigonal,0.1844923886990999,ZrGeBr6,False
d495c81573,CoICl2,8,215.8828285599704,3.949669265258647,513.48733,10.742076304676614,4.330137326939873,0.0732845171628215,0.0670474505490577,0.3223235332638052,1.9200666500829613,0.1861021106449779,0.0921574908163232,0.1841770725434556,0.3749003744338334,True,10.748769760131836,3.144733428955078,0.0809857091717214,True,True,C2/m,monoclinic,0.1861021106449779,CoICl2,False
aee435bf21,ErFeBr6,8,299.2873897664289,3.897842778877697,702.528,10.095817923393462,4.053853737666931,0.0388565925352506,0.0685111428856446,0.3229310108501,1.924343588545376,0.1884240083491707,0.0949233451603587,0.188308313482966,0.3645357331548756,True,7.035086154937744,2.2618284225463867,0.0615530442107067,True,True,R3,trigonal,0.1884240083491707,ErFeBr6,False
332f7fe495,TeClF5,7,150.12568792945518,2.85423391904414,258.045016,9.242494881734372,3.8326574727326026,0.0145163395250957,0.0070028697494726,0.3178402940133866,1.8889631021724225,0.190301923330261,0.1741128206965251,0.190631516991529,0.2085421437126803,True,7.160201549530029,2.200198173522949,0.059604611212171,True,True,P1,triclinic,0.190301923330261,TeClF5,False
0c86c8636a,AlRhBr6,8,241.26094733391275,4.193736267308856,609.3110386,9.723917563810684,4.179708777947226,0.121019324123108,0.0871056187604003,0.312015339337466,1.8497256858136668,0.1904386906023719,0.0718980842822504,0.1857011076055805,0.4741814538481325,True,5.036577224731445,2.7092199325561523,0.1255262736276236,True,True,C2,monoclinic,0.1904386906023719,AlRhBr6,False
fa6029de53,HfGeBr6,8,291.69065832771787,4.158904045507121,730.554,8.049258180254178,2.59970830505712,0.0735058566778468,0.0649841355889953,0.3542082453117587,2.1670215183183883,0.073170425660814,0.0362608074690366,0.0738740096422127,0.1454241084590374,True,4.538594722747803,3.118237018585205,0.2102557442631046,True,True,P312,trigonal,0.2102557442631046,HfGeBr6,False
a5b82da44f,AlIrBr6,8,241.0191703952035,4.8132686618709615,698.6225386,6.313207638000768,3.327080698140753,0.1419301425000197,0.0839485190754768,0.2758706841326296,1.632399949277249,0.1561274774966231,0.0588508039049258,0.1586564897409618,0.3886405784079583,True,6.158137798309326,3.763250827789306,0.2175852424968082,True,True,C2,monoclinic,0.2175852424968082,AlIrBr6,False
9f31c919f8,Rb3BiSbAu3,8,282.7074534033485,6.9194753966039615,1178.043507,20.79162809867564,5.505869220505233,0.0354240898460095,0.0571129610095594,0.3783336453572742,2.3901765380495026,0.1388752939651545,0.0740250083895054,0.1394209682704013,0.2511261287858886,True,17.460634231567383,6.125678539276123,0.2224455549031249,True,True,R3m,trigonal,0.2224455549031249,Rb3BiSbAu3,False
1f9b804fdb,ErInBr6,8,297.172283014081,4.255114739155308,761.501,8.133751072822562,4.050595830799223,0.0356794640458667,0.0732351366627295,0.286449951436271,1.6917325039967477,0.2257064385165139,0.1118035102007493,0.2245959446051931,0.454793455091245,True,8.801972389221191,2.309278011322021,0.0484104939894621,True,True,C2,monoclinic,0.2257064385165139,ErInBr6,False
02028ee042,CsRbPd2PtSe4,9,272.71054098177854,5.736689566280476,942.1372519,17.622822673785443,6.280521496197801,0.0988705370155081,0.0624008136671295,0.3407279258506888,2.0567176557383404,0.2266345976474454,0.1059817181369828,0.2260278223209939,0.4565055538987586,True,16.91166114807129,4.829652309417725,0.11964667609167,True,True,C2,monoclinic,0.2266345976474454,CsRbPd2PtSe4,False
c642751c94,MnPbCl6,8,260.9481429074416,3.021738365522765,474.856045,8.926434257391541,3.495465763152864,0.0355341350849354,0.0832791089819126,0.326812923817699,1.9520351794497373,0.1593034859534693,0.0693102597185583,0.1594561868298351,0.3578592051317277,True,5.364705562591553,3.266733169555664,0.2272731740149203,True,True,P312,trigonal,0.2272731740149203,MnPbCl6,False
71567900ec,NaSnSbI6,9,401.14481211972463,4.242518340742423,1024.88658928,5.490599568952427,3.455777774654989,0.0238304822117234,0.1013647021752255,0.2398747074541847,1.4525516246158974,0.2210354322242401,0.0852654662036159,0.2221101119839277,0.5564366540106088,True,3.9831442832946777,3.1232247352600098,0.2323536361764356,True,True,R3,trigonal,0.2323536361764356,NaSnSbI6,False
a58f6bad97,ScSbBr6,8,296.284698046444,3.621316169680629,646.139912,7.654640207283863,3.887853199098377,0.1394319968681249,0.0365469142408563,0.282815845331694,1.670982285344946,0.2345503456740585,0.1215654965950385,0.2341779962810512,0.4206329731639437,True,5.467534065246582,3.303224563598633,0.2185445608336742,True,True,R3,trigonal,0.2345503456740585,ScSbBr6,False
41e77920bd,ErRhBr6,8,281.1100680657404,4.42787765812802,749.5885,13.182247902060237,5.1445402175403085,0.039135527116234,0.0356316078211717,0.3273307533638662,1.955777006395792,0.2399919789456966,0.1645544509187241,0.2390119291813772,0.349555331892394,True,8.145861625671387,2.9054977893829346,0.0923292099349848,True,True,C2,monoclinic,0.2399919789456966,ErRhBr6,False
0be540b3d8,LiCuI6,8,340.85048118019404,4.05287795194332,831.91382,6.356935856425042,2.7644862179784275,0.1008753678236938,0.0584447277578813,0.3100905182513133,1.837041714754951,0.1183867863575323,0.0562183289974922,0.1166729315761575,0.2313817542240832,True,5.812570571899414,3.545165538787842,0.2429006676364632,True,True,C2,monoclinic,0.2429006676364632,LiCuI6,False
9fdae5c922,KRbSeBr6,9,316.6671391907952,3.5812535714024145,682.9501,9.912488126866538,4.5667844107727324,0.0335870343984379,0.0147740375533298,0.3003111317837122,1.7746574133227495,0.2465508585441918,0.2040381291212166,0.2474760843169752,0.2973735196717385,True,10.939047813415527,4.10680103302002,0.1687634021999987,True,True,F-43m,cubic,0.2465508585441918,KRbSeBr6,False
262ae9057a,Cs2TaSBr5,9,341.1036552373698,4.275897213496444,878.3437838,10.740781952747003,3.613925755023659,0.0071357702031228,0.0375258400109517,0.3487317907667335,2.121081851981588,0.1158846866283855,0.0791742523484429,0.1157628390995891,0.1692172815507334,True,11.066896438598633,4.918501853942871,0.2488819777048479,True,True,Cm,monoclinic,0.2488819777048479,Cs2TaSBr5,False
c681f7a9f5,AgAu3S2,6,156.46835682918203,8.096344883034705,762.897907,50.74970100174491,5.722888808464713,0.0398461161781037,0.0932532600124739,0.4456591442942569,3.270610721245592,0.0623111373795651,0.0272143473454242,0.062402302518616,0.153312480052263,True,57.51460266113281,10.55022144317627,0.2505164035879308,True,True,R-3m,trigonal,0.2505164035879308,AgAu3S2,False
c91fd89141,TaInCl6,8,283.5906829599088,2.977380426758927,508.48388,6.095546972126658,2.1925138379487032,0.0827040144237183,0.0560283758589835,0.3394088625055237,2.046412408618977,0.0747092999356852,0.0395022452907287,0.0743035667923813,0.1425523401406359,True,5.057708740234375,3.286423683166504,0.252795239352289,True,True,R3,trigonal,0.252795239352289,TaInCl6,False
ce2b3174a8,K2RbBiSbAu3,8,268.3705782077648,6.715305931014746,1085.304507,23.765034837178177,6.653471996346565,0.055022377161547,0.0285629378258534,0.3719642045867151,2.3277107949890605,0.1957392035559016,0.1363195350521754,0.1962815053905998,0.2842499650174414,True,19.30115509033203,6.826725006103516,0.2634299868034316,True,True,R3m,trigonal,0.2634299868034316,K2RbBiSbAu3,False
e4de4f655e,NaSnBiI6,9,401.8670732850544,4.595293387494145,1112.10698928,5.4547908123055135,3.257370900341813,0.0432846922505953,0.1124957120237881,0.2509876535162434,1.5047520008708548,0.1848203716071506,0.0583231672612706,0.1794472276178241,0.4946091660264674,True,3.867744207382202,3.316563129425049,0.263915966839548,True,True,R3,trigonal,0.263915966839548,NaSnBiI6,False
eec4222682,Cs2Ni(PdSe2)2,9,275.4732822499035,5.142952005646662,853.1843038,18.28868810855137,6.6390245596078685,0.0864213921911053,0.0443399789314445,0.3380859694717376,2.0361603418808314,0.2663469507667778,0.1521413546966374,0.2656712807010654,0.466397129979088,True,16.13576889038086,5.953695297241211,0.2302586759165901,True,True,Fmmm,orthorhombic,0.2663469507667778,Cs2Ni(PdSe2)2,False
e52bf49973,Rb2Os(Cl2F)2,9,247.59086074549305,3.628199903696799,540.9744064,18.79103304392603,6.3056203247792,0.0631748248234826,0.0916929864092553,0.3490966221202964,2.124093007650328,0.2598044752235518,0.1024424707784501,0.2589636307431786,0.6306574240142938,True,14.369314193725586,5.70864200592041,0.2692074140632953,True,True,I4/mmm,tetragonal,0.2692074140632953,Rb2Os(Cl2F)2,False
8c8ae67bba,CeCdBr6,8,294.1400045135896,4.132158881431269,731.951,8.25336936020119,4.363719988220097,0.0276383390007281,0.0917757052447722,0.2752500129151282,1.629018592709938,0.2713757106573223,0.1081996364078277,0.2676189630999216,0.6156402669005305,True,7.615973472595215,3.923124313354492,0.2252633667058406,True,True,C2,monoclinic,0.2713757106573223,CeCdBr6,False
8cd1ce9306,Rb2Pt3(SeS)2,9,251.82357382536568,6.450554762649119,978.2376,23.24400042037428,7.941817215938644,0.0605816934808122,0.0873288947785956,0.3466313867725453,2.103879589803439,0.2825338044651695,0.1209661478660144,0.2833588003828522,0.713047990618819,True,17.977832794189453,5.775160789489746,0.1636695645146751,True,True,C2/m,monoclinic,0.2825338044651695,Rb2Pt3(SeS)2,False
a5d005c70b,Cs2Os(Cl2F)2,9,275.30769163721413,3.8351753976416574,635.8497102,14.052245498613615,5.593779722082351,0.0117139925035229,0.0519530821735447,0.3242810707044444,1.9339030121619976,0.2636903622224201,0.1619567396221161,0.2637125985526171,0.4321754198377502,True,11.52402687072754,5.293625354766846,0.2829026407940951,True,True,I4/mmm,tetragonal,0.2829026407940951,Cs2Os(Cl2F)2,False
881dd5b86d,HfFeI6,8,329.7143427785173,5.014951401612545,995.76182,5.298855170392568,2.092571281028968,0.0562228346877729,0.0599037836014439,0.3255137554513856,1.9426974120337104,0.0624921783948409,0.0334651333155011,0.0632399387846648,0.1217696347020934,True,0.3336111903190613,1.903999924659729,0.2851339753809062,True,True,P-31m,trigonal,0.2851339753809062,HfFeI6,False
