material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,family
213e7d2a4a,KTeAuO6,9,151.56469774809443,5.036037461127336,459.661269,45.88086782783224,24.68568409051454,0.0949044268319676,0.0566845935138344,0.2718911060471259,1.610904059069772,2.3991043554279394,1.2949055107230814,2.3969947051763096,4.347017143080801,False,39.6528434753418,23.510665893554688,2.4562093987495097,False,True,other oxide (mixed-anion / molecular-ion)
a75b8d65f2,Ca2Sb2S3O2,9,184.9939696275586,4.056064413752042,451.86980000000005,43.01502923560948,22.748963187710608,0.0143192294959859,0.001954950957523,0.2751990635965461,1.6287415019731908,2.483688351520927,2.3386633094535223,2.4821842849190072,2.625806989157582,False,49.97408676147461,23.067901611328125,2.203089877817894,False,True,other oxide (mixed-anion / molecular-ion)
7fcefe5a32,InPbIO6,9,139.94716404736477,6.465719253306848,544.91887,67.08171047539994,32.172910939700266,0.0585760045012475,0.0955210105418157,0.2932492025020917,1.7316399560949869,2.7259505713953747,0.9692349200920136,2.6111751521780646,6.744347840397856,False,71.9825439453125,26.933290481567383,1.600874377105097,False,True,other oxide (mixed-anion / molecular-ion)
6afdfe434a,CdSnTeO6,9,121.9236396599931,6.193023847741044,454.7174,104.359874394296,40.70475342179476,0.0335866472335409,0.0311669181298628,0.3274171100525529,1.956402129601676,3.036983445464919,2.1814777996917583,3.052616820125481,4.263082813724983,False,106.4626235961914,48.250335693359375,4.603846133409732,False,True,other oxide (mixed-anion / molecular-ion)
1b747d2f10,TiHgTeO6,9,119.42842189848945,6.563455338820271,472.0534,84.91641979709829,39.71324050907008,0.1222850325328387,0.0131303373296276,0.2976996704715834,1.758557925036543,3.4279017010094104,2.0181552959352542,3.414951966757047,5.456968269259836,False,131.0159149169922,44.28357696533203,2.8419788000584014,False,True,other oxide (mixed-anion / molecular-ion)
b32c8db571,LaCoTeO6,9,119.42525960144977,5.859810502240217,421.435065,97.12681309416332,41.249253147905335,0.0630238707340249,0.0311390936383562,0.3139856990223281,1.8628531443004008,3.4671993289197114,2.2984097892470463,3.469199952848638,5.126454139741577,False,117.43635559082033,50.71992492675781,4.81310025300496,False,True,other oxide (mixed-anion / molecular-ion)
833013cde6,BaCoTeO6,9,133.52524375748283,5.22139679151232,419.856595,67.98261379232805,35.80541898070517,0.0488718544888219,0.0744968785683044,0.2759858264662167,1.633028414973634,3.861168543722986,1.8212874838645663,3.789897091141194,7.770461914563107,False,71.18685913085938,34.298973083496094,3.302923247570773,False,True,other oxide (mixed-anion / molecular-ion)
2518ad54d1,LaNiIO6,9,123.67722262348664,5.645795013253322,420.49974,68.41451539330417,36.84167892193743,0.0338700882182859,0.025118164931522,0.2717228783389977,1.610004911995097,3.8638294785834617,2.940354206821385,3.837642864260172,5.115624388429132,False,104.46026611328124,45.60957336425781,4.279826212310876,False,True,other oxide (mixed-anion / molecular-ion)
ba4004d944,FePbIO6,9,131.47986057873388,6.13730573612911,485.94587,47.28447578755031,33.30087557942905,0.01506532324615,0.0957801500441625,0.2148153797531227,1.344264600916764,4.211843185448159,1.7222356915880703,4.259296866282902,9.801858758037426,False,72.14804077148438,32.468788146972656,2.598471863153412,False,True,other oxide (mixed-anion / molecular-ion)
b2782e63a5,ZnBiIO6,9,121.96999210742636,6.770271176220703,497.29027,54.62358833769501,36.4122193343193,0.0904482397030768,0.1357772271913213,0.2272942123393778,1.396644464453802,4.249440259917692,1.0592647904521082,4.174820297208782,15.271042392904848,False,71.71726989746094,30.4477596282959,2.059316408105295,False,True,other oxide (mixed-anion / molecular-ion)
4861950793,BaLaIO6,9,166.56263765368612,4.976088415421339,499.13334,45.0531320713982,30.489100242459745,0.0111933561063573,0.0591067193172256,0.223911467100718,1.3821536915891324,4.273399270020559,2.4832803044073426,4.272245810311556,7.395745781329485,False,69.52108001708984,33.03047180175781,3.3919943885416863,False,True,other oxide (mixed-anion / molecular-ion)
d32c6cde99,HgGeTeO6,9,117.32473137788088,7.031762510614296,496.8264,99.0081066968359,46.87479333843937,0.0978904656970698,0.060877784074259,0.2955441370389393,1.7454398933129962,4.276366917247969,2.008153177053301,4.25200169245362,8.623441963469816,False,129.37876892089844,37.33675765991211,1.7740321736377165,False,True,other oxide (mixed-anion / molecular-ion)
a07d17d112,BaHfTeO6,9,149.14805094254223,6.005556353827495,539.4134,55.50314737868997,34.97140277199238,0.077590798937473,0.0153923056155962,0.2396422266249416,1.4514886156209403,4.3049705718393785,3.042225798977693,4.292032355496706,5.816444816997096,False,88.15779113769531,43.5228385925293,4.684578854257334,False,True,other oxide (mixed-anion / molecular-ion)
8c28fad4eb,CsTeAsO6,9,156.6468595455402,4.5733154128124,431.4234519,54.618580703759314,32.826431129484,0.1531944709496395,0.0323082751114166,0.2496486545633654,1.4983149627764878,4.356785033910515,2.2410212818490662,4.319060216452767,7.728157056754491,False,35.844120025634766,16.082521438598633,1.108908470493377,False,True,other oxide (mixed-anion / molecular-ion)
e2836c8f84,PrNiIO6,9,122.09066752697048,5.746392898529521,422.50192,72.9865615738148,40.37892935447989,0.0433983926856127,0.0458371762249537,0.2664505370804992,1.5822082663060557,4.496060991097918,2.863087702983035,4.58185072076253,7.1205660874150665,False,99.30118560791016,47.45711135864258,4.931493492652392,False,True,other oxide (mixed-anion / molecular-ion)
e666291839,SrSmIO6,9,147.7700669837057,5.179064382756412,460.88087,52.58179980073153,34.49890248747038,0.0288434236305723,0.0566450686491965,0.230819830691754,1.41198665345204,4.705805664123535,2.800538884830109,4.76602230881044,7.961616039027685,False,79.05030059814453,36.0560188293457,3.490773183705552,False,True,other oxide (mixed-anion / molecular-ion)
48138c6250,BaNdIO6,9,163.55872163435907,5.121658569212109,504.46987,44.90227344000033,32.08138604472924,0.0103809863827144,0.0639539477768997,0.211477926911324,1.3307424163902604,4.750838112748462,2.6099550777382925,4.674363364453228,8.269620317678609,False,70.40043640136719,33.21076965332031,3.3255829951393148,False,True,other oxide (mixed-anion / molecular-ion)
b55bce1af6,CaCoTeO6,9,114.26295342029717,4.688330726559537,322.607595,80.13356695226199,41.60768249998415,0.0567853707701186,0.0709638125286466,0.2786891190712613,1.6478906150578547,4.776135236747761,2.2810053385378914,4.796672779322769,9.647229660546286,False,95.4277801513672,46.90763473510742,5.40382402414589,False,True,other oxide (mixed-anion / molecular-ion)
e218c1b1ea,VAgTeO6,9,120.9994116285506,5.24796162805056,382.4061,98.50720719727428,47.465403511693545,0.0643805547441992,0.1294938616414465,0.2924174967083605,1.726680511879752,5.190504881714294,1.4373089756581896,5.200053052543952,17.8547721145075,False,103.01966094970705,37.41786956787109,2.6833786759222904,False,True,other oxide (mixed-anion / molecular-ion)
1a3e76164e,GaPbIO6,9,129.7689745699744,6.395805056363825,499.82387,56.64538977872476,39.67255388736061,0.1017985030475121,0.0973104770979204,0.2160956380256253,1.3495049178965948,5.314404022931873,1.9760094076174683,5.443102398315091,13.735297941376238,False,74.6451416015625,30.922016143798828,2.1561294556681787,False,True,other oxide (mixed-anion / molecular-ion)
7ccc07ffbf,BaCrIO6,9,140.44656818404343,4.87383932680582,412.22397,53.83478321766831,36.52035645529596,0.0418931136602934,0.0628429298092751,0.2233651509474571,1.3798341620405667,5.359934858205234,2.861208461157582,5.302629331995543,9.568024442500642,False,71.5545425415039,36.694786071777344,4.103444821035676,False,True,other oxide (mixed-anion / molecular-ion)
363a62540b,SmNiIO6,9,118.05483439313744,6.075794735632729,431.95427,84.72537962171954,46.7953149361712,0.0382223096418611,0.0419775473416591,0.2667786379149734,1.58391668021346,5.3852841753934175,3.466517440263135,5.321581997856338,8.221273144407716,False,114.77297973632812,56.094852447509766,6.2384414417448655,False,True,other oxide (mixed-anion / molecular-ion)
9be7ff0d16,NiBiIO6,9,119.53631829470288,6.814819273161729,490.57467,52.36222610662866,40.03413258175832,0.0283771486742511,0.0970281197740731,0.1953584017945182,1.2681279863814634,5.496174151566614,2.172904653562971,5.39179088507614,12.71315713147414,False,72.66891479492188,39.47947692871094,3.891687899285841,False,True,other oxide (mixed-anion / molecular-ion)
603b92f5f5,CaTePdO6,9,120.82878306047476,5.086173963044226,370.0944,71.0384566457513,42.5587225753354,0.0824788002431917,0.0276187668996567,0.2503146164101091,1.5015112999199367,5.575648799571326,3.6274717227116815,5.543957220163351,8.142330172635413,False,99.4254913330078,44.44659423828125,4.41334832602637,False,True,other oxide (mixed-anion / molecular-ion)
d0cecb26ba,NdNiIO6,9,120.80656309101371,5.853305856946154,425.83627,75.15966361072898,45.27489831092647,0.0395808224132304,0.0462538976054424,0.2491731414041,1.4960389393086757,5.733050309986562,3.677995130126948,5.752602080915247,8.813419013420756,False,104.87532043457033,51.89375305175781,5.77236983542466,False,True,other oxide (mixed-anion / molecular-ion)
0b3b975fa9,CrCdIO6,9,114.48742404753618,5.617560367347053,387.30797,89.65839132741016,48.51917900759638,0.0337603986888579,0.0977441912723737,0.2707714552210427,1.6049341069077097,5.733799482933241,2.166311408176962,5.72196354589906,13.658274817602232,False,103.94964599609376,48.76372528076172,4.987026113173023,False,True,other oxide (mixed-anion / molecular-ion)
d6e338ab84,BaTiTeO6,9,141.33489884998846,4.8028649379791135,408.7904,55.86812426718735,37.9428660814579,0.0726131957253325,0.0286903545955699,0.2231084230006239,1.378746129134631,5.736017142694918,3.9612199290961225,5.777832006130554,8.224600912609953,False,82.16778564453125,43.155757904052734,5.413654626111338,False,True,other oxide (mixed-anion / molecular-ion)
e0642b0baf,SrCrIO6,9,128.69635962367607,4.677471791678832,362.51697,63.0033803590561,41.02587869074459,0.0148647519806344,0.048944489544712,0.2324818169858598,1.4193054155297278,6.088770552477746,3.736927681072207,6.000193215230871,9.455068099900624,False,83.87864685058594,42.12015151977539,4.896392116143937,False,True,other oxide (mixed-anion / molecular-ion)
9cf2c4f9bf,MnCoIO6,9,103.19675965951296,5.419000052159805,336.77211,97.35691473370882,51.930263263191534,0.0430739945107045,0.0564294270873535,0.2735605617292644,1.6198687144938448,6.153863588255595,3.554629523381462,6.10815222459755,10.344526201716851,False,112.39494323730467,52.92860794067383,5.568853100602147,False,True,other oxide (mixed-anion / molecular-ion)
d69803c09d,VHgTeO6,9,118.94847945098326,6.632858564695109,475.1279,111.82520885977682,56.13531275126771,0.0941660870965887,0.1132664613988982,0.2849831026915788,1.683309453135698,6.160299595743678,1.8359931716141624,6.204403857473721,18.076576362607547,False,131.22195434570312,41.38423538208008,2.362620147312388,False,True,other oxide (mixed-anion / molecular-ion)
650ec2b092,KTeAsO6,9,138.4586677588902,4.049042689262901,337.6163,56.86716180638275,38.59584732648641,0.1550678228066432,0.0353455857403558,0.2232576045311088,1.3793782186584382,6.361454524506802,3.241219448850547,6.35888102269573,11.320602554084951,False,43.56203842163086,27.44169044494629,3.554369709063943,False,True,other oxide (mixed-anion / molecular-ion)
9d241c96d6,CaTePtO6,9,122.5147649106096,6.217913791460568,458.7584,67.11185356123939,45.93631830597544,0.0976907129826429,0.0434401111466632,0.2213412307922198,1.371290670152243,6.449745706307507,3.8183639640790688,6.444068769268228,10.491765112278763,False,99.55462646484376,47.54216003417969,4.75530417613634,False,True,other oxide (mixed-anion / molecular-ion)
18570ba7b6,GaCoIO6,9,102.04527052407737,5.720737848890384,351.557065,128.4534854373223,61.87516691344914,0.0993037263744743,0.034097519733151,0.2924746027590156,1.7270203291617543,6.98843262409801,4.174594384223045,6.992318325832356,11.524905450440412,False,127.47312927246094,68.32694244384766,9.05025115802462,False,True,other oxide (mixed-anion / molecular-ion)
182ae9669f,CaTiTeO6,9,119.69957769781004,4.321875450488727,311.54139999999995,63.248146358241726,45.05732867091231,0.0598301927527167,0.066007912377961,0.2121572224294968,1.33347858641742,7.736743808394173,4.02652101787551,7.755131959538835,14.65654594620357,False,110.76368713378906,52.95803451538086,6.662210554945864,False,True,other oxide (mixed-anion / molecular-ion)
e12d613d8f,YNiIO6,9,114.1319822093133,5.390512916627015,370.50012,67.31253596262654,50.890782763098834,0.0440113811575676,0.04441701575159,0.198071193871467,1.2783640297727394,8.635119885571902,5.590303431844019,8.60850735911134,13.056460579910915,False,113.43870544433594,58.92972183227539,7.508696996180727,False,True,other oxide (mixed-anion / molecular-ion)
3f02609b0b,MnZnTeO6,9,101.3294675456942,5.636381417516945,343.943445,116.16653622837951,67.1954347917883,0.0159352561128973,0.0198891461923008,0.2575310223941195,1.5368143059620722,9.57363170664896,7.787032916762694,9.513967053653582,11.619927790150568,False,131.61512756347656,68.02447509765625,8.707421887046836,False,True,other oxide (mixed-anion / molecular-ion)
a70166f2b2,BaVTeO6,9,140.34456477737592,4.873133196513206,411.8649,75.15828825391503,53.98042578811715,0.0672621836502557,0.1024748466283546,0.2102554812154167,1.3258389800622952,10.14981847902267,3.5921673069887485,10.121443326821858,26.545915536865504,False,82.7408218383789,39.17423248291016,4.166223542699065,False,True,other oxide (mixed-anion / molecular-ion)
50a6e31335,CaVTeO6,9,119.15416979625672,4.384504499899089,314.6159,91.45266024867814,59.773068290204655,0.0794259805095966,0.0963164396776816,0.2316633617440842,1.4156942577290117,10.817378967326263,4.132955848534123,11.06864016169248,26.60807761944869,False,109.25025177001952,48.28397750854492,5.292573918826308,False,True,other oxide (mixed-anion / molecular-ion)
b4912334c6,KVTeO6,9,142.18802830275325,3.6627919364539214,313.6362,54.55881941621323,49.57029047744409,0.0970809883587662,0.1209044548422557,0.151317376886829,1.1170262574521868,12.672288443208656,3.99384086820624,12.652781569571324,36.22041783198931,False,52.55316162109375,26.854143142700195,2.964683429349584,False,True,other oxide (mixed-anion / molecular-ion)
d65aab5db5,MgMnTeO6,9,101.66566627392842,4.946377164121426,302.839445,116.81598093247707,75.84318949747268,0.0395324216785733,0.0046374678876498,0.2331288980050662,1.4221700935214132,13.719453208928082,11.744377760843587,13.741831437266798,15.934715556396636,False,126.14788818359376,70.31816864013672,10.55678301330087,False,True,other oxide (mixed-anion / molecular-ion)
d29e01978c,LiTaTeO6,9,106.00797928740724,6.445622191070794,411.48528,115.20456120437206,83.29821600294414,0.0771907887223705,0.0275515092829526,0.2086876719525324,1.3195885465303738,15.50066433474815,10.522018434279282,15.38204177965522,21.9032297499982,False,81.36991119384766,72.88304901123047,15.264099037587131,False,True,other oxide (mixed-anion / molecular-ion)
