material_id,formula,n_atoms,K_alignn,G_alignn,Kappa_alignn,alignn_prediction_reliable,Kappa_r9_gamma,K_r9_pred,G_r9_pred
67b23e3bd3,SrLi2CeSi2,6,44.687015533447266,27.622203826904297,5.5883486663215685,True,8.476619824438949,109.61251920036572,52.74683676287169
4f1e2c2ed7,Ho3Er4CoBr12,20,15.067660331726074,9.702174186706543,0.48575807372671015,True,1.7877193830408895,118.37140078220352,36.74978204622556
3009422ec4,Mn3Al11Fe,15,123.73963165283203,80.8988037109375,12.758575008355978,True,7.0311264146426415,255.08095884409923,83.03375921804619
68c132a752,La3Nd3RuBr10,17,10.762097358703613,8.660662651062012,0.6487966574039962,True,2.2103537808835734,85.79625314652195,36.946811486939
6f7bd82b99,LaPr2Sm3RuBr10,17,12.825478553771973,9.057206153869629,0.6009136960003832,True,2.116916495743575,89.52793489343584,36.43288105861132
4533c5c22f,Tb2Pr3SmCoBr10,17,12.585175514221191,8.800368309020996,0.562351821317285,True,2.297944762912828,107.01534734262792,37.72622820706484
b128826c72,TaAlBr8,20,0.35343343019485474,0.7187580466270447,0.030215826597709113,True,1.6834369454002964,73.68097035476308,29.8579499779748
faf013a753,TbPr5PtBr10,17,14.59312915802002,9.670659065246582,0.6244071898594031,True,2.1907219290473563,91.87513206199095,37.6553427612391
25c7102066,Pt4(Br3F)3,16,9.639016151428223,4.26363468170166,0.10439677070136108,True,2.4184936563383004,123.65335150957222,44.24457586159293
92e9bb8553,LiGa4Ag3Br16,24,3.5913124084472656,3.110081672668457,0.12617838872006673,True,1.921675567328424,98.45819282414602,36.423758462051794
65159d069d,CaLaNd5FeBr12,20,8.502527236938477,7.590243816375732,0.5295914847305354,True,1.885877352682744,87.52701527479253,34.388981394352555
4f27050759,Na3Fe4AgCl16,24,8.4933500289917,1.6171226501464844,0.012085229552458525,True,2.349232537630705,94.99721271151456,36.27076559295445
db812d8ce8,Nd3Sm3RuBr10,17,10.145855903625488,8.752152442932129,0.674035937134815,True,2.1172465474457933,90.318251054947,36.29427587791325
632c52b625,Cs6Tm(InBr6)3,28,8.904430389404297,5.945357322692871,0.2425817161339774,True,1.2845117044091063,89.7036651792647,30.139529402947225
e619c02f4e,Ti2Be8ReRh,12,173.4531707763672,121.68516540527344,21.3159196680175,True,8.327215333341103,223.02338375225327,106.29157302554805
b130bdd730,Ca10ZnCd(SbN)4,20,58.714141845703125,44.560359954833984,5.6906756371556,True,5.83631609449326,110.44025801820013,73.63630258037159
7058fa0afc,La2Dy4FeBr10,17,14.047226905822754,10.292540550231934,0.7191220161816343,True,2.1597075498074947,105.68357580600754,37.14929196339435
a8b2de8de9,SmEr5FeBr10,17,15.256464958190918,10.20719051361084,0.6097543123776384,True,1.8955659815091608,109.46539743010618,35.89848184448034
f49c05762f,SmHo3Er2CoBr10,17,15.205046653747559,9.888614654541016,0.5687032780026373,True,1.9351609091203128,111.93588527258188,35.905590391955045
9ea9dd364d,La2Tb3PrOsBr10,17,14.925762176513672,7.140504360198975,0.2799999424224927,True,2.1131847365657874,93.28374983904602,36.97599676047843
2160d2e299,Sm6DyFeBr12,20,12.201075553894043,10.03370475769043,0.6930186774683229,True,1.974444502744786,108.44831745694536,36.807554411467216
b767411b1e,Rb2Nb3OsBr22,28,8.036426544189453,2.4332633018493652,0.028497014102493345,True,1.7488987657224868,93.1818746272266,34.94514579313435
d3e478ad7c,LaTb5RuBr10,17,13.213712692260742,7.894279479980469,0.39283850639983475,True,2.1209568949755835,105.93006975372086,37.16712075672324
4c47e0d637,TaNbCl10,36,2.8739068508148193,1.7728091478347778,0.03697680497140752,True,2.3338199556695263,118.26099132054672,44.27041107266299
36014a84e5,RbMnCuTe2,5,22.94735336303711,11.58130931854248,1.2811205480640522,True,3.2446539325519748,78.53450835822917,28.929911368554954
c2065b5064,VPtCl9,22,3.143873453140259,0.4266459345817566,0.0011329693088888498,True,2.8555429171325417,118.9863113710251,43.98310753562828
323d2216af,DyTa(NiSn)2,12,109.0185317993164,63.3681640625,6.654155369005708,True,3.571135442704118,190.7084199130705,61.55564659561664
396fa9ece5,La3Pr4MnBr12,20,12.627787590026855,9.660828590393066,0.6744585229111913,True,1.9522264180413675,83.2662613896215,35.84556350910053
ee11ff0c43,NaPr2Sm4CoBr12,20,11.713801383972168,8.446743965148926,0.5022938487510932,True,2.081389399017338,116.64519536241625,36.814024452407246
262ae9057a,Cs2TaSBr5,9,11.066896438598633,4.918501853942871,0.24888197770484793,True,2.9842491369699973,67.08817996790005,31.23846627172588
ffac03722c,Dy4Ho3FeBr12,20,15.085729598999023,9.462410926818848,0.463711951624852,True,1.746907683208646,113.11472387520084,36.06616277198714
8d6495ac6a,K2Cu(HgCl4)2,13,8.367207527160645,4.2701334953308105,0.18002619755628715,True,3.3866624361534643,121.48957592066428,40.99832434717027
9170316eb7,LiScFeH6,9,87.67658233642578,50.12923812866211,7.166004493586282,True,18.58950892799248,191.1243874504385,122.83133606884968
afacc2a9e0,LaTm5FeBr10,17,14.942036628723145,10.436901092529297,0.663672509870099,True,1.8519004995291568,104.96457562628478,34.903818806695455
efafadf42f,P6OsRu,16,178.6548614501953,123.17681121826172,20.05037453721229,True,8.448532504100495,212.4093842327936,112.3088258075984
6e162c3bbb,NaTb6FeBr12,20,11.768301963806152,6.8685784339904785,0.27822041029292816,True,1.7229146853717991,121.05546985228574,34.918483601485335
4b71915372,SrCe(ZnP)6,14,69.10252380371094,40.804527282714844,4.6039603899652715,True,3.688533516426401,178.28822996631754,51.23236687606256
